"protocol";"basisOfRecord";"species";"decimalLongitude";"decimalLatitude";"coordinateUncertaintyInMeters";"year";"countryCode";"gbifID";"institutionCode"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma cuneata";168,065807;-44,835766;84;2022;"NZL";"3457057862";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma cuneata";166,735439;-45,716036;488;2022;"NZL";"3468939726";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma cuneata";169,250277;-45,610337;8;2022;"NZL";"3747060644";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma cuneata";167,860496;-46,262687;500;2022;"NZL";"3773772173";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma cuneata";167,721797;-47,033523;NA;2021;"NZL";"3124903980";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma cuneata";167,647125;-45,403875;8;2021;"NZL";"3044756276";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma cuneata";169,999228;-43,494712;8;2021;"NZL";"3044928675";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma cuneata";168,241787;-44,716287;31;2021;"NZL";"3097056221";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma cuneata";167,87921;-44,884578;61;2021;"NZL";"3113381628";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma cuneata";169,324594;-46,553264;60;2021;"NZL";"3384332494";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma cuneata";167,477983;-45,643407;945;2021;"NZL";"3398841860";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma cuneata";168,118228;-44,817897;NA;2021;"NZL";"3455883515";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma cuneata";169,152854;-52,545243;524;2021;"NZL";"3455896998";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma cuneata";167,771311;-44,809203;NA;2021;"NZL";"3456652406";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma cuneata";166,208653;-50,544454;636;2021;"NZL";"3457122630";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma cuneata";166,021495;-50,846438;NA;2021;"NZL";"3465999095";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma cuneata";167,961157;-45,618654;31;2020;"NZL";"2550058517";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma cuneata";169,102687;-52,550815;NA;2020;"NZL";"2563541974";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma cuneata";169,146257;-52,532117;NA;2020;"NZL";"2563543338";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma cuneata";166,142648;-50,704317;570;2020;"NZL";"2574087647";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma cuneata";167,373053;-45,745438;477;2020;"NZL";"2609336027";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma cuneata";167,362673;-45,980123;NA;2020;"NZL";"2814194797";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma cuneata";167,527866;-45,393664;100;2020;"NZL";"2988597258";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma cuneata";167,828428;-46,180486;11225;2020;"NZL";"3014052669";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma cuneata";168,129429;-44,813139;183;2020;"NZL";"3039236571";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma cuneata";168,129429;-44,813139;183;2020;"NZL";"3039420961";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma cuneata";168,129429;-44,813139;183;2020;"NZL";"3039484757";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma cuneata";169,124759;-52,557623;244;2020;"NZL";"3070376634";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma cuneata";169,276298;-44,16292;15;2019;"NZL";"2273220657";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma cuneata";167,310258;-46,159119;5;2019;"NZL";"2006069266";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma cuneata";169,35368;-44,107395;4;2019;"NZL";"2013697175";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma cuneata";167,309891;-46,160481;258;2019;"NZL";"2294408592";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma cuneata";167,317917;-46,161278;10;2019;"NZL";"2236842893";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma cuneata";167,935632;-46,740343;8;2019;"NZL";"2242817571";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma cuneata";176,5005;-39,2701;5;2019;"NZL";"3329117322";"Landcare Research"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma cuneata";168,276367;-44,716489;40;2019;"NZL";"2451725923";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma cuneata";167,947655;-44,721369;488;2018;"NZL";"1993771900";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma cuneata";169,08699;-52,550313;NA;2018;"NZL";"1990472475";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma cuneata";168,13571;-44,819431;31;2017;"NZL";"1500296797";"iNaturalist"
