"protocol";"basisOfRecord";"species";"decimalLongitude";"decimalLatitude";"coordinateUncertaintyInMeters";"year";"countryCode";"gbifID";"institutionCode"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia australis";173,929906;-41,272697;9;2022;"NZL";"3455625805";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia australis";177,1635;-37,988951;15;2022;"NZL";"3455717879";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia australis";175,54729;-36,867063;NA;2022;"NZL";"3455754838";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia australis";175,024878;-40,957432;10;2022;"NZL";"3455958046";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia australis";173,006588;-43,832755;NA;2022;"NZL";"3456055882";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia australis";177,163103;-37,989314;4;2022;"NZL";"3456268247";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia australis";175,393287;-39,418664;7;2022;"NZL";"3456420212";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia australis";172,713406;-43,308428;NA;2022;"NZL";"3456504451";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia australis";168,128576;-46,898278;NA;2022;"NZL";"3456521969";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia australis";174,649615;-36,936639;14;2022;"NZL";"3456569838";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia australis";169,366776;-44,037521;NA;2022;"NZL";"3456587806";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia australis";177,76822;-37,805612;2;2022;"NZL";"3456694628";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia australis";176,902477;-39,857228;189;2022;"NZL";"3456829871";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia australis";174,649615;-36,936639;14;2022;"NZL";"3457036898";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia australis";174,943466;-38,150141;15;2022;"NZL";"3457150810";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia australis";173,203371;-41,352292;4;2022;"NZL";"3457162040";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia australis";175,017184;-40,95285;15;2022;"NZL";"3457186842";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia australis";169,099878;-46,661305;NA;2022;"NZL";"3465948283";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia australis";174,567257;-36,994418;50;2022;"NZL";"3465956564";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia australis";174,567257;-36,994418;50;2022;"NZL";"3465983603";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia australis";175,08928;-37,067968;100;2022;"NZL";"3466070554";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia australis";175,57622;-38,00099;31;2022;"NZL";"3466082932";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia australis";172,48317;-43,437928;NA;2022;"NZL";"3466155374";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia australis";171,309225;-43,300594;3;2022;"NZL";"3466205178";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia australis";178,047293;-38,241649;2163;2022;"NZL";"3466347714";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia australis";177,68782;-38,63397;4;2022;"NZL";"3466439268";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia australis";175,572058;-38,017053;2850;2022;"NZL";"3466463445";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia australis";174,605984;-36,94717;8;2022;"NZL";"3468748933";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia australis";171,412653;-42,360482;NA;2022;"NZL";"3499465565";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia australis";170,781208;-45,404447;NA;2022;"NZL";"3747262316";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia australis";172,569955;-43,464659;7;2022;"NZL";"3468721697";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia australis";172,679966;-40,503782;5;2022;"NZL";"3468753518";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia australis";174,962006;-38,043439;63;2022;"NZL";"3468979607";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia australis";169,153481;-46,633185;61;2022;"NZL";"3499361695";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia australis";174,784484;-36,876437;213;2022;"NZL";"3499379724";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia australis";173,31742;-42,883347;NA;2022;"NZL";"3499458713";"iNaturalist"
