"protocol";"basisOfRecord";"species";"decimalLongitude";"decimalLatitude";"coordinateUncertaintyInMeters";"year";"countryCode";"gbifID";"institutionCode"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Platycercus eximius";175,088581;-38,072072;189;2022;"NZL";"3456034746";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Platycercus eximius";175,028006;-41,130342;130;2022;"NZL";"3456081270";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Platycercus eximius";175,02411;-40,957714;8;2022;"NZL";"3456235758";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Platycercus eximius";175,700675;-36,839815;26;2022;"NZL";"3456538876";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Platycercus eximius";175,021714;-40,957697;15;2022;"NZL";"3456729152";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Platycercus eximius";175,328348;-37,771329;NA;2022;"NZL";"3456828351";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Platycercus eximius";175,023499;-40,958339;8;2022;"NZL";"3457145268";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Platycercus eximius";174,118313;-35,257553;NA;2022;"NZL";"3457159127";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Platycercus eximius";170,587983;-45,745055;3;2022;"NZL";"3465902929";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Platycercus eximius";175,027385;-40,958415;8;2022;"NZL";"3466072752";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Platycercus eximius";175,020293;-40,957928;15;2022;"NZL";"3466114288";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Platycercus eximius";175,01983;-40,958701;20;2022;"NZL";"3466123121";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Platycercus eximius";175,020365;-40,957512;NA;2022;"NZL";"3466333453";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Platycercus eximius";175,024547;-40,957445;15;2022;"NZL";"3466484856";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Platycercus eximius";174,786893;-36,896872;2;2022;"NZL";"3465908149";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Platycercus eximius";175,020292;-40,957649;15;2022;"NZL";"3466071994";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Platycercus eximius";175,018848;-40,957136;8;2022;"NZL";"3466173304";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Platycercus eximius";174,250235;-35,71786;13;2022;"NZL";"3466366048";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Platycercus eximius";175,0199;-40,957424;15;2022;"NZL";"3466441275";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Platycercus eximius";175,020147;-40,957578;10;2022;"NZL";"3468664445";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Platycercus eximius";175,020169;-40,957584;10;2022;"NZL";"3468668443";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Platycercus eximius";175,022339;-40,958257;10;2022;"NZL";"3468688516";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Platycercus eximius";174,738389;-36,808998;80;2022;"NZL";"3499423704";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Platycercus eximius";175,025231;-40,958139;15;2022;"NZL";"3499491626";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Platycercus eximius";175,026287;-40,958409;4;2022;"NZL";"3499637602";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Platycercus eximius";175,020523;-40,957655;15;2022;"NZL";"3698267876";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Platycercus eximius";175,023105;-40,958442;270;2022;"NZL";"3705385556";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Platycercus eximius";175,023105;-40,958442;270;2022;"NZL";"3705403569";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Platycercus eximius";175,023105;-40,958442;270;2022;"NZL";"3705430523";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Platycercus eximius";175,023105;-40,958442;270;2022;"NZL";"3705507521";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Platycercus eximius";175,02664;-40,957821;126;2022;"NZL";"3705779562";"iNaturalist"
