"protocol";"basisOfRecord";"species";"decimalLongitude";"decimalLatitude";"coordinateUncertaintyInMeters";"year";"countryCode";"gbifID";"institutionCode"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Pseudopanax crassifolius";175,035;-40,956942;4;2022;"NZL";"3455494245";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Pseudopanax crassifolius";175,017617;-40,955139;10;2022;"NZL";"3455505243";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Pseudopanax crassifolius";175,018276;-40,954523;10;2022;"NZL";"3455555484";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Pseudopanax crassifolius";175,031734;-40,95162;10;2022;"NZL";"3455599954";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Pseudopanax crassifolius";173,001637;-43,830365;NA;2022;"NZL";"3455609099";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Pseudopanax crassifolius";175,036697;-40,956931;4;2022;"NZL";"3455643253";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Pseudopanax crassifolius";174,971518;-38,078513;10;2022;"NZL";"3455681491";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Pseudopanax crassifolius";175,025701;-40,957638;10;2022;"NZL";"3455740034";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Pseudopanax crassifolius";173,439878;-35,532128;8;2022;"NZL";"3455898550";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Pseudopanax crassifolius";169,440242;-46,580359;11;2022;"NZL";"3455958138";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Pseudopanax crassifolius";175,017532;-40,954906;10;2022;"NZL";"3455958919";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Pseudopanax crassifolius";177,781163;-37,807099;4;2022;"NZL";"3456006503";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Pseudopanax crassifolius";171,755085;-42,98366;9;2022;"NZL";"3456012388";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Pseudopanax crassifolius";175,031786;-40,95142;10;2022;"NZL";"3456012458";"iNaturalist"
