"protocol";"basisOfRecord";"species";"decimalLongitude";"decimalLatitude";"year";"countryCode";"gbifID";"institutionCode";"coordinateUncertaintyInMeters"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Tropaeolum speciosum";167,685745;-46,126972;2022;"NZL";"3455632869";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Tropaeolum speciosum";168,12249;-46,898492;2022;"NZL";"3456151328";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Tropaeolum speciosum";168,11076;-46,88797;2022;"NZL";"3456304589";"iNaturalist";1295
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Tropaeolum speciosum";168,01874;-46,88268;2022;"NZL";"3456881435";"iNaturalist";1113
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Tropaeolum speciosum";168,126346;-46,897659;2022;"NZL";"3457027348";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Tropaeolum speciosum";168,356797;-46,385117;2022;"NZL";"3457175617";"iNaturalist";18
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Tropaeolum speciosum";168,018103;-46,883003;2022;"NZL";"3457190440";"iNaturalist";679
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Tropaeolum speciosum";175,70507;-40,653729;2022;"NZL";"3465954172";"iNaturalist";3
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Tropaeolum speciosum";168,153651;-46,896386;2022;"NZL";"3466159340";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Tropaeolum speciosum";171,224672;-43,645899;2022;"NZL";"3466241011";"iNaturalist";801
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Tropaeolum speciosum";171,660146;-43,518965;2022;"NZL";"3466243247";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Tropaeolum speciosum";170,484217;-45,8707;2022;"NZL";"3705397471";"iNaturalist";21
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Tropaeolum speciosum";169,418373;-46,584635;2022;"NZL";"3747222392";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Tropaeolum speciosum";169,41857;-46,584774;2022;"NZL";"3499390120";"iNaturalist";5
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Tropaeolum speciosum";172,741213;-43,701608;2022;"NZL";"3499617685";"iNaturalist";1569
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Tropaeolum speciosum";168,839134;-46,061244;2022;"NZL";"3859696715";"iNaturalist";244
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Tropaeolum speciosum";170,457847;-45,86307;2022;"NZL";"3705391046";"iNaturalist";28
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Tropaeolum speciosum";171,730969;-43,495853;2022;"NZL";"3705793282";"iNaturalist";15
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Tropaeolum speciosum";170,316672;-45,830358;2022;"NZL";"3712592090";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Tropaeolum speciosum";170,647454;-45,863205;2022;"NZL";"3759473415";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Tropaeolum speciosum";170,647581;-45,863252;2022;"NZL";"3760001171";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Tropaeolum speciosum";169,468732;-46,556145;2022;"NZL";"3760281989";"iNaturalist";4
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Tropaeolum speciosum";175,774332;-40,050803;2022;"NZL";"3773074175";"iNaturalist";9
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Tropaeolum speciosum";170,253509;-45,844408;2022;"NZL";"3773234624";"iNaturalist";9
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Tropaeolum speciosum";168,243896;-46,591861;2022;"NZL";"3784788094";"iNaturalist";26999
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Tropaeolum speciosum";170,628481;-45,860583;2022;"NZL";"3784808134";"iNaturalist";7
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Tropaeolum speciosum";169,4702;-46,557194;2021;"NZL";"3018033054";"iNaturalist";175
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Tropaeolum speciosum";171,533606;-43,363444;2021;"NZL";"3018145117";"iNaturalist";32
