"protocol";"basisOfRecord";"species";"decimalLongitude";"decimalLatitude";"coordinateUncertaintyInMeters";"year";"countryCode";"gbifID";"institutionCode"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Passiflora edulis";172,75917;-43,569268;9;2022;"NZL";"3760257476";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Passiflora edulis";174,780298;-36,60857;395;2022;"NZL";"3743348476";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Passiflora edulis";174,742339;-36,871052;6;2022;"NZL";"3759405310";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Passiflora edulis";174,93878;-41,1993;8;2022;"NZL";"3772470570";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Passiflora edulis";174,521273;-36,045318;4585;2021;"NZL";"3031621224";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Passiflora edulis";174,72849;-36,516941;6;2021;"NZL";"3032154895";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Passiflora edulis";173,454741;-35,139716;NA;2021;"NZL";"3335112644";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Passiflora edulis";176,290484;-37,700308;8;2021;"NZL";"3090760736";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Passiflora edulis";173,958669;-35,213484;4;2021;"NZL";"3090875602";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Passiflora edulis";175,317037;-37,98318;9;2021;"NZL";"3314580454";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Passiflora edulis";176,247347;-38,13781;NA;2021;"NZL";"3333058780";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Passiflora edulis";175,883408;-37,615322;15;2021;"NZL";"3415890810";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Passiflora edulis";173,958394;-35,220234;8;2021;"NZL";"3407976675";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Passiflora edulis";173,542839;-35,359999;65;2021;"NZL";"3415575086";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Passiflora edulis";174,770754;-36,850033;5;2021;"NZL";"3415791610";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Passiflora edulis";174,448589;-35,764104;10;2021;"NZL";"3416157461";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Passiflora edulis";173,719194;-35,033231;11;2020;"NZL";"2563506177";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Passiflora edulis";175,756209;-37,755271;10;2020;"NZL";"2563508860";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Passiflora edulis";173,840839;-35,108752;30;2020;"NZL";"2563532361";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Passiflora edulis";174,608911;-36,970252;206;2020;"NZL";"2576285843";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Passiflora edulis";174,932438;-41,198706;10;2020;"NZL";"2603436117";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Passiflora edulis";174,899612;-37,015667;5;2020;"NZL";"2634288811";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Passiflora edulis";174,650228;-36,953764;NA;2020;"NZL";"2981079804";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Passiflora edulis";174,632316;-36,950965;209;2020;"NZL";"2984498628";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Passiflora edulis";174,925627;-36,899064;10;2019;"NZL";"2634353367";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Passiflora edulis";174,713056;-36,930278;NA;2019;"NZL";"2242752202";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Passiflora edulis";174,545833;-37,019444;NA;2019;"NZL";"2580219161";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Passiflora edulis";174,520936;-35,615988;10;2019;"NZL";"3079710616";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Passiflora edulis";173,110398;-34,734641;4;2019;"NZL";"2423078329";"iNaturalist"
