"protocol";"basisOfRecord";"species";"decimalLongitude";"decimalLatitude";"year";"countryCode";"gbifID";"institutionCode";"coordinateUncertaintyInMeters"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Carpodetus serratus";175,01748;-40,953954;2022;"NZL";"3455528979";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Carpodetus serratus";172,998082;-43,831522;2022;"NZL";"3455567182";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Carpodetus serratus";175,017482;-40,954842;2022;"NZL";"3455675393";"iNaturalist";10
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Carpodetus serratus";175,787365;-37,512985;2022;"NZL";"3455709252";"iNaturalist";2913
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Carpodetus serratus";175,01768;-40,955166;2022;"NZL";"3455756413";"iNaturalist";10
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Carpodetus serratus";177,786721;-37,807774;2022;"NZL";"3455774419";"iNaturalist";1
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Carpodetus serratus";175,017433;-40,954767;2022;"NZL";"3455822403";"iNaturalist";10
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Carpodetus serratus";173,76545;-41,168153;2022;"NZL";"3455829097";"iNaturalist";1471
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Carpodetus serratus";177,16485;-37,992003;2022;"NZL";"3455882018";"iNaturalist";15
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Carpodetus serratus";175,017541;-40,954923;2022;"NZL";"3455955853";"iNaturalist";10
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Carpodetus serratus";173,08391;-41,609594;2022;"NZL";"3455973426";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Carpodetus serratus";174,886453;-37,958215;2022;"NZL";"3456013177";"iNaturalist";1012
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Carpodetus serratus";175,017633;-40,955012;2022;"NZL";"3456017706";"iNaturalist";10
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Carpodetus serratus";175,024506;-40,957476;2022;"NZL";"3456036684";"iNaturalist";10
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Carpodetus serratus";172,754371;-43,707167;2022;"NZL";"3456048372";"iNaturalist";122
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Carpodetus serratus";172,90265;-41,783255;2022;"NZL";"3456066975";"iNaturalist";6
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Carpodetus serratus";169,232269;-44,229366;2022;"NZL";"3456091445";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Carpodetus serratus";175,017233;-40,954479;2022;"NZL";"3456092125";"iNaturalist";10
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Carpodetus serratus";175,017496;-40,954831;2022;"NZL";"3456112855";"iNaturalist";10
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Carpodetus serratus";175,601564;-38,889876;2022;"NZL";"3456150638";"iNaturalist";4
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Carpodetus serratus";167,831739;-46,331944;2022;"NZL";"3456409220";"iNaturalist";31
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Carpodetus serratus";175,017442;-40,956074;2022;"NZL";"3456419602";"iNaturalist";10
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Carpodetus serratus";175,017636;-40,956299;2022;"NZL";"3456436988";"iNaturalist";10
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Carpodetus serratus";173,0088;-43,836261;2022;"NZL";"3456439737";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Carpodetus serratus";175,38423;-39,375022;2022;"NZL";"3456442048";"iNaturalist";8
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Carpodetus serratus";177,701712;-37,802023;2022;"NZL";"3456566539";"iNaturalist";1
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Carpodetus serratus";172,897272;-43,703908;2022;"NZL";"3456588542";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Carpodetus serratus";175,018147;-40,954748;2022;"NZL";"3456733826";"iNaturalist";10
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Carpodetus serratus";175,017635;-40,953996;2022;"NZL";"3456798325";"iNaturalist";NA
