"protocol";"basisOfRecord";"species";"decimalLongitude";"decimalLatitude";"year";"countryCode";"gbifID";"institutionCode";"coordinateUncertaintyInMeters"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";172,765181;-43,766719;2022;"NZL";"3455505248";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";170,470728;-45,891368;2022;"NZL";"3455570528";"iNaturalist";9
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";175,017626;-40,955167;2022;"NZL";"3455604508";"iNaturalist";10
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";172,557952;-43,518976;2022;"NZL";"3455697872";"iNaturalist";8
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";175,017593;-40,955071;2022;"NZL";"3455818444";"iNaturalist";10
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";175,017705;-40,954177;2022;"NZL";"3455832377";"iNaturalist";10
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";175,017582;-40,954953;2022;"NZL";"3455853327";"iNaturalist";10
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";172,625265;-43,631959;2022;"NZL";"3456012853";"iNaturalist";23
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";175,017082;-40,954513;2022;"NZL";"3456012921";"iNaturalist";10
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";172,612261;-43,444414;2022;"NZL";"3456141522";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";175,017199;-40,954138;2022;"NZL";"3456151170";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";175,036372;-40,956884;2022;"NZL";"3456216168";"iNaturalist";4
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";173,78592;-41,225103;2022;"NZL";"3456430025";"iNaturalist";26
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";175,017785;-40,955311;2022;"NZL";"3456605897";"iNaturalist";10
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";175,017099;-40,954487;2022;"NZL";"3456686332";"iNaturalist";10
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";174,567811;-36,998845;2022;"NZL";"3456711946";"iNaturalist";5
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";173,0088;-43,836261;2022;"NZL";"3456713347";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";175,017792;-40,955387;2022;"NZL";"3456792854";"iNaturalist";10
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";175,017036;-40,95452;2022;"NZL";"3456798456";"iNaturalist";10
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";174,456573;-35,935829;2022;"NZL";"3456808779";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";172,677814;-43,554518;2022;"NZL";"3456828627";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";175,017511;-40,954879;2022;"NZL";"3456899511";"iNaturalist";10
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";176,275986;-38,172496;2022;"NZL";"3456911870";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";175,017767;-40,955406;2022;"NZL";"3457077510";"iNaturalist";10
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";175,017799;-40,955344;2022;"NZL";"3457138507";"iNaturalist";10
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";175,017166;-40,954453;2022;"NZL";"3457162346";"iNaturalist";10
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";175,017414;-40,956339;2022;"NZL";"3457202901";"iNaturalist";10
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";175,018339;-40,958711;2022;"NZL";"3465930745";"iNaturalist";10
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";175,026568;-40,958304;2022;"NZL";"3465985253";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";175,0189;-40,959886;2022;"NZL";"3466006227";"iNaturalist";15
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";172,576372;-43,548503;2022;"NZL";"3466072757";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";172,252945;-41,858903;2022;"NZL";"3466113948";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";175,574924;-38,003011;2022;"NZL";"3466124002";"iNaturalist";31
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";175,018948;-40,958326;2022;"NZL";"3466181648";"iNaturalist";10
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";175,017644;-40,958592;2022;"NZL";"3466191302";"iNaturalist";10
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";175,018357;-40,958656;2022;"NZL";"3466203766";"iNaturalist";10
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";175,019003;-40,958288;2022;"NZL";"3466243188";"iNaturalist";10
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";175,026115;-40,958341;2022;"NZL";"3466262323";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";174,014688;-41,227088;2022;"NZL";"3466264337";"iNaturalist";8
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";175,019151;-40,958123;2022;"NZL";"3466295700";"iNaturalist";10
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";175,018919;-40,959854;2022;"NZL";"3466353357";"iNaturalist";15
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";174,075656;-39,080367;2022;"NZL";"3466382386";"iNaturalist";24
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";172,644065;-43,433588;2022;"NZL";"3466488118";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";174,187038;-41,09246;2022;"NZL";"3466537573";"iNaturalist";65
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";177,163537;-37,989143;2022;"NZL";"3759087772";"iNaturalist";8
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";175,466037;-37,700325;2022;"NZL";"3759154829";"iNaturalist";4
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";174,761046;-36,947497;2022;"NZL";"3759202826";"iNaturalist";68
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";175,08928;-37,067968;2022;"NZL";"3759520815";"iNaturalist";100
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";172,686367;-43,487214;2022;"NZL";"3759803813";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";172,569483;-43,464778;2022;"NZL";"3468784761";"iNaturalist";6
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";176,221944;-38,116389;2022;"NZL";"3468850182";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";174,750082;-36,630749;2022;"NZL";"3469037655";"iNaturalist";29
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";175,776992;-38,474647;2022;"NZL";"3499526865";"iNaturalist";5
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";175,139833;-36,846402;2022;"NZL";"3499588125";"iNaturalist";36
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";174,133173;-39,135225;2022;"NZL";"3499656032";"iNaturalist";870
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";174,280898;-39,122526;2022;"NZL";"3499667142";"iNaturalist";50
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";176,150772;-38,474858;2022;"NZL";"3698277485";"iNaturalist";4
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";174,807558;-36,288793;2022;"NZL";"3698359935";"iNaturalist";20
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";172,629549;-43,539385;2022;"NZL";"3698397501";"iNaturalist";4
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";172,865892;-41,213117;2022;"NZL";"3705778686";"iNaturalist";3787
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";170,507797;-45,870686;2022;"NZL";"3705786527";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";172,487445;-43,634369;2022;"NZL";"3742972434";"iNaturalist";3
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";173,692938;-42,42823;2022;"NZL";"3759113832";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";175,616986;-40,386775;2022;"NZL";"3705727709";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";168,130828;-46,925987;2022;"NZL";"3712413155";"iNaturalist";4
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";174,415285;-35,898232;2022;"NZL";"3712431031";"iNaturalist";743
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";174,954285;-41,18589;2022;"NZL";"3712522698";"iNaturalist";65
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";174,696369;-36,901289;2022;"NZL";"3712525083";"iNaturalist";9
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";171,866664;-42,118415;2022;"NZL";"3712577710";"iNaturalist";4
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";175,073215;-39,859506;2022;"NZL";"3712617585";"iNaturalist";86
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";174,019205;-39,093813;2022;"NZL";"3712674829";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";172,089765;-43,396716;2022;"NZL";"3742971510";"iNaturalist";8
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";174,707657;-35,968445;2022;"NZL";"3743090013";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";175,132797;-37,70248;2022;"NZL";"3743121479";"iNaturalist";5
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";173,306037;-41,270357;2022;"NZL";"3743131170";"iNaturalist";5
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";174,604936;-37,011003;2022;"NZL";"3743172567";"iNaturalist";19
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";176,962356;-37,961154;2022;"NZL";"3743238580";"iNaturalist";14
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";175,025313;-40,956923;2022;"NZL";"3746963679";"iNaturalist";15
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";176,857895;-39,645878;2022;"NZL";"3747017511";"iNaturalist";10
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";173,300554;-41,271757;2022;"NZL";"3747029571";"iNaturalist";10
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";174,650289;-36,915522;2022;"NZL";"3747111492";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";174,044825;-39,086506;2022;"NZL";"3747209542";"iNaturalist";16
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";176,173376;-37,634253;2022;"NZL";"3747332505";"iNaturalist";9
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";175,705288;-40,392914;2022;"NZL";"3747412433";"iNaturalist";6
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";173,963266;-35,215683;2022;"NZL";"3759091281";"iNaturalist";4
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";174,840311;-37,190128;2022;"NZL";"3759125038";"iNaturalist";5
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";173,443572;-42,656178;2022;"NZL";"3759133041";"iNaturalist";80
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";176,426987;-38,054747;2022;"NZL";"3759457118";"iNaturalist";4
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";170,488297;-45,840537;2022;"NZL";"3759579174";"iNaturalist";17
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma robusta";174,750757;-36,740908;2022;"NZL";"3759871957";"iNaturalist";7
