"protocol";"basisOfRecord";"species";"decimalLongitude";"decimalLatitude";"coordinateUncertaintyInMeters";"year";"countryCode";"gbifID";"institutionCode"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia axillaris";168,100588;-44,858741;7;2022;"NZL";"3455639178";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia axillaris";169,606513;-44,292999;20;2022;"NZL";"3455774237";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia axillaris";172,754972;-43,696991;61;2022;"NZL";"3455828971";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia axillaris";172,530427;-43,560622;15;2022;"NZL";"3455853178";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia axillaris";173,022522;-41,910161;504;2022;"NZL";"3455882246";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia axillaris";168,035183;-44,830901;NA;2022;"NZL";"3456299639";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia axillaris";170,164936;-43,697861;4;2022;"NZL";"3456315221";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia axillaris";173,028192;-41,583987;NA;2022;"NZL";"3456363303";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia axillaris";168,055129;-44,835418;84;2022;"NZL";"3456505104";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia axillaris";175,396141;-39,226847;7966;2022;"NZL";"3456808386";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia axillaris";175,639309;-39,255398;28121;2022;"NZL";"3456862412";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia axillaris";171,898051;-43,037103;972;2022;"NZL";"3456949823";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Muehlenbeckia axillaris";170,40657;-44,937111;NA;2022;"NZL";"3457157981";"iNaturalist"
