"protocol";"basisOfRecord";"species";"decimalLongitude";"decimalLatitude";"year";"countryCode";"gbifID";"institutionCode";"coordinateUncertaintyInMeters"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";170,499982;-45,847548;2022;"NZL";"3457145251";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";173,015911;-43,750629;2022;"NZL";"3457158723";"iNaturalist";142
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";172,190504;-41,151942;2022;"NZL";"3457190483";"iNaturalist";188
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";172,529128;-43,144839;2022;"NZL";"3466442021";"iNaturalist";7
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";172,722948;-40,8524;2022;"NZL";"3468759654";"iNaturalist";7
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";172,8739;-40,946721;2022;"NZL";"3499530517";"iNaturalist";12
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";171,770527;-43,358994;2022;"NZL";"3698063779";"iNaturalist";14
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";169,246158;-44,465301;2022;"NZL";"3698324090";"iNaturalist";15
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";172,844233;-41,805509;2022;"NZL";"3705608560";"iNaturalist";8
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";175,712383;-39,549812;2022;"NZL";"3743278490";"iNaturalist";8
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";173,020855;-43,749754;2022;"NZL";"3759135029";"iNaturalist";100
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";172,565952;-41,508774;2022;"NZL";"3759986064";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";172,542885;-43,511222;2022;"NZL";"3759302956";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";168,507645;-45,070059;2022;"NZL";"3760105310";"iNaturalist";37
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";168,829267;-46,058915;2022;"NZL";"3760209587";"iNaturalist";61
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";171,590591;-42,982941;2022;"NZL";"3760406563";"iNaturalist";42
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";172,625268;-43,632397;2022;"NZL";"3772628884";"iNaturalist";6
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";171,590653;-42,983597;2022;"NZL";"3773177429";"iNaturalist";23
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";171,925929;-43,314115;2022;"NZL";"3772647455";"iNaturalist";16
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";172,649836;-43,604388;2022;"NZL";"3772725997";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";172,651942;-43,603262;2022;"NZL";"3773016685";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";172,623001;-43,633137;2022;"NZL";"3773274428";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";171,590788;-42,98335;2021;"NZL";"3031998380";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";172,55688;-43,122855;2021;"NZL";"3044924304";"iNaturalist";15
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";171,561268;-42,932382;2021;"NZL";"3039353115";"iNaturalist";19
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";167,647192;-45,489917;2021;"NZL";"3044683218";"iNaturalist";12
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";172,904494;-41,024739;2021;"NZL";"3044948119";"iNaturalist";7
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";172,684303;-42,752119;2021;"NZL";"3118282463";"iNaturalist";4
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";172,684963;-42,752316;2021;"NZL";"3118368477";"iNaturalist";4
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";172,257308;-43,177728;2021;"NZL";"3337439453";"iNaturalist";4
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";172,553666;-43,130016;2021;"NZL";"3058747118";"iNaturalist";4
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";172,552941;-43,129235;2021;"NZL";"3059064939";"iNaturalist";4
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";170,498803;-45,845815;2021;"NZL";"3061668807";"iNaturalist";44
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";171,815395;-43,30518;2021;"NZL";"3061686848";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";173,339406;-41,340934;2021;"NZL";"3067818684";"iNaturalist";65
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";172,835527;-41,790269;2021;"NZL";"3090889700";"iNaturalist";10526
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";171,925106;-43,28994;2021;"NZL";"3097175602";"iNaturalist";166
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";173,067581;-42,981882;2021;"NZL";"3112291918";"iNaturalist";20
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";172,97888;-42,872827;2021;"NZL";"3112399859";"iNaturalist";27568
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";172,763306;-43,831897;2021;"NZL";"3112752298";"iNaturalist";11
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";172,651431;-43,60448;2021;"NZL";"3112816730";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";173,015523;-43,751023;2021;"NZL";"3112888814";"iNaturalist";20
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";172,649332;-43,606261;2021;"NZL";"3112902648";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";172,999062;-43,828562;2021;"NZL";"3112920375";"iNaturalist";30
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";168,879228;-46,062822;2021;"NZL";"3117776599";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";170,421207;-45,809729;2021;"NZL";"3124725717";"iNaturalist";31
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";173,067905;-42,882944;2021;"NZL";"3302398125";"iNaturalist";4
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";172,987801;-42,87027;2021;"NZL";"3302420913";"iNaturalist";8
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";174,951049;-41,11389;2021;"NZL";"3335524370";"iNaturalist";2
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";172,763318;-43,831603;2021;"NZL";"3415734560";"iNaturalist";13
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";172,842998;-42,506437;2021;"NZL";"3314417373";"iNaturalist";8
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";170,551756;-45,76064;2021;"NZL";"3330878546";"iNaturalist";244
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";168,877997;-46,062106;2021;"NZL";"3333094955";"iNaturalist";61
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";170,491031;-45,853893;2021;"NZL";"3333127894";"iNaturalist";3099
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";175,45195;-40,879278;2021;"NZL";"3335083895";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";170,499165;-45,846022;2021;"NZL";"3335544414";"iNaturalist";64
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";172,845414;-41,018455;2021;"NZL";"3337801248";"iNaturalist";164
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Coprosma linariifolia";172,534571;-43,132104;2021;"NZL";"3384377086";"iNaturalist";25
