"protocol";"basisOfRecord";"species";"decimalLongitude";"decimalLatitude";"year";"countryCode";"gbifID";"institutionCode";"coordinateUncertaintyInMeters"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phasianus colchicus";175,163498;-40,640182;2022;"NZL";"3455730222";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phasianus colchicus";174,703187;-36,882023;2022;"NZL";"3466188899";"iNaturalist";4
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phasianus colchicus";173,328572;-34,860851;2022;"NZL";"3466205757";"iNaturalist";8
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phasianus colchicus";175,799982;-36,728238;2022;"NZL";"3466341692";"iNaturalist";253
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phasianus colchicus";174,996116;-40,974167;2022;"NZL";"3468875175";"iNaturalist";55
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phasianus colchicus";175,133195;-37,702325;2022;"NZL";"3468979593";"iNaturalist";9
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phasianus colchicus";176,025424;-38,646828;2022;"NZL";"3499420238";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phasianus colchicus";172,338592;-43,172725;2022;"NZL";"3705616656";"iNaturalist";4
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phasianus colchicus";174,651935;-37,09175;2022;"NZL";"3759677619";"iNaturalist";8
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phasianus colchicus";175,133042;-37,702417;2022;"NZL";"3743103290";"iNaturalist";7
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phasianus colchicus";175,129592;-37,701062;2022;"NZL";"3743211999";"iNaturalist";9
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phasianus colchicus";174,118158;-35,257482;2022;"NZL";"3743218566";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phasianus colchicus";172,861968;-34,426086;2022;"NZL";"3760248010";"iNaturalist";4
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phasianus colchicus";175,130736;-37,702403;2022;"NZL";"3760410584";"iNaturalist";20
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phasianus colchicus";172,799327;-43,797067;2022;"NZL";"3772447176";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phasianus colchicus";174,185097;-36,205776;2021;"NZL";"3018100156";"iNaturalist";42
