"protocol";"basisOfRecord";"species";"decimalLongitude";"decimalLatitude";"year";"countryCode";"gbifID";"institutionCode";"coordinateUncertaintyInMeters"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Laurus nobilis";173,288955;-41,279137;2022;"NZL";"3456360525";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Laurus nobilis";168,542868;-45,111613;2022;"NZL";"3759876954";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Laurus nobilis";175,014669;-40,869639;2022;"NZL";"3747065272";"iNaturalist";157
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Laurus nobilis";176,348512;-38,174391;2022;"NZL";"3747345624";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Laurus nobilis";172,644744;-43,527888;2022;"NZL";"3772445990";"iNaturalist";9
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Laurus nobilis";172,63185;-43,567292;2022;"NZL";"3772513203";"iNaturalist";5
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Laurus nobilis";172,617356;-43,57181;2022;"NZL";"3772633585";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Laurus nobilis";172,62911;-43,573968;2022;"NZL";"3772633600";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Laurus nobilis";174,776227;-36,334861;2022;"NZL";"3773462792";"iNaturalist";13
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Laurus nobilis";172,628454;-43,574571;2022;"NZL";"3773734479";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Laurus nobilis";172,628468;-43,574581;2022;"NZL";"3773772185";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Laurus nobilis";175,592378;-40,381908;2021;"NZL";"3061716520";"iNaturalist";48
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Laurus nobilis";172,666702;-43,52103;2021;"NZL";"3079704462";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Laurus nobilis";173,297815;-41,274004;2021;"NZL";"3079830574";"iNaturalist";19
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Laurus nobilis";172,646302;-43,522569;2021;"NZL";"3112849732";"iNaturalist";2
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Laurus nobilis";172,708122;-43,650987;2021;"NZL";"3112760894";"iNaturalist";20
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Laurus nobilis";172,643767;-43,562704;2021;"NZL";"3112783895";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Laurus nobilis";172,617414;-43,571775;2021;"NZL";"3113269745";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Laurus nobilis";172,633549;-43,531585;2021;"NZL";"3113359049";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Laurus nobilis";174,946135;-37,062055;2021;"NZL";"3124713469";"iNaturalist";48
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Laurus nobilis";172,642555;-43,591045;2021;"NZL";"3337642345";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Laurus nobilis";172,595548;-43,475166;2021;"NZL";"3415634793";"iNaturalist";9
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Laurus nobilis";171,251587;-44,409758;2021;"NZL";"3355164598";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Laurus nobilis";176,244345;-38,028547;2021;"NZL";"3355782516";"iNaturalist";24
