"protocol";"basisOfRecord";"species";"decimalLongitude";"decimalLatitude";"coordinateUncertaintyInMeters";"year";"countryCode";"gbifID";"institutionCode"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Fuchsia excorticata";175,546416;-38,859924;174;2022;"NZL";"3455528374";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Fuchsia excorticata";172,999421;-43,828769;NA;2022;"NZL";"3455567117";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Fuchsia excorticata";172,999445;-43,828865;NA;2022;"NZL";"3455699370";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Fuchsia excorticata";172,997911;-43,831203;NA;2022;"NZL";"3455699449";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Fuchsia excorticata";171,754036;-42,98485;17;2022;"NZL";"3455787867";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Fuchsia excorticata";174,913316;-39,232563;31;2022;"NZL";"3455890790";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Fuchsia excorticata";175,29393;-37,785695;4;2022;"NZL";"3455915220";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Fuchsia excorticata";169,559993;-46,517185;51;2022;"NZL";"3455958140";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Fuchsia excorticata";168,53018;-45,055442;10;2022;"NZL";"3456136530";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Fuchsia excorticata";169,234268;-44,229816;NA;2022;"NZL";"3456186554";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Fuchsia excorticata";175,571595;-38,016464;3;2022;"NZL";"3456216060";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Fuchsia excorticata";172,997572;-43,829989;NA;2022;"NZL";"3456221724";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Fuchsia excorticata";169,77942;-46,385042;4;2022;"NZL";"3456235344";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Fuchsia excorticata";172,971235;-43,823654;4;2022;"NZL";"3456454642";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Fuchsia excorticata";175,391512;-38,995728;5;2022;"NZL";"3456533348";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Fuchsia excorticata";172,763885;-43,766762;NA;2022;"NZL";"3456585470";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Fuchsia excorticata";174,955433;-41,278155;27816;2022;"NZL";"3456587316";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Fuchsia excorticata";175,987397;-38,600072;5;2022;"NZL";"3456748369";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Fuchsia excorticata";174,098454;-39,31904;304;2022;"NZL";"3456941001";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Fuchsia excorticata";168,213294;-44,730643;197;2022;"NZL";"3457036240";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Fuchsia excorticata";172,758842;-43,763061;9;2022;"NZL";"3457129832";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Fuchsia excorticata";175,027047;-40,958023;10;2022;"NZL";"3457162470";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Fuchsia excorticata";172,99733;-43,829277;NA;2022;"NZL";"3457209621";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Fuchsia excorticata";171,867203;-42,73118;16;2022;"NZL";"3465972818";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Fuchsia excorticata";175,146819;-40,932996;3;2022;"NZL";"3465995759";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Fuchsia excorticata";178,039508;-38,244931;1398;2022;"NZL";"3466005016";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Fuchsia excorticata";174,075431;-39,079818;28;2022;"NZL";"3466104457";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Fuchsia excorticata";174,735435;-36,813978;441;2022;"NZL";"3466113996";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Fuchsia excorticata";173,568158;-42,350657;5;2022;"NZL";"3466160762";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Fuchsia excorticata";174,970953;-41,201667;22;2022;"NZL";"3466185907";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Fuchsia excorticata";173,031953;-43,80992;4;2022;"NZL";"3466187099";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Fuchsia excorticata";174,639907;-36,936822;300;2022;"NZL";"3466215117";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Fuchsia excorticata";177,545472;-38,25798;4;2022;"NZL";"3466354093";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Fuchsia excorticata";174,014983;-41,22708;10;2022;"NZL";"3466404580";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Fuchsia excorticata";171,552707;-43,558987;NA;2022;"NZL";"3466438778";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Fuchsia excorticata";171,558841;-43,557058;NA;2022;"NZL";"3466442822";"iNaturalist"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Fuchsia excorticata";166,678821;-45,760916;NA;2022;"NZL";"3468876779";"iNaturalist"
