"protocol";"basisOfRecord";"species";"decimalLongitude";"decimalLatitude";"year";"countryCode";"gbifID";"institutionCode";"coordinateUncertaintyInMeters"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Ascarina lucida";166,568281;-45,797552;2022;"NZL";"3456029392";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Ascarina lucida";166,60918;-46,052216;2022;"NZL";"3466115010";"iNaturalist";34
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Ascarina lucida";166,617288;-46,154373;2022;"NZL";"3466176708";"iNaturalist";243
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Ascarina lucida";166,532132;-45,751273;2022;"NZL";"3466198581";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Ascarina lucida";177,228412;-38,120187;2022;"NZL";"3468765489";"iNaturalist";3238
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Ascarina lucida";166,5581;-45,684303;2022;"NZL";"3468885829";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Ascarina lucida";167,150887;-45,457952;2022;"NZL";"3499353739";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Ascarina lucida";172,710292;-40,520102;2022;"NZL";"3468732663";"iNaturalist";6
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Ascarina lucida";172,737211;-40,852843;2022;"NZL";"3468813666";"iNaturalist";25
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Ascarina lucida";172,668631;-40,742096;2022;"NZL";"3468899585";"iNaturalist";27
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Ascarina lucida";171,357586;-42,11508;2022;"NZL";"3468980931";"iNaturalist";15
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Ascarina lucida";175,089085;-41,092925;2022;"NZL";"3712682618";"iNaturalist";15
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Ascarina lucida";172,105545;-41,106942;2022;"NZL";"3742987602";"iNaturalist";20
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Ascarina lucida";172,106583;-41,107586;2022;"NZL";"3743004192";"iNaturalist";24
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Ascarina lucida";175,08601;-41,028702;2022;"NZL";"3759644749";"iNaturalist";2
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Ascarina lucida";171,456222;-41,894346;2022;"NZL";"3759827383";"iNaturalist";3299
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Ascarina lucida";175,095282;-41,008021;2022;"NZL";"3759905711";"iNaturalist";10
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Ascarina lucida";174,921209;-40,850527;2022;"NZL";"3759941066";"iNaturalist";15
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Ascarina lucida";172,678008;-40,744062;2022;"NZL";"3760354809";"iNaturalist";4
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Ascarina lucida";171,348053;-42,109711;2022;"NZL";"3772912798";"iNaturalist";49
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Ascarina lucida";171,017146;-42,956757;2022;"NZL";"3773586196";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Ascarina lucida";173,052872;-40,87938;2021;"NZL";"3018019000";"iNaturalist";50
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Ascarina lucida";172,10648;-41,109088;2021;"NZL";"3039249060";"iNaturalist";15
