"protocol";"basisOfRecord";"species";"decimalLongitude";"decimalLatitude";"year";"countryCode";"gbifID";"institutionCode";"coordinateUncertaintyInMeters"
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";170,56311;-45,812046;2022;"NZL";"3455588729";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";170,106941;-43,716391;2022;"NZL";"3455667577";"iNaturalist";122
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";175,601167;-38,889263;2022;"NZL";"3455818646";"iNaturalist";4
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";175,634236;-38,698478;2022;"NZL";"3455864332";"iNaturalist";16
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";169,278152;-44,160751;2022;"NZL";"3455873251";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";169,277878;-44,161003;2022;"NZL";"3455955575";"iNaturalist";11
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";172,404444;-40,899722;2022;"NZL";"3456031106";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";175,626312;-38,698139;2022;"NZL";"3456169019";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";168,006357;-44,766632;2022;"NZL";"3456233981";"iNaturalist";244
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";172,68618;-41,143685;2022;"NZL";"3456686993";"iNaturalist";4
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";171,753303;-42,986268;2022;"NZL";"3456757069";"iNaturalist";6
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";171,566667;-42,9;2022;"NZL";"3456787216";"iNaturalist";1589
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";175,600083;-38,891017;2022;"NZL";"3457033664";"iNaturalist";4
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";167,272954;-45,523448;2022;"NZL";"3457052131";"iNaturalist";31
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";175,511445;-39,233892;2022;"NZL";"3457162659";"iNaturalist";4
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";171,533357;-43,530087;2022;"NZL";"3457191016";"iNaturalist";8
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";168,056905;-44,835501;2022;"NZL";"3457225143";"iNaturalist";17
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";172,821045;-41,837292;2022;"NZL";"3465888026";"iNaturalist";28
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";170,081402;-43,713085;2022;"NZL";"3465919181";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";171,707962;-43,111802;2022;"NZL";"3466053081";"iNaturalist";516
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";171,719316;-43,119205;2022;"NZL";"3466067992";"iNaturalist";2198
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";171,703082;-43,115736;2022;"NZL";"3466068850";"iNaturalist";79
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";172,931106;-41,71973;2022;"NZL";"3466193123";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";169,782394;-44,071436;2022;"NZL";"3466198020";"iNaturalist";15
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";170,079092;-43,714007;2022;"NZL";"3466237267";"iNaturalist";17
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";171,53695;-43,534925;2022;"NZL";"3466259840";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";171,707337;-43,111764;2022;"NZL";"3466284533";"iNaturalist";50
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";169,783214;-44,072499;2022;"NZL";"3466308216";"iNaturalist";31
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";173,299967;-41,393741;2022;"NZL";"3466319280";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";170,091971;-43,717445;2022;"NZL";"3466426462";"iNaturalist";8
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";171,537701;-43,112913;2022;"NZL";"3466512853";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";166,804029;-45,740593;2022;"NZL";"3468814784";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";172,454557;-40,882937;2022;"NZL";"3712477477";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";168,081439;-44,891414;2022;"NZL";"3712656461";"iNaturalist";25
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";168,077729;-44,892818;2022;"NZL";"3712685472";"iNaturalist";14
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";168,082566;-44,890817;2022;"NZL";"3712693453";"iNaturalist";37
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";171,610488;-42,959737;2022;"NZL";"3712700501";"iNaturalist";16
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";170,917421;-43,357249;2022;"NZL";"3743035062";"iNaturalist";20
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";169,4292;-45,047378;2022;"NZL";"3468778230";"iNaturalist";4
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";172,651686;-41,181499;2022;"NZL";"3468843157";"iNaturalist";3
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";172,685396;-41,112462;2022;"NZL";"3468850074";"iNaturalist";6
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";172,321993;-41,613832;2022;"NZL";"3499354750";"iNaturalist";4
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";172,320721;-41,626232;2022;"NZL";"3499418190";"iNaturalist";5
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";172,321399;-41,625164;2022;"NZL";"3499430187";"iNaturalist";5
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";172,326237;-41,63486;2022;"NZL";"3499488983";"iNaturalist";6
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";172,323556;-41,632218;2022;"NZL";"3499527186";"iNaturalist";11
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";170,224934;-43,772918;2022;"NZL";"3499584570";"iNaturalist";8
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";172,871777;-40,948817;2022;"NZL";"3499628463";"iNaturalist";9
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";172,327332;-41,636671;2022;"NZL";"3499737379";"iNaturalist";10
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";175,628827;-38,550513;2022;"NZL";"3698054895";"iNaturalist";11
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";168,773453;-44,925247;2022;"NZL";"3698115655";"iNaturalist";9
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";172,459494;-41,452105;2022;"NZL";"3698223124";"iNaturalist";6
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";173,349942;-41,3632;2022;"NZL";"3705446555";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";175,504013;-39,297262;2022;"NZL";"3712453583";"iNaturalist";8
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";171,410997;-42,241916;2022;"NZL";"3712674889";"iNaturalist";244
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";175,940177;-39,123552;2022;"NZL";"3743286626";"iNaturalist";39
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";172,585113;-43,522942;2022;"NZL";"3747011178";"iNaturalist";25
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";168,728056;-44,477778;2022;"NZL";"3747045812";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";169,250205;-45,610471;2022;"NZL";"3747209667";"iNaturalist";61
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";171,70133;-43,20248;2022;"NZL";"3759082974";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";175,402399;-39,177404;2022;"NZL";"3759171214";"iNaturalist";410
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";172,83941;-42,48492;2022;"NZL";"3760019029";"iNaturalist";NA
"DWC_ARCHIVE";"HUMAN_OBSERVATION";"Phyllocladus trichomanoides";175,550611;-39,088349;2022;"NZL";"3760314524";"iNaturalist";NA
