"cell_id";"species";"year";"gbifID";"protocol";"institutionCode";"lat";"lon";"crs"
14;"Coprosma cheesemanii";2021;"3302148215";"DWC_ARCHIVE";"iNaturalist";6264516,80166074;2735584,83028841;"NZMG"
15;"Coprosma cheesemanii";2021;"3109333354";"DWC_ARCHIVE";"iNaturalist";6258058,89709554;2823636,66060852;"NZMG"
19;"Coprosma cheesemanii";2022;"3457132904";"DWC_ARCHIVE";"iNaturalist";6215967,68540179;2726251,69199814;"NZMG"
19;"Coprosma cheesemanii";2022;"3743277554";"DWC_ARCHIVE";"iNaturalist";6225884,51109048;2761373,76951879;"NZMG"
19;"Coprosma cheesemanii";2022;"3759952456";"DWC_ARCHIVE";"iNaturalist";6232060,2023748;2730692,06617818;"NZMG"
19;"Coprosma cheesemanii";2022;"3773075774";"DWC_ARCHIVE";"iNaturalist";6218198,44871653;2737349,10431144;"NZMG"
19;"Coprosma cheesemanii";2021;"3113477731";"DWC_ARCHIVE";"iNaturalist";6225429,67565631;2733851,04713681;"NZMG"
19;"Coprosma cheesemanii";2021;"3061659187";"DWC_ARCHIVE";"iNaturalist";6224323,62478948;2727348,84412945;"NZMG"
19;"Coprosma cheesemanii";2021;"3384402448";"DWC_ARCHIVE";"iNaturalist";6249031,11623283;2793902,34609316;"NZMG"
19;"Coprosma cheesemanii";2021;"3384700511";"DWC_ARCHIVE";"iNaturalist";6218564,46470715;2728681,78897818;"NZMG"
19;"Coprosma cheesemanii";2021;"3457085104";"DWC_ARCHIVE";"iNaturalist";6221548,15917912;2755796,66117537;"NZMG"
19;"Coprosma cheesemanii";2020;"2580253000";"DWC_ARCHIVE";"iNaturalist";6230435,6591223;2739087,68145315;"NZMG"
19;"Coprosma cheesemanii";2020;"2980867140";"DWC_ARCHIVE";"iNaturalist";6225421,47794278;2736876,07605485;"NZMG"
19;"Coprosma cheesemanii";2020;"2981008190";"DWC_ARCHIVE";"iNaturalist";6225421,47794278;2736876,07605485;"NZMG"
19;"Coprosma cheesemanii";2020;"2984541646";"DWC_ARCHIVE";"iNaturalist";6219706,44534248;2731363,58823349;"NZMG"
19;"Coprosma cheesemanii";2019;"2235475842";"DWC_ARCHIVE";"iNaturalist";6219790,9129381;2732876,99036185;"NZMG"
19;"Coprosma cheesemanii";2019;"2460027110";"DWC_ARCHIVE";"iNaturalist";6213389,42393989;2739110,49062122;"NZMG"
19;"Coprosma cheesemanii";2018;"1831208437";"DWC_ARCHIVE";"iNaturalist";6204830,4984164;2744259,00453227;"NZMG"
19;"Coprosma cheesemanii";2015;"3751270481";"DWC_ARCHIVE";"CHR";6221074,54833837;2784052,22823565;"NZMG"
19;"Coprosma cheesemanii";2014;"1065580463";"DWC_ARCHIVE";"iNaturalist";6225036,16901028;2734830,13629067;"NZMG"
19;"Coprosma cheesemanii";2014;"1065612639";"DWC_ARCHIVE";"iNaturalist";6216103,29144786;2745913,19065624;"NZMG"
