"cell_id";"species";"year";"gbifID";"protocol";"institutionCode";"lat";"lon";"crs"
8;"Coprosma foetidissima";2021;"3301803447";"DWC_ARCHIVE";"iNaturalist";6492963,65955423;2734113,57731858;"NZMG"
8;"Coprosma foetidissima";2018;"1986529513";"DWC_ARCHIVE";"iNaturalist";6459685,28638647;2739272,99213409;"NZMG"
8;"Coprosma foetidissima";2010;"1313408844";"DWC_ARCHIVE";"Landcare Research";6515714,90305221;2723705,57055126;"NZMG"
8;"Coprosma foetidissima";2010;"1313408926";"DWC_ARCHIVE";"Landcare Research";6515889,25086704;2723826,7469937;"NZMG"
9;"Coprosma foetidissima";2022;"3698078480";"DWC_ARCHIVE";"iNaturalist";6369108,93450951;2668562,77065809;"NZMG"
9;"Coprosma foetidissima";2022;"3746983826";"DWC_ARCHIVE";"iNaturalist";6357245,37776361;2696390,31573369;"NZMG"
9;"Coprosma foetidissima";2021;"3338125106";"DWC_ARCHIVE";"iNaturalist";6356524,04832015;2696352,92181601;"NZMG"
9;"Coprosma foetidissima";2020;"2543091242";"DWC_ARCHIVE";"iNaturalist";6358839,56944722;2691562,81904123;"NZMG"
9;"Coprosma foetidissima";2020;"2626451230";"DWC_ARCHIVE";"iNaturalist";6369383,50037354;2667540,86936151;"NZMG"
9;"Coprosma foetidissima";2019;"2423202190";"DWC_ARCHIVE";"iNaturalist";6370838,22116915;2667383,92308559;"NZMG"
9;"Coprosma foetidissima";2016;"1453171676";"DWC_ARCHIVE";"iNaturalist";6370227,67573495;2667863,85337225;"NZMG"
10;"Coprosma foetidissima";2019;"2563506488";"DWC_ARCHIVE";"iNaturalist";6444311,35202728;2738131,93035465;"NZMG"
10;"Coprosma foetidissima";2014;"1993760653";"DWC_ARCHIVE";"iNaturalist";6450309,86392189;2750252,51380424;"NZMG"
12;"Coprosma foetidissima";2017;"3070742576";"DWC_ARCHIVE";"iNaturalist";6363802,68617177;2928737,02376798;"NZMG"
12;"Coprosma foetidissima";2013;"3751279314";"DWC_ARCHIVE";"CHR";6357090,99424414;2936050,02801872;"NZMG"
13;"Coprosma foetidissima";2021;"3039189240";"DWC_ARCHIVE";"iNaturalist";6354180,81677631;2693827,18412431;"NZMG"
13;"Coprosma foetidissima";2021;"3058909156";"DWC_ARCHIVE";"iNaturalist";6354678,64270316;2697217,06337791;"NZMG"
13;"Coprosma foetidissima";2021;"3059133659";"DWC_ARCHIVE";"iNaturalist";6351481,79401386;2691749,24063371;"NZMG"
13;"Coprosma foetidissima";2021;"3307437543";"DWC_ARCHIVE";"iNaturalist";6354881,76274753;2694674,94933577;"NZMG"
13;"Coprosma foetidissima";2020;"2573846163";"DWC_ARCHIVE";"iNaturalist";6354598,29984781;2696524,66780224;"NZMG"
13;"Coprosma foetidissima";2020;"2862439441";"DWC_ARCHIVE";"iNaturalist";6355755,6217802;2693868,3029503;"NZMG"
13;"Coprosma foetidissima";2020;"3066414744";"DWC_ARCHIVE";"Landcare Research";6355286,86505642;2694423,71906511;"NZMG"
13;"Coprosma foetidissima";2020;"3066419753";"DWC_ARCHIVE";"Landcare Research";6355162,29970067;2694526,16653128;"NZMG"
13;"Coprosma foetidissima";2020;"3066421774";"DWC_ARCHIVE";"Landcare Research";6355342,33829047;2694425,04760009;"NZMG"
13;"Coprosma foetidissima";2020;"3066422753";"DWC_ARCHIVE";"Landcare Research";6355419,58018694;2694444,46981325;"NZMG"
13;"Coprosma foetidissima";2020;"3066423736";"DWC_ARCHIVE";"Landcare Research";6355398,23210939;2694408,81392406;"NZMG"
13;"Coprosma foetidissima";2020;"3066424753";"DWC_ARCHIVE";"Landcare Research";6355454,12589491;2694392,58000948;"NZMG"
13;"Coprosma foetidissima";2019;"2460116753";"DWC_ARCHIVE";"iNaturalist";6309457,73723721;2665448,14278817;"NZMG"
