"cell_id";"species";"year";"gbifID";"protocol";"institutionCode";"lat";"lon";"crs"
7;"Ligustrum ovalifolium";2022;"3772586837";"DWC_ARCHIVE";"iNaturalist";6506446,84621845;2665097,64820516;"NZMG"
7;"Ligustrum ovalifolium";2021;"3455161093";"DWC_ARCHIVE";"iNaturalist";6478473,18083226;2671077,50752445;"NZMG"
7;"Ligustrum ovalifolium";2021;"3456892336";"DWC_ARCHIVE";"iNaturalist";6532474,089676;2658401,78574733;"NZMG"
31;"Ligustrum ovalifolium";2021;"3408202667";"DWC_ARCHIVE";"iNaturalist";5935239,36291443;2381704,17234995;"NZMG"
31;"Ligustrum ovalifolium";2020;"2984458350";"DWC_ARCHIVE";"iNaturalist";5898703,07501686;2372491,19101836;"NZMG"
31;"Ligustrum ovalifolium";2017;"3456119339";"DWC_ARCHIVE";"iNaturalist";5939283,58035431;2393452,1242313;"NZMG"
31;"Ligustrum ovalifolium";2017;"2456657611";"DWC_ARCHIVE";"iNaturalist";5939001,74123756;2390564,92465132;"NZMG"
37;"Ligustrum ovalifolium";2021;"3455482461";"DWC_ARCHIVE";"iNaturalist";5809600,37989904;2332139,50301887;"NZMG"
37;"Ligustrum ovalifolium";2019;"2251828821";"DWC_ARCHIVE";"iNaturalist";5853330,32229561;2359219,51194182;"NZMG"
38;"Ligustrum ovalifolium";2014;"3113509303";"DWC_ARCHIVE";"iNaturalist";5765774,03907845;2482336,88162008;"NZMG"
38;"Ligustrum ovalifolium";2014;"3455194301";"DWC_ARCHIVE";"iNaturalist";5779270,13403978;2456055,47712582;"NZMG"
41;"Ligustrum ovalifolium";2015;"1091096158";"DWC_ARCHIVE";"CHR";5658630,67644092;2255923,33802591;"NZMG"
42;"Ligustrum ovalifolium";2021;"3456054108";"DWC_ARCHIVE";"iNaturalist";5683386,41585164;2358567,07051188;"NZMG"
43;"Ligustrum ovalifolium";2021;"3456945931";"DWC_ARCHIVE";"iNaturalist";5729282,71737585;2467060,38566638;"NZMG"
43;"Ligustrum ovalifolium";2021;"3456866016";"DWC_ARCHIVE";"iNaturalist";5733102,38821942;2486093,74682985;"NZMG"
52;"Ligustrum ovalifolium";2020;"2901581960";"DWC_ARCHIVE";"iNaturalist";5481436,65665642;2316927,30170915;"NZMG"
55;"Ligustrum ovalifolium";2019;"3455287454";"DWC_ARCHIVE";"iNaturalist";5399398,77863936;2239101,40664166;"NZMG"
