"grid_id";"species";"year";"gbifID";"lat";"lon"
71;"Geniostoma rupestre";2001;"1091266938";-40,916;172,105
74;"Geniostoma rupestre";2014;"1038325022";-41,249051;175,028385
74;"Geniostoma rupestre";2014;"1038324056";-40,917041;175,010488
74;"Geniostoma rupestre";2014;"1038325433";-41,11344;175,232003
74;"Geniostoma rupestre";1989;"1091135217";-40,949362;175,120081
75;"Geniostoma rupestre";2003;"175987552";-40,723272;175,637668
99;"Geniostoma rupestre";2014;"1038329149";-39,454003;174,41029
102;"Geniostoma rupestre";1984;"2430695014";-39,333333;176,583333
102;"Geniostoma rupestre";1967;"2430728898";-38,75;177,1
102;"Geniostoma rupestre";NA;"1090247509";-38,75;177,154
113;"Geniostoma rupestre";2007;"175987613";-37,821036;175,381028
113;"Geniostoma rupestre";1994;"175990560";-37,774801;175,290537
114;"Geniostoma rupestre";2017;"1831236441";-37,894922;175,426392
114;"Geniostoma rupestre";2014;"1052583907";-38,052885;175,567525
114;"Geniostoma rupestre";2007;"175987507";-38,054261;175,56429
114;"Geniostoma rupestre";2007;"175987510";-37,897861;175,474702
126;"Geniostoma rupestre";1998;"175990566";-36,960239;174,967375
127;"Geniostoma rupestre";1966;"2430694675";-37,033333;175,666667
151;"Geniostoma rupestre";2004;"175987472";-35,256668;174,117979
151;"Geniostoma rupestre";1990;"2431046905";-35,016667;173,716667
152;"Geniostoma rupestre";2013;"1038300191";-35,475247;174,45066
