"cell_id";"species";"year";"gbifID";"protocol";"institutionCode";"lat";"lon";"crs"
1;"Pittosporum tenuifolium";2019;"2028498998";"DWC_ARCHIVE";"iNaturalist";6747000,38530585;2488849,77446661;"NZMG"
1;"Pittosporum tenuifolium";2015;"1212003864";"DWC_ARCHIVE";"iNaturalist";6746270,47708616;2490374,81499434;"NZMG"
1;"Pittosporum tenuifolium";2015;"1227726523";"DWC_ARCHIVE";"iNaturalist";6746270,47708616;2490374,81499434;"NZMG"
1;"Pittosporum tenuifolium";2015;"1227743418";"DWC_ARCHIVE";"iNaturalist";6746270,47708616;2490374,81499434;"NZMG"
1;"Pittosporum tenuifolium";2015;"1227743482";"DWC_ARCHIVE";"iNaturalist";6746270,47708616;2490374,81499434;"NZMG"
1;"Pittosporum tenuifolium";2012;"3751284421";"DWC_ARCHIVE";"CHR";6749068,45422509;2488052,14616734;"NZMG"
2;"Pittosporum tenuifolium";2022;"3712722154";"DWC_ARCHIVE";"iNaturalist";6662916,11598019;2596910,43657249;"NZMG"
2;"Pittosporum tenuifolium";2021;"3455591163";"DWC_ARCHIVE";"iNaturalist";6664102,8675086;2597475,89442532;"NZMG"
2;"Pittosporum tenuifolium";2020;"2634555917";"DWC_ARCHIVE";"iNaturalist";6717451,58373075;2515212,21239218;"NZMG"
2;"Pittosporum tenuifolium";2016;"1229930383";"DWC_ARCHIVE";"iNaturalist";6717686,98622321;2520989,99952648;"NZMG"
2;"Pittosporum tenuifolium";2016;"2269218795";"DWC_ARCHIVE";"iNaturalist";6717686,98622321;2520989,99952648;"NZMG"
2;"Pittosporum tenuifolium";2016;"1262370360";"DWC_ARCHIVE";"iNaturalist";6751684,06593252;2500488,18508403;"NZMG"
3;"Pittosporum tenuifolium";2020;"2563527188";"DWC_ARCHIVE";"iNaturalist";6656484,33444757;2609370,53214301;"NZMG"
3;"Pittosporum tenuifolium";2019;"2273282107";"DWC_ARCHIVE";"iNaturalist";6671449,75628842;2607604,39622945;"NZMG"
4;"Pittosporum tenuifolium";2021;"3455539235";"DWC_ARCHIVE";"iNaturalist";6608689,5096528;2569646,52022887;"NZMG"
4;"Pittosporum tenuifolium";2021;"3457045190";"DWC_ARCHIVE";"iNaturalist";6608796,6471754;2569459,70951272;"NZMG"
4;"Pittosporum tenuifolium";2019;"2265904379";"DWC_ARCHIVE";"iNaturalist";6654309,58112288;2589109,83793817;"NZMG"
4;"Pittosporum tenuifolium";2018;"1836591187";"DWC_ARCHIVE";"iNaturalist";6604750,79598631;2561393,5879559;"NZMG"
4;"Pittosporum tenuifolium";2018;"1850945962";"DWC_ARCHIVE";"iNaturalist";6624608,76830597;2564173,98479174;"NZMG"
4;"Pittosporum tenuifolium";2018;"1880497776";"DWC_ARCHIVE";"iNaturalist";6604769,93309473;2561603,43386835;"NZMG"
5;"Pittosporum tenuifolium";2021;"3398781181";"DWC_ARCHIVE";"iNaturalist";6583950,26012062;2633123,48612893;"NZMG"
5;"Pittosporum tenuifolium";2021;"3398865495";"DWC_ARCHIVE";"iNaturalist";6612251,61696955;2631703,68550689;"NZMG"
5;"Pittosporum tenuifolium";2021;"3456099201";"DWC_ARCHIVE";"iNaturalist";6588743,25393496;2666182,78175875;"NZMG"
5;"Pittosporum tenuifolium";2020;"2649609067";"DWC_ARCHIVE";NA;6609689,88271629;2630353,30910348;"NZMG"
5;"Pittosporum tenuifolium";2020;"2603381588";"DWC_ARCHIVE";"iNaturalist";6603756,30602756;2644921,07381151;"NZMG"
5;"Pittosporum tenuifolium";2020;"2984485084";"DWC_ARCHIVE";"iNaturalist";6619375,85872705;2620932,38681731;"NZMG"
5;"Pittosporum tenuifolium";2020;"3014097716";"DWC_ARCHIVE";"iNaturalist";6619063,03924031;2625263,98220791;"NZMG"
5;"Pittosporum tenuifolium";2018;"1880506603";"DWC_ARCHIVE";"iNaturalist";6619527,65919221;2620754,50215898;"NZMG"
7;"Pittosporum tenuifolium";2022;"3456973259";"DWC_ARCHIVE";"iNaturalist";6481103,18876422;2661626,58534119;"NZMG"
7;"Pittosporum tenuifolium";2022;"3712706476";"DWC_ARCHIVE";"iNaturalist";6457187,18768271;2696127,80685243;"NZMG"
7;"Pittosporum tenuifolium";2022;"3499404850";"DWC_ARCHIVE";"iNaturalist";6480773,41248151;2664592,46299271;"NZMG"
7;"Pittosporum tenuifolium";2022;"3712745058";"DWC_ARCHIVE";"iNaturalist";6470465,72764578;2682214,28211505;"NZMG"
7;"Pittosporum tenuifolium";2022;"3743238572";"DWC_ARCHIVE";"iNaturalist";6469195,85714084;2682095,63739837;"NZMG"
7;"Pittosporum tenuifolium";2022;"3759323105";"DWC_ARCHIVE";"iNaturalist";6498914,68146863;2656807,4188705;"NZMG"
7;"Pittosporum tenuifolium";2022;"3760146034";"DWC_ARCHIVE";"iNaturalist";6470678,37945818;2681870,66914286;"NZMG"
7;"Pittosporum tenuifolium";2022;"3760408499";"DWC_ARCHIVE";"iNaturalist";6478123,34111003;2673413,69801089;"NZMG"
7;"Pittosporum tenuifolium";2022;"3772529674";"DWC_ARCHIVE";"iNaturalist";6496908,65081273;2664927,70413765;"NZMG"
7;"Pittosporum tenuifolium";2022;"3773766769";"DWC_ARCHIVE";"iNaturalist";6529257,32107574;2658561,39455927;"NZMG"
7;"Pittosporum tenuifolium";2021;"3031937923";"DWC_ARCHIVE";"iNaturalist";6554398,39363588;2617038,00128245;"NZMG"
7;"Pittosporum tenuifolium";2021;"3039191907";"DWC_ARCHIVE";"iNaturalist";6488213,39225107;2664226,08380722;"NZMG"
7;"Pittosporum tenuifolium";2021;"3058991142";"DWC_ARCHIVE";"iNaturalist";6486157,00568186;2662042,99966242;"NZMG"
7;"Pittosporum tenuifolium";2021;"3061653394";"DWC_ARCHIVE";"iNaturalist";6485027,1766965;2655374,67609188;"NZMG"
7;"Pittosporum tenuifolium";2021;"3067925305";"DWC_ARCHIVE";"iNaturalist";6486741,68466071;2667214,27152187;"NZMG"
7;"Pittosporum tenuifolium";2021;"3456228910";"DWC_ARCHIVE";"iNaturalist";6509048,59578505;2680159,33941835;"NZMG"
7;"Pittosporum tenuifolium";2021;"3090600239";"DWC_ARCHIVE";"iNaturalist";6473641,5409625;2666468,28553318;"NZMG"
7;"Pittosporum tenuifolium";2021;"3112484482";"DWC_ARCHIVE";"iNaturalist";6486169,81425687;2662068,77769338;"NZMG"
7;"Pittosporum tenuifolium";2021;"3112592182";"DWC_ARCHIVE";"iNaturalist";6477190,53971119;2664753,57747301;"NZMG"
7;"Pittosporum tenuifolium";2021;"3112762344";"DWC_ARCHIVE";"iNaturalist";6487184,38306185;2662367,36662238;"NZMG"
7;"Pittosporum tenuifolium";2021;"3118473312";"DWC_ARCHIVE";"iNaturalist";6536229,22728243;2657361,88879056;"NZMG"
7;"Pittosporum tenuifolium";2021;"3330753447";"DWC_ARCHIVE";"iNaturalist";6488648,42046601;2660641,44850215;"NZMG"
7;"Pittosporum tenuifolium";2021;"3337493801";"DWC_ARCHIVE";"iNaturalist";6481337,22054161;2677316,89165727;"NZMG"
7;"Pittosporum tenuifolium";2021;"3337594790";"DWC_ARCHIVE";"iNaturalist";6481443,95667702;2677493,32183904;"NZMG"
7;"Pittosporum tenuifolium";2021;"3344014084";"DWC_ARCHIVE";"iNaturalist";6481886,12544329;2664505,31989698;"NZMG"
7;"Pittosporum tenuifolium";2021;"3344097787";"DWC_ARCHIVE";"iNaturalist";6500868,91753672;2666111,49568067;"NZMG"
7;"Pittosporum tenuifolium";2021;"3355019093";"DWC_ARCHIVE";"iNaturalist";6475238,68102729;2659920,02982905;"NZMG"
7;"Pittosporum tenuifolium";2021;"3355050980";"DWC_ARCHIVE";"iNaturalist";6478416,45853272;2664358,22796548;"NZMG"
7;"Pittosporum tenuifolium";2021;"3456677325";"DWC_ARCHIVE";"iNaturalist";6464117,43842781;2647307,47823654;"NZMG"
7;"Pittosporum tenuifolium";2021;"3355151321";"DWC_ARCHIVE";"iNaturalist";6475551,70041102;2654946,71367572;"NZMG"
