"net_id";"bird.sp";"plant.sp";"interaction"
"NZ08";"Sturnus_vulgaris";"Malus_domestica";0
"NZ08";"Sturnus_vulgaris";"Macropiper_excelsum";0
"NZ08";"Sturnus_vulgaris";"Melicytus_ramiflorus";1
"NZ08";"Sturnus_vulgaris";"Rapanea_australis";0
"NZ08";"Sturnus_vulgaris";"Myoporum_laetum";0
"NZ08";"Sturnus_vulgaris";"Pittosporum_eugenioides";0
"NZ08";"Sturnus_vulgaris";"Pittosporum_tenuifolium";0
"NZ08";"Sturnus_vulgaris";"Podocarpus_totara";1
"NZ08";"Sturnus_vulgaris";"Pectinopitys_ferruginea";0
"NZ08";"Sturnus_vulgaris";"Prumnopitys_taxifolia";1
"NZ08";"Sturnus_vulgaris";"Neopanax_arboreus";1
"NZ08";"Prosthemadera_novaeseelandiae";"Coprosma_grandifolia";0
"NZ08";"Prosthemadera_novaeseelandiae";"Coprosma_robusta";0
"NZ08";"Prosthemadera_novaeseelandiae";"Crataegus_monogyna";0
"NZ08";"Prosthemadera_novaeseelandiae";"Fuchsia_excorticata";0
"NZ08";"Prosthemadera_novaeseelandiae";"Hedycarya_arborea";0
"NZ08";"Prosthemadera_novaeseelandiae";"Malus_domestica";0
"NZ08";"Prosthemadera_novaeseelandiae";"Macropiper_excelsum";0
"NZ08";"Prosthemadera_novaeseelandiae";"Melicytus_ramiflorus";0
"NZ08";"Prosthemadera_novaeseelandiae";"Rapanea_australis";0
"NZ08";"Prosthemadera_novaeseelandiae";"Myoporum_laetum";0
"NZ08";"Prosthemadera_novaeseelandiae";"Pittosporum_eugenioides";0
"NZ08";"Prosthemadera_novaeseelandiae";"Pittosporum_tenuifolium";0
"NZ08";"Prosthemadera_novaeseelandiae";"Podocarpus_totara";1
"NZ08";"Prosthemadera_novaeseelandiae";"Pectinopitys_ferruginea";0
"NZ08";"Prosthemadera_novaeseelandiae";"Prumnopitys_taxifolia";1
"NZ08";"Prosthemadera_novaeseelandiae";"Neopanax_arboreus";1
"NZ08";"Zosterops_lateralis";"Coprosma_grandifolia";1
"NZ08";"Zosterops_lateralis";"Coprosma_robusta";1
"NZ08";"Zosterops_lateralis";"Crataegus_monogyna";1
"NZ08";"Zosterops_lateralis";"Fuchsia_excorticata";0
"NZ08";"Zosterops_lateralis";"Hedycarya_arborea";0
"NZ08";"Zosterops_lateralis";"Malus_domestica";0
"NZ08";"Zosterops_lateralis";"Macropiper_excelsum";1
"NZ08";"Zosterops_lateralis";"Melicytus_ramiflorus";1
"NZ08";"Zosterops_lateralis";"Rapanea_australis";1
"NZ08";"Zosterops_lateralis";"Myoporum_laetum";0
"NZ08";"Zosterops_lateralis";"Pittosporum_eugenioides";1
"NZ08";"Zosterops_lateralis";"Pittosporum_tenuifolium";1
"NZ08";"Zosterops_lateralis";"Podocarpus_totara";1
"NZ08";"Zosterops_lateralis";"Pectinopitys_ferruginea";0
"NZ08";"Zosterops_lateralis";"Prumnopitys_taxifolia";0
"NZ08";"Zosterops_lateralis";"Neopanax_arboreus";1
"NZ09";"Anthornis_melanura";"Beilschmiedia_tawa";0
"NZ09";"Anthornis_melanura";"Coprosma_grandifolia";1
"NZ09";"Anthornis_melanura";"Coprosma_robusta";0
"NZ09";"Anthornis_melanura";"Dacrycarpus_dacrydioides";1
"NZ09";"Anthornis_melanura";"Cassine_dentata";1
"NZ09";"Anthornis_melanura";"Melicytus_ramiflorus";0
"NZ09";"Anthornis_melanura";"Podocarpus_totara";1
"NZ09";"Anthornis_melanura";"Pectinopitys_ferruginea";0
"NZ09";"Anthornis_melanura";"Prumnopitys_taxifolia";1
"NZ09";"Anthornis_melanura";"Neopanax_arboreus";0
"NZ09";"Anthornis_melanura";"Smilax_ripogonum";1
"NZ09";"Turdus_merula";"Beilschmiedia_tawa";0
"NZ09";"Turdus_merula";"Coprosma_grandifolia";1
"NZ09";"Turdus_merula";"Coprosma_robusta";0
"NZ09";"Turdus_merula";"Dacrycarpus_dacrydioides";0
"NZ09";"Turdus_merula";"Cassine_dentata";0
"NZ09";"Turdus_merula";"Melicytus_ramiflorus";1
"NZ09";"Turdus_merula";"Podocarpus_totara";1
"NZ09";"Turdus_merula";"Pectinopitys_ferruginea";0
"NZ09";"Turdus_merula";"Prumnopitys_taxifolia";1
"NZ09";"Turdus_merula";"Neopanax_arboreus";0
"NZ09";"Turdus_merula";"Smilax_ripogonum";0
"NZ09";"Hemiphaga_novaeseelandiae";"Beilschmiedia_tawa";1
"NZ09";"Hemiphaga_novaeseelandiae";"Coprosma_grandifolia";0
"NZ09";"Hemiphaga_novaeseelandiae";"Coprosma_robusta";0
"NZ09";"Hemiphaga_novaeseelandiae";"Dacrycarpus_dacrydioides";1
"NZ09";"Hemiphaga_novaeseelandiae";"Cassine_dentata";0
"NZ09";"Hemiphaga_novaeseelandiae";"Melicytus_ramiflorus";1
"NZ09";"Hemiphaga_novaeseelandiae";"Podocarpus_totara";1
"NZ09";"Hemiphaga_novaeseelandiae";"Pectinopitys_ferruginea";1
"NZ09";"Hemiphaga_novaeseelandiae";"Prumnopitys_taxifolia";1
"NZ09";"Hemiphaga_novaeseelandiae";"Neopanax_arboreus";0
"NZ09";"Hemiphaga_novaeseelandiae";"Smilax_ripogonum";0
"NZ09";"Turdus_philomelos";"Beilschmiedia_tawa";0
"NZ09";"Turdus_philomelos";"Coprosma_grandifolia";0
"NZ09";"Turdus_philomelos";"Coprosma_robusta";0
"NZ09";"Turdus_philomelos";"Dacrycarpus_dacrydioides";0
"NZ09";"Turdus_philomelos";"Cassine_dentata";0
"NZ09";"Turdus_philomelos";"Melicytus_ramiflorus";0
"NZ09";"Turdus_philomelos";"Podocarpus_totara";1
"NZ09";"Turdus_philomelos";"Pectinopitys_ferruginea";0
"NZ09";"Turdus_philomelos";"Prumnopitys_taxifolia";1
"NZ09";"Turdus_philomelos";"Neopanax_arboreus";1
"NZ09";"Turdus_philomelos";"Smilax_ripogonum";0
"NZ09";"Zosterops_lateralis";"Beilschmiedia_tawa";0
"NZ09";"Zosterops_lateralis";"Coprosma_grandifolia";0
"NZ09";"Zosterops_lateralis";"Coprosma_robusta";1
"NZ09";"Zosterops_lateralis";"Dacrycarpus_dacrydioides";0
"NZ09";"Zosterops_lateralis";"Cassine_dentata";0
"NZ09";"Zosterops_lateralis";"Melicytus_ramiflorus";0
"NZ09";"Zosterops_lateralis";"Podocarpus_totara";1
"NZ09";"Zosterops_lateralis";"Pectinopitys_ferruginea";0
"NZ09";"Zosterops_lateralis";"Prumnopitys_taxifolia";0
"NZ09";"Zosterops_lateralis";"Neopanax_arboreus";1
"NZ09";"Zosterops_lateralis";"Smilax_ripogonum";0
"NZ10";"Turdus_merula";"Aristotelia_serrata";1
"NZ10";"Turdus_merula";"Coprosma_grandifolia";1
"NZ10";"Turdus_merula";"Coprosma_robusta";1
"NZ10";"Turdus_merula";"Coriaria_arborea";1
"NZ10";"Turdus_merula";"Cassine_dentata";1
"NZ10";"Turdus_merula";"Fuchsia_excorticata";1
"NZ10";"Turdus_merula";"Geniostoma_rupestre";1
"NZ10";"Turdus_merula";"Hedycarya_arborea";1
"NZ10";"Turdus_merula";"Melicytus_ramiflorus";1
"NZ10";"Turdus_merula";"Muehlenbeckia_australis";1
"NZ10";"Turdus_merula";"Myoporum_laetum";1
"NZ10";"Turdus_merula";"Rapanea_australis";1
"NZ10";"Turdus_merula";"Piper_excelsum";1
"NZ10";"Turdus_merula";"Pittosporum_eugenioides";1
"NZ10";"Turdus_merula";"Podocarpus_totara";0
"NZ10";"Turdus_merula";"Neopanax_arboreus";1
"NZ10";"Turdus_merula";"Smilax_ripogonum";1
"NZ10";"Turdus_merula";"Schefflera_digitata";1
"NZ10";"Anthornis_melanura";"Aristotelia_serrata";0
"NZ10";"Anthornis_melanura";"Coprosma_grandifolia";1
"NZ10";"Anthornis_melanura";"Coprosma_robusta";1
"NZ10";"Anthornis_melanura";"Coriaria_arborea";0
"NZ10";"Anthornis_melanura";"Cassine_dentata";0
"NZ10";"Anthornis_melanura";"Fuchsia_excorticata";1
"NZ10";"Anthornis_melanura";"Geniostoma_rupestre";0
"NZ10";"Anthornis_melanura";"Hedycarya_arborea";0
"NZ10";"Anthornis_melanura";"Melicytus_ramiflorus";1
"NZ10";"Anthornis_melanura";"Muehlenbeckia_australis";1
"NZ10";"Anthornis_melanura";"Myoporum_laetum";0
"NZ10";"Anthornis_melanura";"Rapanea_australis";1
"NZ10";"Anthornis_melanura";"Piper_excelsum";0
"NZ10";"Anthornis_melanura";"Pittosporum_eugenioides";0
"NZ10";"Anthornis_melanura";"Podocarpus_totara";1
"NZ10";"Anthornis_melanura";"Neopanax_arboreus";1
"NZ10";"Anthornis_melanura";"Smilax_ripogonum";0
"NZ10";"Anthornis_melanura";"Schefflera_digitata";1
"NZ10";"Notiomystis_cincta";"Aristotelia_serrata";0
"NZ10";"Notiomystis_cincta";"Coprosma_grandifolia";1
"NZ10";"Notiomystis_cincta";"Coprosma_robusta";1
"NZ10";"Notiomystis_cincta";"Coriaria_arborea";0
"NZ10";"Notiomystis_cincta";"Cassine_dentata";0
"NZ10";"Notiomystis_cincta";"Fuchsia_excorticata";1
"NZ10";"Notiomystis_cincta";"Geniostoma_rupestre";1
"NZ10";"Notiomystis_cincta";"Hedycarya_arborea";1
"NZ10";"Notiomystis_cincta";"Melicytus_ramiflorus";1
"NZ10";"Notiomystis_cincta";"Muehlenbeckia_australis";1
"NZ10";"Notiomystis_cincta";"Myoporum_laetum";1
"NZ10";"Notiomystis_cincta";"Rapanea_australis";1
"NZ10";"Notiomystis_cincta";"Piper_excelsum";1
"NZ10";"Notiomystis_cincta";"Pittosporum_eugenioides";0
"NZ10";"Notiomystis_cincta";"Podocarpus_totara";1
"NZ10";"Notiomystis_cincta";"Neopanax_arboreus";1
"NZ10";"Notiomystis_cincta";"Smilax_ripogonum";1
"NZ10";"Notiomystis_cincta";"Schefflera_digitata";1
"NZ10";"Nestor_meridionalis";"Aristotelia_serrata";0
"NZ10";"Nestor_meridionalis";"Coprosma_grandifolia";0
"NZ10";"Nestor_meridionalis";"Coprosma_robusta";0
"NZ10";"Nestor_meridionalis";"Coriaria_arborea";0
"NZ10";"Nestor_meridionalis";"Cassine_dentata";1
"NZ10";"Nestor_meridionalis";"Fuchsia_excorticata";1
"NZ10";"Nestor_meridionalis";"Geniostoma_rupestre";0
"NZ10";"Nestor_meridionalis";"Hedycarya_arborea";1
"NZ10";"Nestor_meridionalis";"Melicytus_ramiflorus";1
"NZ10";"Nestor_meridionalis";"Muehlenbeckia_australis";0
"NZ10";"Nestor_meridionalis";"Myoporum_laetum";0
"NZ10";"Nestor_meridionalis";"Rapanea_australis";1
"NZ10";"Nestor_meridionalis";"Piper_excelsum";1
"NZ10";"Nestor_meridionalis";"Pittosporum_eugenioides";0
"NZ10";"Nestor_meridionalis";"Podocarpus_totara";0
"NZ10";"Nestor_meridionalis";"Neopanax_arboreus";1
"NZ10";"Nestor_meridionalis";"Smilax_ripogonum";1
"NZ10";"Nestor_meridionalis";"Schefflera_digitata";0
"NZ10";"Philesturnus_carunculatus";"Aristotelia_serrata";0
"NZ10";"Philesturnus_carunculatus";"Coprosma_grandifolia";1
"NZ10";"Philesturnus_carunculatus";"Coprosma_robusta";1
"NZ10";"Philesturnus_carunculatus";"Coriaria_arborea";0
"NZ10";"Philesturnus_carunculatus";"Cassine_dentata";0
"NZ10";"Philesturnus_carunculatus";"Fuchsia_excorticata";0
"NZ10";"Philesturnus_carunculatus";"Geniostoma_rupestre";0
"NZ10";"Philesturnus_carunculatus";"Hedycarya_arborea";1
"NZ10";"Philesturnus_carunculatus";"Melicytus_ramiflorus";1
"NZ10";"Philesturnus_carunculatus";"Muehlenbeckia_australis";1
"NZ10";"Philesturnus_carunculatus";"Myoporum_laetum";1
"NZ10";"Philesturnus_carunculatus";"Rapanea_australis";1
"NZ10";"Philesturnus_carunculatus";"Piper_excelsum";1
"NZ10";"Philesturnus_carunculatus";"Pittosporum_eugenioides";1
"NZ10";"Philesturnus_carunculatus";"Podocarpus_totara";0
"NZ10";"Philesturnus_carunculatus";"Neopanax_arboreus";1
"NZ10";"Philesturnus_carunculatus";"Smilax_ripogonum";1
"NZ10";"Philesturnus_carunculatus";"Schefflera_digitata";1
"NZ10";"Prosthemadera_novaeseelandiae";"Aristotelia_serrata";1
"NZ10";"Prosthemadera_novaeseelandiae";"Coprosma_grandifolia";1
"NZ10";"Prosthemadera_novaeseelandiae";"Coprosma_robusta";1
"NZ10";"Prosthemadera_novaeseelandiae";"Coriaria_arborea";1
"NZ10";"Prosthemadera_novaeseelandiae";"Cassine_dentata";1
"NZ10";"Prosthemadera_novaeseelandiae";"Fuchsia_excorticata";1
"NZ10";"Prosthemadera_novaeseelandiae";"Geniostoma_rupestre";0
"NZ10";"Prosthemadera_novaeseelandiae";"Hedycarya_arborea";0
"NZ10";"Prosthemadera_novaeseelandiae";"Melicytus_ramiflorus";1
"NZ10";"Prosthemadera_novaeseelandiae";"Muehlenbeckia_australis";1
"NZ10";"Prosthemadera_novaeseelandiae";"Myoporum_laetum";1
"NZ10";"Prosthemadera_novaeseelandiae";"Rapanea_australis";1
"NZ10";"Prosthemadera_novaeseelandiae";"Piper_excelsum";1
"NZ10";"Prosthemadera_novaeseelandiae";"Pittosporum_eugenioides";1
"NZ10";"Prosthemadera_novaeseelandiae";"Podocarpus_totara";1
"NZ10";"Prosthemadera_novaeseelandiae";"Neopanax_arboreus";1
"NZ10";"Prosthemadera_novaeseelandiae";"Smilax_ripogonum";1
"NZ10";"Prosthemadera_novaeseelandiae";"Schefflera_digitata";1
"NZ10";"Zosterops_lateralis";"Aristotelia_serrata";1
"NZ10";"Zosterops_lateralis";"Coprosma_grandifolia";1
"NZ10";"Zosterops_lateralis";"Coprosma_robusta";1
"NZ10";"Zosterops_lateralis";"Coriaria_arborea";1
"NZ10";"Zosterops_lateralis";"Cassine_dentata";0
"NZ10";"Zosterops_lateralis";"Fuchsia_excorticata";1
"NZ10";"Zosterops_lateralis";"Geniostoma_rupestre";1
"NZ10";"Zosterops_lateralis";"Hedycarya_arborea";0
"NZ10";"Zosterops_lateralis";"Melicytus_ramiflorus";1
"NZ10";"Zosterops_lateralis";"Muehlenbeckia_australis";1
"NZ10";"Zosterops_lateralis";"Myoporum_laetum";1
"NZ10";"Zosterops_lateralis";"Rapanea_australis";1
"NZ10";"Zosterops_lateralis";"Piper_excelsum";1
"NZ10";"Zosterops_lateralis";"Pittosporum_eugenioides";1
"NZ10";"Zosterops_lateralis";"Podocarpus_totara";1
"NZ10";"Zosterops_lateralis";"Neopanax_arboreus";1
"NZ10";"Zosterops_lateralis";"Smilax_ripogonum";0
"NZ10";"Zosterops_lateralis";"Schefflera_digitata";1
"NZ10";"Mohoua_albicilla";"Aristotelia_serrata";0
"NZ10";"Mohoua_albicilla";"Coprosma_grandifolia";1
"NZ10";"Mohoua_albicilla";"Coprosma_robusta";1
"NZ10";"Mohoua_albicilla";"Coriaria_arborea";1
"NZ10";"Mohoua_albicilla";"Cassine_dentata";0
"NZ10";"Mohoua_albicilla";"Fuchsia_excorticata";0
"NZ10";"Mohoua_albicilla";"Geniostoma_rupestre";1
"NZ10";"Mohoua_albicilla";"Hedycarya_arborea";0
"NZ10";"Mohoua_albicilla";"Melicytus_ramiflorus";1
"NZ10";"Mohoua_albicilla";"Muehlenbeckia_australis";1
"NZ10";"Mohoua_albicilla";"Myoporum_laetum";0
"NZ10";"Mohoua_albicilla";"Rapanea_australis";1
"NZ10";"Mohoua_albicilla";"Piper_excelsum";0
"NZ10";"Mohoua_albicilla";"Pittosporum_eugenioides";1
"NZ10";"Mohoua_albicilla";"Podocarpus_totara";1
"NZ10";"Mohoua_albicilla";"Neopanax_arboreus";1
"NZ10";"Mohoua_albicilla";"Smilax_ripogonum";0
"NZ10";"Mohoua_albicilla";"Schefflera_digitata";1
"NZ11";"Hemiphaga_novaeseelandiae";"Thalamia_cupressina";1
"NZ11";"Hemiphaga_novaeseelandiae";"Dacrycarpus_dacrydioides";1
"NZ11";"Hemiphaga_novaeseelandiae";"Cassine_hookeriana";0
"NZ11";"Hemiphaga_novaeseelandiae";"Podocarpus_totara";0
"NZ11";"Hemiphaga_novaeseelandiae";"Pectinopitys_ferruginea";1
"NZ11";"Hemiphaga_novaeseelandiae";"Prumnopitys_taxifolia";1
"NZ11";"Hemiphaga_novaeseelandiae";"Aristotelia_serrata";1
"NZ11";"Hemiphaga_novaeseelandiae";"Ascarina_lucida";0
"NZ11";"Hemiphaga_novaeseelandiae";"Carpodetus_serratus";0
"NZ11";"Hemiphaga_novaeseelandiae";"Coprosma_foetidissima";1
"NZ11";"Hemiphaga_novaeseelandiae";"Coprosma_lucida";0
"NZ11";"Hemiphaga_novaeseelandiae";"Coprosma_rotundifolia";0
"NZ11";"Hemiphaga_novaeseelandiae";"Coriaria_arborea";1
"NZ11";"Hemiphaga_novaeseelandiae";"Fuchsia_excorticata";1
"NZ11";"Hemiphaga_novaeseelandiae";"Griselinia_littoralis";1
"NZ11";"Hemiphaga_novaeseelandiae";"Hedycarya_arborea";1
"NZ11";"Hemiphaga_novaeseelandiae";"Rapanea_australis";1
"NZ11";"Hemiphaga_novaeseelandiae";"Rapanea_divaricata";0
"NZ11";"Hemiphaga_novaeseelandiae";"Neomyrtus_pedunculata";0
"NZ11";"Hemiphaga_novaeseelandiae";"Pennantia_corymbosa";1
"NZ11";"Hemiphaga_novaeseelandiae";"Neopanax_colensoi";1
"NZ11";"Hemiphaga_novaeseelandiae";"Pseudopanax_crassifolius";1
"NZ11";"Hemiphaga_novaeseelandiae";"Nothopanax_edgerleyi";0
"NZ11";"Hemiphaga_novaeseelandiae";"Raukaua_simplex";1
"NZ11";"Hemiphaga_novaeseelandiae";"Pseudowintera_colorata";1
"NZ11";"Hemiphaga_novaeseelandiae";"Schefflera_digitata";1
"NZ11";"Hemiphaga_novaeseelandiae";"Peraxilla_sp";0
"NZ11";"Hemiphaga_novaeseelandiae";"Smilax_ripogonum";1
"NZ11";"Nestor_meridionalis";"Thalamia_cupressina";1
"NZ11";"Nestor_meridionalis";"Dacrycarpus_dacrydioides";0
"NZ11";"Nestor_meridionalis";"Cassine_hookeriana";0
"NZ11";"Nestor_meridionalis";"Podocarpus_totara";1
"NZ11";"Nestor_meridionalis";"Pectinopitys_ferruginea";1
"NZ11";"Nestor_meridionalis";"Prumnopitys_taxifolia";0
"NZ11";"Nestor_meridionalis";"Aristotelia_serrata";0
"NZ11";"Nestor_meridionalis";"Ascarina_lucida";0
"NZ11";"Nestor_meridionalis";"Carpodetus_serratus";1
"NZ11";"Nestor_meridionalis";"Coprosma_foetidissima";1
"NZ11";"Nestor_meridionalis";"Coprosma_lucida";0
"NZ11";"Nestor_meridionalis";"Coprosma_rotundifolia";0
"NZ11";"Nestor_meridionalis";"Coriaria_arborea";0
"NZ11";"Nestor_meridionalis";"Fuchsia_excorticata";0
"NZ11";"Nestor_meridionalis";"Griselinia_littoralis";0
"NZ11";"Nestor_meridionalis";"Hedycarya_arborea";1
"NZ11";"Nestor_meridionalis";"Rapanea_australis";0
"NZ11";"Nestor_meridionalis";"Rapanea_divaricata";0
"NZ11";"Nestor_meridionalis";"Neomyrtus_pedunculata";0
"NZ11";"Nestor_meridionalis";"Pennantia_corymbosa";0
"NZ11";"Nestor_meridionalis";"Neopanax_colensoi";0
"NZ11";"Nestor_meridionalis";"Pseudopanax_crassifolius";1
"NZ11";"Nestor_meridionalis";"Nothopanax_edgerleyi";1
"NZ11";"Nestor_meridionalis";"Raukaua_simplex";0
"NZ11";"Nestor_meridionalis";"Pseudowintera_colorata";0
"NZ11";"Nestor_meridionalis";"Schefflera_digitata";0
"NZ11";"Nestor_meridionalis";"Peraxilla_sp";1
"NZ11";"Nestor_meridionalis";"Smilax_ripogonum";1
"NZ11";"Cyanoramphus_auriceps";"Thalamia_cupressina";1
"NZ11";"Cyanoramphus_auriceps";"Dacrycarpus_dacrydioides";0
"NZ11";"Cyanoramphus_auriceps";"Cassine_hookeriana";0
"NZ11";"Cyanoramphus_auriceps";"Podocarpus_totara";1
"NZ11";"Cyanoramphus_auriceps";"Pectinopitys_ferruginea";0
"NZ11";"Cyanoramphus_auriceps";"Prumnopitys_taxifolia";0
"NZ11";"Cyanoramphus_auriceps";"Aristotelia_serrata";0
"NZ11";"Cyanoramphus_auriceps";"Ascarina_lucida";0
"NZ11";"Cyanoramphus_auriceps";"Carpodetus_serratus";0
"NZ11";"Cyanoramphus_auriceps";"Coprosma_foetidissima";1
"NZ11";"Cyanoramphus_auriceps";"Coprosma_lucida";0
"NZ11";"Cyanoramphus_auriceps";"Coprosma_rotundifolia";0
"NZ11";"Cyanoramphus_auriceps";"Coriaria_arborea";0
"NZ11";"Cyanoramphus_auriceps";"Fuchsia_excorticata";0
"NZ11";"Cyanoramphus_auriceps";"Griselinia_littoralis";0
"NZ11";"Cyanoramphus_auriceps";"Hedycarya_arborea";0
"NZ11";"Cyanoramphus_auriceps";"Rapanea_australis";0
"NZ11";"Cyanoramphus_auriceps";"Rapanea_divaricata";0
"NZ11";"Cyanoramphus_auriceps";"Neomyrtus_pedunculata";0
"NZ11";"Cyanoramphus_auriceps";"Pennantia_corymbosa";0
"NZ11";"Cyanoramphus_auriceps";"Neopanax_colensoi";0
"NZ11";"Cyanoramphus_auriceps";"Pseudopanax_crassifolius";0
"NZ11";"Cyanoramphus_auriceps";"Nothopanax_edgerleyi";0
"NZ11";"Cyanoramphus_auriceps";"Raukaua_simplex";0
"NZ11";"Cyanoramphus_auriceps";"Pseudowintera_colorata";0
"NZ11";"Cyanoramphus_auriceps";"Schefflera_digitata";0
"NZ11";"Cyanoramphus_auriceps";"Peraxilla_sp";0
"NZ11";"Cyanoramphus_auriceps";"Smilax_ripogonum";0
"NZ11";"Acanthisitta_chloris";"Thalamia_cupressina";0
"NZ11";"Acanthisitta_chloris";"Dacrycarpus_dacrydioides";0
"NZ11";"Acanthisitta_chloris";"Cassine_hookeriana";0
"NZ11";"Acanthisitta_chloris";"Podocarpus_totara";0
"NZ11";"Acanthisitta_chloris";"Pectinopitys_ferruginea";0
"NZ11";"Acanthisitta_chloris";"Prumnopitys_taxifolia";0
"NZ11";"Acanthisitta_chloris";"Aristotelia_serrata";0
"NZ11";"Acanthisitta_chloris";"Ascarina_lucida";0
"NZ11";"Acanthisitta_chloris";"Carpodetus_serratus";0
"NZ11";"Acanthisitta_chloris";"Coprosma_foetidissima";0
"NZ11";"Acanthisitta_chloris";"Coprosma_lucida";0
"NZ11";"Acanthisitta_chloris";"Coprosma_rotundifolia";0
"NZ11";"Acanthisitta_chloris";"Coriaria_arborea";0
"NZ11";"Acanthisitta_chloris";"Fuchsia_excorticata";0
"NZ11";"Acanthisitta_chloris";"Griselinia_littoralis";0
"NZ11";"Acanthisitta_chloris";"Hedycarya_arborea";0
"NZ11";"Acanthisitta_chloris";"Rapanea_australis";0
"NZ11";"Acanthisitta_chloris";"Rapanea_divaricata";0
"NZ11";"Acanthisitta_chloris";"Neomyrtus_pedunculata";0
"NZ11";"Acanthisitta_chloris";"Pennantia_corymbosa";0
"NZ11";"Acanthisitta_chloris";"Neopanax_colensoi";0
"NZ11";"Acanthisitta_chloris";"Pseudopanax_crassifolius";0
"NZ11";"Acanthisitta_chloris";"Nothopanax_edgerleyi";1
"NZ11";"Acanthisitta_chloris";"Raukaua_simplex";1
"NZ11";"Acanthisitta_chloris";"Pseudowintera_colorata";0
"NZ11";"Acanthisitta_chloris";"Schefflera_digitata";0
"NZ11";"Acanthisitta_chloris";"Peraxilla_sp";0
"NZ11";"Acanthisitta_chloris";"Smilax_ripogonum";0
"NZ11";"Finschia_novaeseelandiae";"Thalamia_cupressina";0
"NZ11";"Finschia_novaeseelandiae";"Dacrycarpus_dacrydioides";1
"NZ11";"Finschia_novaeseelandiae";"Cassine_hookeriana";0
"NZ11";"Finschia_novaeseelandiae";"Podocarpus_totara";0
"NZ11";"Finschia_novaeseelandiae";"Pectinopitys_ferruginea";0
"NZ11";"Finschia_novaeseelandiae";"Prumnopitys_taxifolia";0
"NZ11";"Finschia_novaeseelandiae";"Aristotelia_serrata";0
"NZ11";"Finschia_novaeseelandiae";"Ascarina_lucida";0
"NZ11";"Finschia_novaeseelandiae";"Carpodetus_serratus";0
"NZ11";"Finschia_novaeseelandiae";"Coprosma_foetidissima";0
"NZ11";"Finschia_novaeseelandiae";"Coprosma_lucida";0
"NZ11";"Finschia_novaeseelandiae";"Coprosma_rotundifolia";0
"NZ11";"Finschia_novaeseelandiae";"Coriaria_arborea";0
"NZ11";"Finschia_novaeseelandiae";"Fuchsia_excorticata";0
"NZ11";"Finschia_novaeseelandiae";"Griselinia_littoralis";0
"NZ11";"Finschia_novaeseelandiae";"Hedycarya_arborea";0
"NZ11";"Finschia_novaeseelandiae";"Rapanea_australis";0
"NZ11";"Finschia_novaeseelandiae";"Rapanea_divaricata";0
"NZ11";"Finschia_novaeseelandiae";"Neomyrtus_pedunculata";0
"NZ11";"Finschia_novaeseelandiae";"Pennantia_corymbosa";0
"NZ11";"Finschia_novaeseelandiae";"Neopanax_colensoi";0
"NZ11";"Finschia_novaeseelandiae";"Pseudopanax_crassifolius";1
"NZ11";"Finschia_novaeseelandiae";"Nothopanax_edgerleyi";0
"NZ11";"Finschia_novaeseelandiae";"Raukaua_simplex";1
"NZ11";"Finschia_novaeseelandiae";"Pseudowintera_colorata";0
"NZ11";"Finschia_novaeseelandiae";"Schefflera_digitata";0
"NZ11";"Finschia_novaeseelandiae";"Peraxilla_sp";0
"NZ11";"Finschia_novaeseelandiae";"Smilax_ripogonum";0
"NZ11";"Gerygone_igata";"Thalamia_cupressina";1
"NZ11";"Gerygone_igata";"Dacrycarpus_dacrydioides";0
"NZ11";"Gerygone_igata";"Cassine_hookeriana";0
"NZ11";"Gerygone_igata";"Podocarpus_totara";0
"NZ11";"Gerygone_igata";"Pectinopitys_ferruginea";0
"NZ11";"Gerygone_igata";"Prumnopitys_taxifolia";0
"NZ11";"Gerygone_igata";"Aristotelia_serrata";0
"NZ11";"Gerygone_igata";"Ascarina_lucida";0
"NZ11";"Gerygone_igata";"Carpodetus_serratus";0
"NZ11";"Gerygone_igata";"Coprosma_foetidissima";0
"NZ11";"Gerygone_igata";"Coprosma_lucida";0
"NZ11";"Gerygone_igata";"Coprosma_rotundifolia";0
"NZ11";"Gerygone_igata";"Coriaria_arborea";0
"NZ11";"Gerygone_igata";"Fuchsia_excorticata";0
"NZ11";"Gerygone_igata";"Griselinia_littoralis";1
"NZ11";"Gerygone_igata";"Hedycarya_arborea";0
"NZ11";"Gerygone_igata";"Rapanea_australis";0
"NZ11";"Gerygone_igata";"Rapanea_divaricata";0
"NZ11";"Gerygone_igata";"Neomyrtus_pedunculata";0
"NZ11";"Gerygone_igata";"Pennantia_corymbosa";0
"NZ11";"Gerygone_igata";"Neopanax_colensoi";0
"NZ11";"Gerygone_igata";"Pseudopanax_crassifolius";1
"NZ11";"Gerygone_igata";"Nothopanax_edgerleyi";0
"NZ11";"Gerygone_igata";"Raukaua_simplex";1
"NZ11";"Gerygone_igata";"Pseudowintera_colorata";0
"NZ11";"Gerygone_igata";"Schefflera_digitata";0
"NZ11";"Gerygone_igata";"Peraxilla_sp";0
"NZ11";"Gerygone_igata";"Smilax_ripogonum";0
"NZ11";"Mohoua_ochrocephala";"Thalamia_cupressina";0
"NZ11";"Mohoua_ochrocephala";"Dacrycarpus_dacrydioides";0
"NZ11";"Mohoua_ochrocephala";"Cassine_hookeriana";0
"NZ11";"Mohoua_ochrocephala";"Podocarpus_totara";0
"NZ11";"Mohoua_ochrocephala";"Pectinopitys_ferruginea";0
