"";"cell_id";"lat_centroid";"lon_centroid"
"665";665;5729224,14464992;1914971,00093169
"666";666;5729224,14464992;1924971,00093169
"667";667;5729224,14464992;1934971,00093169
"668";668;5729224,14464992;1944971,00093169
"669";669;5729224,14464992;1954971,00093169
"670";670;5729224,14464992;1964971,00093169
"671";671;5729224,14464992;1974971,00093169
"672";672;5729224,14464992;1984971,00093169
"673";673;5729224,14464992;1994971,00093169
"674";674;5729224,14464992;2004971,00093169
"675";675;5729224,14464992;2014971,00093169
"676";676;5729224,14464992;2024971,00093169
"677";677;5729224,14464992;2034971,00093169
"678";678;5729224,14464992;2044971,00093169
"679";679;5729224,14464992;2054971,00093169
"680";680;5729224,14464992;2064971,00093169
"681";681;5719224,14464992;1744971,00093169
"682";682;5719224,14464992;1754971,00093169
"683";683;5719224,14464992;1764971,00093169
"684";684;5719224,14464992;1774971,00093169
"685";685;5719224,14464992;1784971,00093169
"686";686;5719224,14464992;1794971,00093169
"687";687;5719224,14464992;1804971,00093169
"688";688;5719224,14464992;1814971,00093169
"689";689;5719224,14464992;1824971,00093169
"690";690;5719224,14464992;1834971,00093169
"691";691;5719224,14464992;1844971,00093169
"692";692;5719224,14464992;1854971,00093169
"693";693;5719224,14464992;1864971,00093169
"694";694;5719224,14464992;1874971,00093169
"695";695;5719224,14464992;1884971,00093169
"696";696;5719224,14464992;1894971,00093169
"697";697;5719224,14464992;1904971,00093169
"698";698;5719224,14464992;1914971,00093169
"699";699;5719224,14464992;1924971,00093169
"700";700;5719224,14464992;1934971,00093169
"701";701;5719224,14464992;1944971,00093169
"702";702;5719224,14464992;1954971,00093169
"703";703;5719224,14464992;1964971,00093169
"704";704;5719224,14464992;1974971,00093169
"705";705;5719224,14464992;1984971,00093169
"706";706;5719224,14464992;1994971,00093169
"707";707;5719224,14464992;2004971,00093169
"708";708;5719224,14464992;2014971,00093169
"709";709;5719224,14464992;2024971,00093169
"710";710;5719224,14464992;2034971,00093169
"711";711;5719224,14464992;2044971,00093169
"712";712;5719224,14464992;2054971,00093169
"713";713;5719224,14464992;2064971,00093169
"714";714;5709224,14464992;1734971,00093169
"715";715;5709224,14464992;1744971,00093169
"716";716;5709224,14464992;1754971,00093169
"717";717;5709224,14464992;1764971,00093169
"718";718;5709224,14464992;1774971,00093169
"719";719;5709224,14464992;1784971,00093169
"720";720;5709224,14464992;1794971,00093169
"721";721;5709224,14464992;1804971,00093169
"722";722;5709224,14464992;1814971,00093169
"723";723;5709224,14464992;1824971,00093169
"724";724;5709224,14464992;1834971,00093169
"725";725;5709224,14464992;1844971,00093169
"726";726;5709224,14464992;1854971,00093169
"727";727;5709224,14464992;1864971,00093169
"728";728;5709224,14464992;1874971,00093169
"729";729;5709224,14464992;1884971,00093169
"730";730;5709224,14464992;1894971,00093169
"731";731;5709224,14464992;1904971,00093169
"732";732;5709224,14464992;1914971,00093169
"733";733;5709224,14464992;1924971,00093169
"734";734;5709224,14464992;1934971,00093169
"735";735;5709224,14464992;1944971,00093169
"736";736;5709224,14464992;1954971,00093169
"737";737;5709224,14464992;1964971,00093169
"738";738;5709224,14464992;1974971,00093169
"739";739;5709224,14464992;1984971,00093169
"740";740;5709224,14464992;1994971,00093169
"741";741;5709224,14464992;2004971,00093169
"742";742;5709224,14464992;2014971,00093169
"743";743;5709224,14464992;2024971,00093169
"744";744;5709224,14464992;2034971,00093169
"745";745;5709224,14464992;2044971,00093169
"746";746;5709224,14464992;2054971,00093169
"747";747;5699224,14464992;1734971,00093169
"748";748;5699224,14464992;1744971,00093169
"749";749;5699224,14464992;1754971,00093169
"750";750;5699224,14464992;1764971,00093169
"751";751;5699224,14464992;1774971,00093169
"752";752;5699224,14464992;1784971,00093169
"753";753;5699224,14464992;1794971,00093169
"754";754;5699224,14464992;1804971,00093169
"755";755;5699224,14464992;1814971,00093169
"756";756;5699224,14464992;1824971,00093169
"757";757;5699224,14464992;1834971,00093169
"758";758;5699224,14464992;1844971,00093169
"759";759;5699224,14464992;1854971,00093169
"760";760;5699224,14464992;1864971,00093169
"761";761;5699224,14464992;1874971,00093169
"762";762;5699224,14464992;1884971,00093169
"763";763;5699224,14464992;1894971,00093169
"764";764;5699224,14464992;1904971,00093169
"765";765;5699224,14464992;1914971,00093169
"766";766;5699224,14464992;1924971,00093169
"767";767;5699224,14464992;1934971,00093169
"768";768;5699224,14464992;1944971,00093169
"769";769;5699224,14464992;1954971,00093169
"770";770;5699224,14464992;1964971,00093169
"771";771;5699224,14464992;1974971,00093169
"772";772;5699224,14464992;1984971,00093169
"773";773;5699224,14464992;1994971,00093169
"774";774;5699224,14464992;2004971,00093169
"775";775;5699224,14464992;2014971,00093169
"776";776;5699224,14464992;2024971,00093169
"777";777;5699224,14464992;2034971,00093169
"778";778;5699224,14464992;2044971,00093169
"779";779;5689224,14464992;1704971,00093169
"780";780;5689224,14464992;1714971,00093169
"781";781;5689224,14464992;1724971,00093169
"782";782;5689224,14464992;1734971,00093169
"783";783;5689224,14464992;1744971,00093169
"784";784;5689224,14464992;1754971,00093169
"785";785;5689224,14464992;1764971,00093169
"786";786;5689224,14464992;1774971,00093169
"787";787;5689224,14464992;1784971,00093169
"788";788;5689224,14464992;1794971,00093169
"789";789;5689224,14464992;1804971,00093169
"790";790;5689224,14464992;1814971,00093169
"791";791;5689224,14464992;1824971,00093169
"792";792;5689224,14464992;1834971,00093169
"793";793;5689224,14464992;1844971,00093169
"794";794;5689224,14464992;1854971,00093169
"795";795;5689224,14464992;1864971,00093169
"796";796;5689224,14464992;1874971,00093169
"797";797;5689224,14464992;1884971,00093169
"798";798;5689224,14464992;1894971,00093169
"799";799;5689224,14464992;1904971,00093169
"800";800;5689224,14464992;1914971,00093169
"801";801;5689224,14464992;1924971,00093169
"802";802;5689224,14464992;1934971,00093169
"803";803;5689224,14464992;1944971,00093169
"804";804;5689224,14464992;1954971,00093169
"805";805;5689224,14464992;1964971,00093169
"806";806;5689224,14464992;1974971,00093169
"807";807;5689224,14464992;1984971,00093169
"808";808;5689224,14464992;1994971,00093169
"809";809;5689224,14464992;2004971,00093169
"810";810;5689224,14464992;2014971,00093169
"811";811;5689224,14464992;2024971,00093169
"812";812;5679224,14464992;1684971,00093169
"813";813;5679224,14464992;1694971,00093169
"814";814;5679224,14464992;1704971,00093169
"815";815;5679224,14464992;1714971,00093169
"816";816;5679224,14464992;1724971,00093169
"817";817;5679224,14464992;1734971,00093169
"818";818;5679224,14464992;1744971,00093169
"819";819;5679224,14464992;1754971,00093169
"820";820;5679224,14464992;1764971,00093169
"821";821;5679224,14464992;1774971,00093169
"822";822;5679224,14464992;1784971,00093169
"823";823;5679224,14464992;1794971,00093169
"824";824;5679224,14464992;1804971,00093169
"825";825;5679224,14464992;1814971,00093169
"826";826;5679224,14464992;1824971,00093169
"827";827;5679224,14464992;1834971,00093169
"828";828;5679224,14464992;1844971,00093169
"829";829;5679224,14464992;1854971,00093169
"830";830;5679224,14464992;1864971,00093169
"831";831;5679224,14464992;1874971,00093169
"832";832;5679224,14464992;1884971,00093169
"833";833;5679224,14464992;1894971,00093169
"834";834;5679224,14464992;1904971,00093169
"835";835;5679224,14464992;1914971,00093169
"836";836;5679224,14464992;1924971,00093169
"837";837;5679224,14464992;1934971,00093169
"838";838;5679224,14464992;1944971,00093169
"839";839;5679224,14464992;1954971,00093169
"840";840;5679224,14464992;1964971,00093169
"841";841;5679224,14464992;1974971,00093169
"842";842;5679224,14464992;1984971,00093169
"843";843;5679224,14464992;1994971,00093169
"844";844;5679224,14464992;2004971,00093169
"845";845;5679224,14464992;2014971,00093169
"846";846;5679224,14464992;2024971,00093169
"847";847;5669224,14464992;1674971,00093169
"848";848;5669224,14464992;1684971,00093169
"849";849;5669224,14464992;1694971,00093169
"850";850;5669224,14464992;1704971,00093169
"851";851;5669224,14464992;1714971,00093169
"852";852;5669224,14464992;1724971,00093169
"853";853;5669224,14464992;1734971,00093169
"854";854;5669224,14464992;1744971,00093169
"855";855;5669224,14464992;1754971,00093169
"856";856;5669224,14464992;1764971,00093169
"857";857;5669224,14464992;1774971,00093169
"858";858;5669224,14464992;1784971,00093169
"859";859;5669224,14464992;1794971,00093169
"860";860;5669224,14464992;1804971,00093169
"861";861;5669224,14464992;1814971,00093169
"862";862;5669224,14464992;1824971,00093169
"863";863;5669224,14464992;1834971,00093169
"864";864;5669224,14464992;1844971,00093169
"865";865;5669224,14464992;1854971,00093169
"866";866;5669224,14464992;1864971,00093169
"867";867;5669224,14464992;1874971,00093169
"868";868;5669224,14464992;1884971,00093169
"869";869;5669224,14464992;1894971,00093169
"870";870;5669224,14464992;1904971,00093169
"871";871;5669224,14464992;1914971,00093169
"872";872;5669224,14464992;1924971,00093169
"873";873;5669224,14464992;1934971,00093169
"874";874;5669224,14464992;1944971,00093169
"875";875;5669224,14464992;1954971,00093169
"876";876;5669224,14464992;1964971,00093169
"877";877;5669224,14464992;1974971,00093169
"878";878;5669224,14464992;1984971,00093169
"879";879;5669224,14464992;1994971,00093169
"880";880;5669224,14464992;2004971,00093169
"881";881;5669224,14464992;2014971,00093169
"882";882;5669224,14464992;2024971,00093169
"883";883;5659224,14464992;1664971,00093169
"884";884;5659224,14464992;1674971,00093169
"885";885;5659224,14464992;1684971,00093169
"886";886;5659224,14464992;1694971,00093169
"887";887;5659224,14464992;1704971,00093169
"888";888;5659224,14464992;1714971,00093169
"889";889;5659224,14464992;1724971,00093169
"890";890;5659224,14464992;1734971,00093169
"891";891;5659224,14464992;1744971,00093169
"892";892;5659224,14464992;1754971,00093169
"893";893;5659224,14464992;1764971,00093169
"894";894;5659224,14464992;1774971,00093169
"895";895;5659224,14464992;1784971,00093169
"896";896;5659224,14464992;1794971,00093169
"897";897;5659224,14464992;1804971,00093169
"898";898;5659224,14464992;1814971,00093169
"899";899;5659224,14464992;1824971,00093169
"900";900;5659224,14464992;1834971,00093169
"901";901;5659224,14464992;1844971,00093169
"902";902;5659224,14464992;1854971,00093169
"903";903;5659224,14464992;1864971,00093169
"904";904;5659224,14464992;1874971,00093169
"905";905;5659224,14464992;1884971,00093169
"906";906;5659224,14464992;1894971,00093169
"907";907;5659224,14464992;1904971,00093169
"908";908;5659224,14464992;1914971,00093169
"909";909;5659224,14464992;1924971,00093169
"910";910;5659224,14464992;1934971,00093169
"911";911;5659224,14464992;1944971,00093169
"912";912;5659224,14464992;1954971,00093169
"913";913;5659224,14464992;1964971,00093169
"914";914;5659224,14464992;1974971,00093169
"915";915;5659224,14464992;2014971,00093169
"916";916;5659224,14464992;2024971,00093169
"917";917;5659224,14464992;2034971,00093169
"918";918;5649224,14464992;1664971,00093169
"919";919;5649224,14464992;1674971,00093169
"920";920;5649224,14464992;1684971,00093169
"921";921;5649224,14464992;1694971,00093169
"922";922;5649224,14464992;1704971,00093169
"923";923;5649224,14464992;1714971,00093169
"924";924;5649224,14464992;1724971,00093169
"925";925;5649224,14464992;1734971,00093169
"926";926;5649224,14464992;1744971,00093169
"927";927;5649224,14464992;1754971,00093169
"928";928;5649224,14464992;1764971,00093169
"929";929;5649224,14464992;1774971,00093169
"930";930;5649224,14464992;1784971,00093169
"931";931;5649224,14464992;1794971,00093169
"932";932;5649224,14464992;1804971,00093169
"933";933;5649224,14464992;1814971,00093169
"934";934;5649224,14464992;1824971,00093169
"935";935;5649224,14464992;1834971,00093169
"936";936;5649224,14464992;1844971,00093169
"937";937;5649224,14464992;1854971,00093169
"938";938;5649224,14464992;1864971,00093169
"939";939;5649224,14464992;1874971,00093169
"940";940;5649224,14464992;1884971,00093169
"941";941;5649224,14464992;1894971,00093169
"942";942;5649224,14464992;1904971,00093169
"943";943;5649224,14464992;1914971,00093169
"944";944;5649224,14464992;1924971,00093169
"945";945;5649224,14464992;1934971,00093169
"946";946;5649224,14464992;1944971,00093169
"947";947;5649224,14464992;1954971,00093169
"948";948;5649224,14464992;2014971,00093169
"949";949;5649224,14464992;2024971,00093169
"950";950;5639224,14464992;1664971,00093169
"951";951;5639224,14464992;1674971,00093169
"952";952;5639224,14464992;1684971,00093169
"953";953;5639224,14464992;1694971,00093169
"954";954;5639224,14464992;1704971,00093169
"955";955;5639224,14464992;1714971,00093169
"956";956;5639224,14464992;1724971,00093169
"957";957;5639224,14464992;1734971,00093169
"958";958;5639224,14464992;1744971,00093169
"959";959;5639224,14464992;1754971,00093169
"960";960;5639224,14464992;1764971,00093169
"961";961;5639224,14464992;1774971,00093169
"962";962;5639224,14464992;1784971,00093169
"963";963;5639224,14464992;1794971,00093169
"964";964;5639224,14464992;1804971,00093169
"965";965;5639224,14464992;1814971,00093169
"966";966;5639224,14464992;1824971,00093169
"967";967;5639224,14464992;1834971,00093169
"968";968;5639224,14464992;1844971,00093169
"969";969;5639224,14464992;1854971,00093169
"970";970;5639224,14464992;1864971,00093169
"971";971;5639224,14464992;1874971,00093169
"972";972;5639224,14464992;1884971,00093169
"973";973;5639224,14464992;1894971,00093169
"974";974;5639224,14464992;1904971,00093169
"975";975;5639224,14464992;1914971,00093169
"976";976;5639224,14464992;1924971,00093169
"977";977;5639224,14464992;1934971,00093169
"978";978;5639224,14464992;1944971,00093169
"979";979;5639224,14464992;2014971,00093169
"980";980;5639224,14464992;2024971,00093169
"981";981;5629224,14464992;1674971,00093169
"982";982;5629224,14464992;1684971,00093169
"983";983;5629224,14464992;1694971,00093169
"984";984;5629224,14464992;1704971,00093169
"985";985;5629224,14464992;1714971,00093169
"986";986;5629224,14464992;1724971,00093169
"987";987;5629224,14464992;1734971,00093169
"988";988;5629224,14464992;1744971,00093169
"989";989;5629224,14464992;1754971,00093169
"990";990;5629224,14464992;1764971,00093169
"991";991;5629224,14464992;1774971,00093169
"992";992;5629224,14464992;1784971,00093169
"993";993;5629224,14464992;1794971,00093169
"994";994;5629224,14464992;1804971,00093169
"995";995;5629224,14464992;1814971,00093169
"996";996;5629224,14464992;1824971,00093169
"997";997;5629224,14464992;1834971,00093169
"998";998;5629224,14464992;1844971,00093169
"999";999;5629224,14464992;1854971,00093169
"1000";1000;5629224,14464992;1864971,00093169
"1001";1001;5629224,14464992;1874971,00093169
"1002";1002;5629224,14464992;1884971,00093169
"1003";1003;5629224,14464992;1894971,00093169
"1004";1004;5629224,14464992;1904971,00093169
"1005";1005;5629224,14464992;1914971,00093169
"1006";1006;5629224,14464992;1924971,00093169
"1007";1007;5629224,14464992;1934971,00093169
"1008";1008;5619224,14464992;1684971,00093169
"1009";1009;5619224,14464992;1694971,00093169
"1010";1010;5619224,14464992;1704971,00093169
"1011";1011;5619224,14464992;1714971,00093169
"1012";1012;5619224,14464992;1724971,00093169
"1013";1013;5619224,14464992;1734971,00093169
"1014";1014;5619224,14464992;1744971,00093169
"1015";1015;5619224,14464992;1754971,00093169
"1016";1016;5619224,14464992;1764971,00093169
"1017";1017;5619224,14464992;1774971,00093169
"1018";1018;5619224,14464992;1784971,00093169
"1019";1019;5619224,14464992;1794971,00093169
"1020";1020;5619224,14464992;1804971,00093169
"1021";1021;5619224,14464992;1814971,00093169
"1022";1022;5619224,14464992;1824971,00093169
"1023";1023;5619224,14464992;1834971,00093169
"1024";1024;5619224,14464992;1844971,00093169
"1025";1025;5619224,14464992;1854971,00093169
"1026";1026;5619224,14464992;1864971,00093169
"1027";1027;5619224,14464992;1874971,00093169
"1028";1028;5619224,14464992;1884971,00093169
"1029";1029;5619224,14464992;1894971,00093169
"1030";1030;5619224,14464992;1904971,00093169
"1031";1031;5619224,14464992;1914971,00093169
"1032";1032;5619224,14464992;1924971,00093169
"1033";1033;5619224,14464992;1934971,00093169
"1034";1034;5609224,14464992;1704971,00093169
"1035";1035;5609224,14464992;1714971,00093169
"1036";1036;5609224,14464992;1724971,00093169
"1037";1037;5609224,14464992;1734971,00093169
"1038";1038;5609224,14464992;1744971,00093169
"1039";1039;5609224,14464992;1754971,00093169
"1040";1040;5609224,14464992;1764971,00093169
"1041";1041;5609224,14464992;1774971,00093169
"1042";1042;5609224,14464992;1784971,00093169
"1043";1043;5609224,14464992;1794971,00093169
"1044";1044;5609224,14464992;1804971,00093169
"1045";1045;5609224,14464992;1814971,00093169
"1046";1046;5609224,14464992;1824971,00093169
"1047";1047;5609224,14464992;1834971,00093169
"1048";1048;5609224,14464992;1844971,00093169
"1049";1049;5609224,14464992;1854971,00093169
"1050";1050;5609224,14464992;1864971,00093169
"1051";1051;5609224,14464992;1874971,00093169
"1052";1052;5609224,14464992;1884971,00093169
"1053";1053;5609224,14464992;1894971,00093169
"1054";1054;5609224,14464992;1904971,00093169
"1055";1055;5609224,14464992;1914971,00093169
"1056";1056;5609224,14464992;1924971,00093169
"1057";1057;5609224,14464992;1934971,00093169
"1058";1058;5609224,14464992;1944971,00093169
"1059";1059;5609224,14464992;1954971,00093169
"1060";1060;5599224,14464992;1714971,00093169
"1061";1061;5599224,14464992;1724971,00093169
"1062";1062;5599224,14464992;1734971,00093169
"1063";1063;5599224,14464992;1744971,00093169
"1064";1064;5599224,14464992;1754971,00093169
"1065";1065;5599224,14464992;1764971,00093169
"1066";1066;5599224,14464992;1774971,00093169
"1067";1067;5599224,14464992;1784971,00093169
"1068";1068;5599224,14464992;1794971,00093169
"1069";1069;5599224,14464992;1804971,00093169
"1070";1070;5599224,14464992;1814971,00093169
"1071";1071;5599224,14464992;1824971,00093169
"1072";1072;5599224,14464992;1834971,00093169
"1073";1073;5599224,14464992;1844971,00093169
"1074";1074;5599224,14464992;1854971,00093169
"1075";1075;5599224,14464992;1864971,00093169
"1076";1076;5599224,14464992;1874971,00093169
"1077";1077;5599224,14464992;1884971,00093169
"1078";1078;5599224,14464992;1894971,00093169
"1079";1079;5599224,14464992;1904971,00093169
"1080";1080;5599224,14464992;1914971,00093169
"1081";1081;5599224,14464992;1924971,00093169
"1082";1082;5599224,14464992;1934971,00093169
"1083";1083;5599224,14464992;1944971,00093169
"1084";1084;5599224,14464992;1954971,00093169
"1085";1085;5589224,14464992;1734971,00093169
"1086";1086;5589224,14464992;1744971,00093169
"1087";1087;5589224,14464992;1754971,00093169
"1088";1088;5589224,14464992;1764971,00093169
"1089";1089;5589224,14464992;1774971,00093169
"1090";1090;5589224,14464992;1784971,00093169
"1091";1091;5589224,14464992;1794971,00093169
"1092";1092;5589224,14464992;1804971,00093169
"1093";1093;5589224,14464992;1814971,00093169
"1094";1094;5589224,14464992;1824971,00093169
"1095";1095;5589224,14464992;1834971,00093169
"1096";1096;5589224,14464992;1844971,00093169
"1097";1097;5589224,14464992;1854971,00093169
"1098";1098;5589224,14464992;1864971,00093169
"1099";1099;5589224,14464992;1874971,00093169
"1100";1100;5589224,14464992;1884971,00093169
"1101";1101;5589224,14464992;1894971,00093169
"1102";1102;5589224,14464992;1904971,00093169
"1103";1103;5589224,14464992;1914971,00093169
"1104";1104;5589224,14464992;1924971,00093169
"1105";1105;5589224,14464992;1934971,00093169
"1106";1106;5589224,14464992;1944971,00093169
"1107";1107;5579224,14464992;1764971,00093169
"1108";1108;5579224,14464992;1774971,00093169
"1109";1109;5579224,14464992;1784971,00093169
"1110";1110;5579224,14464992;1794971,00093169
"1111";1111;5579224,14464992;1804971,00093169
"1112";1112;5579224,14464992;1814971,00093169
"1113";1113;5579224,14464992;1824971,00093169
"1114";1114;5579224,14464992;1834971,00093169
"1115";1115;5579224,14464992;1844971,00093169
"1116";1116;5579224,14464992;1854971,00093169
"1117";1117;5579224,14464992;1864971,00093169
"1118";1118;5579224,14464992;1874971,00093169
"1119";1119;5579224,14464992;1884971,00093169
"1120";1120;5579224,14464992;1894971,00093169
"1121";1121;5579224,14464992;1904971,00093169
"1122";1122;5579224,14464992;1914971,00093169
"1123";1123;5579224,14464992;1924971,00093169
"1124";1124;5579224,14464992;1934971,00093169
"1125";1125;5579224,14464992;1944971,00093169
"1126";1126;5569224,14464992;1774971,00093169
"1127";1127;5569224,14464992;1784971,00093169
"1128";1128;5569224,14464992;1794971,00093169
"1129";1129;5569224,14464992;1804971,00093169
"1130";1130;5569224,14464992;1814971,00093169
"1131";1131;5569224,14464992;1824971,00093169
"1132";1132;5569224,14464992;1834971,00093169
"1133";1133;5569224,14464992;1844971,00093169
"1134";1134;5569224,14464992;1854971,00093169
"1135";1135;5569224,14464992;1864971,00093169
"1136";1136;5569224,14464992;1874971,00093169
"1137";1137;5569224,14464992;1884971,00093169
"1138";1138;5569224,14464992;1894971,00093169
"1139";1139;5569224,14464992;1904971,00093169
"1140";1140;5569224,14464992;1914971,00093169
"1141";1141;5569224,14464992;1924971,00093169
"1142";1142;5569224,14464992;1934971,00093169
"1143";1143;5559224,14464992;1784971,00093169
"1144";1144;5559224,14464992;1794971,00093169
"1145";1145;5559224,14464992;1804971,00093169
"1146";1146;5559224,14464992;1814971,00093169
"1147";1147;5559224,14464992;1824971,00093169
"1148";1148;5559224,14464992;1834971,00093169
"1149";1149;5559224,14464992;1844971,00093169
"1150";1150;5559224,14464992;1854971,00093169
"1151";1151;5559224,14464992;1864971,00093169
"1152";1152;5559224,14464992;1874971,00093169
"1153";1153;5559224,14464992;1884971,00093169
"1154";1154;5559224,14464992;1894971,00093169
"1155";1155;5559224,14464992;1904971,00093169
"1156";1156;5559224,14464992;1914971,00093169
"1157";1157;5559224,14464992;1924971,00093169
"1158";1158;5559224,14464992;1934971,00093169
"1159";1159;5549224,14464992;1784971,00093169
"1160";1160;5549224,14464992;1794971,00093169
"1161";1161;5549224,14464992;1804971,00093169
"1162";1162;5549224,14464992;1814971,00093169
"1163";1163;5549224,14464992;1824971,00093169
"1164";1164;5549224,14464992;1834971,00093169
"1165";1165;5549224,14464992;1844971,00093169
"1166";1166;5549224,14464992;1854971,00093169
"1167";1167;5549224,14464992;1864971,00093169
"1168";1168;5549224,14464992;1874971,00093169
"1169";1169;5549224,14464992;1884971,00093169
"1170";1170;5549224,14464992;1894971,00093169
"1171";1171;5549224,14464992;1904971,00093169
"1172";1172;5549224,14464992;1914971,00093169
"1173";1173;5549224,14464992;1924971,00093169
"1174";1174;5549224,14464992;1934971,00093169
"1175";1175;5539224,14464992;1784971,00093169
"1176";1176;5539224,14464992;1794971,00093169
"1177";1177;5539224,14464992;1804971,00093169
"1178";1178;5539224,14464992;1814971,00093169
"1179";1179;5539224,14464992;1824971,00093169
"1180";1180;5539224,14464992;1834971,00093169
"1181";1181;5539224,14464992;1844971,00093169
"1182";1182;5539224,14464992;1854971,00093169
"1183";1183;5539224,14464992;1864971,00093169
"1184";1184;5539224,14464992;1874971,00093169
"1185";1185;5539224,14464992;1884971,00093169
"1186";1186;5539224,14464992;1894971,00093169
"1187";1187;5539224,14464992;1904971,00093169
"1188";1188;5539224,14464992;1914971,00093169
"1189";1189;5539224,14464992;1924971,00093169
"1190";1190;5529224,14464992;1784971,00093169
"1191";1191;5529224,14464992;1794971,00093169
"1192";1192;5529224,14464992;1804971,00093169
"1193";1193;5529224,14464992;1814971,00093169
"1194";1194;5529224,14464992;1824971,00093169
"1195";1195;5529224,14464992;1834971,00093169
"1196";1196;5529224,14464992;1844971,00093169
"1197";1197;5529224,14464992;1854971,00093169
"1198";1198;5529224,14464992;1864971,00093169
"1199";1199;5529224,14464992;1874971,00093169
"1200";1200;5529224,14464992;1884971,00093169
"1201";1201;5529224,14464992;1894971,00093169
"1202";1202;5529224,14464992;1904971,00093169
"1203";1203;5529224,14464992;1914971,00093169
"1204";1204;5519224,14464992;1564971,00093169
"1205";1205;5519224,14464992;1574971,00093169
"1206";1206;5519224,14464992;1584971,00093169
"1207";1207;5519224,14464992;1594971,00093169
"1208";1208;5519224,14464992;1784971,00093169
"1209";1209;5519224,14464992;1794971,00093169
"1210";1210;5519224,14464992;1804971,00093169
"1211";1211;5519224,14464992;1814971,00093169
"1212";1212;5519224,14464992;1824971,00093169
"1213";1213;5519224,14464992;1834971,00093169
"1214";1214;5519224,14464992;1844971,00093169
"1215";1215;5519224,14464992;1854971,00093169
"1216";1216;5519224,14464992;1864971,00093169
"1217";1217;5519224,14464992;1874971,00093169
"1218";1218;5519224,14464992;1884971,00093169
"1219";1219;5519224,14464992;1894971,00093169
"1220";1220;5519224,14464992;1904971,00093169
"1221";1221;5509224,14464992;1554971,00093169
"1222";1222;5509224,14464992;1564971,00093169
"1223";1223;5509224,14464992;1574971,00093169
"1224";1224;5509224,14464992;1594971,00093169
"1225";1225;5509224,14464992;1604971,00093169
"1226";1226;5509224,14464992;1784971,00093169
"1227";1227;5509224,14464992;1794971,00093169
"1228";1228;5509224,14464992;1804971,00093169
"1229";1229;5509224,14464992;1814971,00093169
"1230";1230;5509224,14464992;1824971,00093169
"1231";1231;5509224,14464992;1834971,00093169
"1232";1232;5509224,14464992;1844971,00093169
"1233";1233;5509224,14464992;1854971,00093169
"1234";1234;5509224,14464992;1864971,00093169
"1235";1235;5509224,14464992;1874971,00093169
"1236";1236;5509224,14464992;1884971,00093169
"1237";1237;5509224,14464992;1894971,00093169
"1238";1238;5509224,14464992;1904971,00093169
"1239";1239;5499224,14464992;1544971,00093169
"1240";1240;5499224,14464992;1554971,00093169
"1241";1241;5499224,14464992;1564971,00093169
"1242";1242;5499224,14464992;1574971,00093169
"1243";1243;5499224,14464992;1784971,00093169
"1244";1244;5499224,14464992;1794971,00093169
"1245";1245;5499224,14464992;1804971,00093169
"1246";1246;5499224,14464992;1814971,00093169
"1247";1247;5499224,14464992;1824971,00093169
"1248";1248;5499224,14464992;1834971,00093169
"1249";1249;5499224,14464992;1844971,00093169
"1250";1250;5499224,14464992;1854971,00093169
"1251";1251;5499224,14464992;1864971,00093169
"1252";1252;5499224,14464992;1874971,00093169
"1253";1253;5499224,14464992;1884971,00093169
"1254";1254;5499224,14464992;1894971,00093169
"1255";1255;5489224,14464992;1534971,00093169
"1256";1256;5489224,14464992;1544971,00093169
"1257";1257;5489224,14464992;1554971,00093169
"1258";1258;5489224,14464992;1564971,00093169
"1259";1259;5489224,14464992;1574971,00093169
"1260";1260;5489224,14464992;1584971,00093169
"1261";1261;5489224,14464992;1594971,00093169
"1262";1262;5489224,14464992;1774971,00093169
"1263";1263;5489224,14464992;1784971,00093169
"1264";1264;5489224,14464992;1794971,00093169
"1265";1265;5489224,14464992;1804971,00093169
"1266";1266;5489224,14464992;1814971,00093169
"1267";1267;5489224,14464992;1824971,00093169
"1268";1268;5489224,14464992;1834971,00093169
"1269";1269;5489224,14464992;1844971,00093169
"1270";1270;5489224,14464992;1854971,00093169
"1271";1271;5489224,14464992;1864971,00093169
"1272";1272;5489224,14464992;1874971,00093169
"1273";1273;5489224,14464992;1884971,00093169
"1274";1274;5479224,14464992;1524971,00093169
"1275";1275;5479224,14464992;1534971,00093169
"1276";1276;5479224,14464992;1544971,00093169
"1277";1277;5479224,14464992;1554971,00093169
"1278";1278;5479224,14464992;1564971,00093169
"1279";1279;5479224,14464992;1574971,00093169
"1280";1280;5479224,14464992;1584971,00093169
"1281";1281;5479224,14464992;1594971,00093169
"1282";1282;5479224,14464992;1604971,00093169
"1283";1283;5479224,14464992;1764971,00093169
"1284";1284;5479224,14464992;1774971,00093169
"1285";1285;5479224,14464992;1784971,00093169
"1286";1286;5479224,14464992;1794971,00093169
"1287";1287;5479224,14464992;1804971,00093169
"1288";1288;5479224,14464992;1814971,00093169
"1289";1289;5479224,14464992;1824971,00093169
"1290";1290;5479224,14464992;1834971,00093169
"1291";1291;5479224,14464992;1844971,00093169
"1292";1292;5479224,14464992;1854971,00093169
"1293";1293;5479224,14464992;1864971,00093169
"1294";1294;5479224,14464992;1874971,00093169
"1295";1295;5469224,14464992;1524971,00093169
"1296";1296;5469224,14464992;1534971,00093169
"1297";1297;5469224,14464992;1544971,00093169
"1298";1298;5469224,14464992;1554971,00093169
"1299";1299;5469224,14464992;1564971,00093169
"1300";1300;5469224,14464992;1574971,00093169
