"plot";"x";"y";"year";"species_group";"species";"records"
"AA138";"1274032.4728";"5131414.91619999";"2015";"birds";"Anthornis melanura";5
"AA138";"1274032.4728";"5131414.91619999";"2015";"birds";"Turdus merula";1
"AA138";"1274032.4728";"5131414.91619999";"2015";"birds";"Fringilla coelebs";4
"AA138";"1274032.4728";"5131414.91619999";"2015";"birds";"Eudynamys taitensis";2
"AA138";"1274032.4728";"5131414.91619999";"2015";"birds";"Rhipidura fuliginosa";3
"AA138";"1274032.4728";"5131414.91619999";"2015";"birds";"Bowdleria punctata";1
"AA138";"1274032.4728";"5131414.91619999";"2015";"birds";"Carduelis chloris";1
"AA138";"1274032.4728";"5131414.91619999";"2015";"birds";"Ninox novaeseelandiae";12
"AA138";"1274032.4728";"5131414.91619999";"2015";"birds";"Hemiphaga novaeseelandiae";1
"AA138";"1274032.4728";"5131414.91619999";"2015";"birds";"Porphyrio melanotus";6
"AA138";"1274032.4728";"5131414.91619999";"2015";"birds";"Carduelis flammea";3
"AA138";"1274032.4728";"5131414.91619999";"2015";"birds";"Zosterops lateralis";5
"AA138";"1274032.4728";"5131414.91619999";"2015";"birds";"Petroica macrocephala";3
"AA138";"1274032.4728";"5131414.91619999";"2015";"birds";"Prosthemadera novaeseelandiae";2
"AA138";"1274032.4728";"5131414.91619999";"2015";"birds";"Gerygone igata";4
"AA138";"1274032.4728";"5131414.91619999";"2020";"birds";"Anthornis melanura";5
"AA138";"1274032.4728";"5131414.91619999";"2020";"birds";"Turdus merula";1
"AA138";"1274032.4728";"5131414.91619999";"2020";"birds";"Fringilla coelebs";1
"AA138";"1274032.4728";"5131414.91619999";"2020";"birds";"Eudynamys taitensis";5
"AA138";"1274032.4728";"5131414.91619999";"2020";"birds";"Falco novaeseelandiae";1
"AA138";"1274032.4728";"5131414.91619999";"2020";"birds";"Rhipidura fuliginosa";3
"AA138";"1274032.4728";"5131414.91619999";"2020";"birds";"Bowdleria punctata";1
"AA138";"1274032.4728";"5131414.91619999";"2020";"birds";"Carduelis chloris";1
"AA138";"1274032.4728";"5131414.91619999";"2020";"birds";"Ninox novaeseelandiae";75
"AA138";"1274032.4728";"5131414.91619999";"2020";"birds";"Haematopus spp";1
"AA138";"1274032.4728";"5131414.91619999";"2020";"birds";"Cyanoramphus spp";1
"AA138";"1274032.4728";"5131414.91619999";"2020";"birds";"Vanellus miles";4
"AA138";"1274032.4728";"5131414.91619999";"2020";"birds";"Vanellus miles";1
"AA138";"1274032.4728";"5131414.91619999";"2020";"birds";"Porphyrio melanotus";13
"AA138";"1274032.4728";"5131414.91619999";"2020";"birds";"Carduelis flammea";3
"AA138";"1274032.4728";"5131414.91619999";"2020";"birds";"Zosterops lateralis";1
"AA138";"1274032.4728";"5131414.91619999";"2020";"birds";"Petroica macrocephala";2
"AA138";"1274032.4728";"5131414.91619999";"2020";"birds";"Gerygone igata";2
"AA138";"1274032.4728";"5131414.91619999";"2020";"birds";"Gallirallus australis";2
"AA139";"1274035.6177";"5123396.3342";"2014";"birds";"Anthornis melanura";1
"AA139";"1274035.6177";"5123396.3342";"2014";"birds";"Turdus merula";6
"AA139";"1274035.6177";"5123396.3342";"2014";"birds";"Fringilla coelebs";3
"AA139";"1274035.6177";"5123396.3342";"2014";"birds";"Eudynamys taitensis";10
"AA139";"1274035.6177";"5123396.3342";"2014";"birds";"Eudynamys taitensis";2
"AA139";"1274035.6177";"5123396.3342";"2014";"birds";"Falco novaeseelandiae";1
"AA139";"1274035.6177";"5123396.3342";"2014";"birds";"Rhipidura fuliginosa";2
"AA139";"1274035.6177";"5123396.3342";"2014";"birds";"Rhipidura fuliginosa";3
"AA139";"1274035.6177";"5123396.3342";"2014";"birds";"Circus approximans";1
"AA139";"1274035.6177";"5123396.3342";"2014";"birds";"Nestor meridionalis";7
"AA139";"1274035.6177";"5123396.3342";"2014";"birds";"Ninox novaeseelandiae";4
"AA139";"1274035.6177";"5123396.3342";"2014";"birds";"Tadorna variegata";1
"AA139";"1274035.6177";"5123396.3342";"2014";"birds";"Zosterops lateralis";9
"AA139";"1274035.6177";"5123396.3342";"2014";"birds";"Turdus philomelos";6
"AA139";"1274035.6177";"5123396.3342";"2014";"birds";"Petroica macrocephala";5
"AA139";"1274035.6177";"5123396.3342";"2014";"birds";"Prosthemadera novaeseelandiae";15
"AA139";"1274035.6177";"5123396.3342";"2014";"birds";"Gerygone igata";2
"AA139";"1274035.6177";"5123396.3342";"2014";"birds";"Gerygone igata";6
"AA139";"1274035.6177";"5123396.3342";"2019";"birds";"Anthornis melanura";1
"AA139";"1274035.6177";"5123396.3342";"2019";"birds";"Turdus merula";2
"AA139";"1274035.6177";"5123396.3342";"2019";"birds";"Fringilla coelebs";1
"AA139";"1274035.6177";"5123396.3342";"2019";"birds";"Mohoua novaeseelandiae";1
"AA139";"1274035.6177";"5123396.3342";"2019";"birds";"Eudynamys taitensis";2
"AA139";"1274035.6177";"5123396.3342";"2019";"birds";"Chrysococcyx lucidus";1
"AA139";"1274035.6177";"5123396.3342";"2019";"birds";"Rhipidura fuliginosa";3
"AA139";"1274035.6177";"5123396.3342";"2019";"birds";"Circus approximans";1
"AA139";"1274035.6177";"5123396.3342";"2019";"birds";"Nestor notabilis";1
"AA139";"1274035.6177";"5123396.3342";"2019";"birds";"Todiramphus sanctus";1
"AA139";"1274035.6177";"5123396.3342";"2019";"birds";"Ninox novaeseelandiae";17
"AA139";"1274035.6177";"5123396.3342";"2019";"birds";"Hemiphaga novaeseelandiae";1
"AA139";"1274035.6177";"5123396.3342";"2019";"birds";"Porphyrio melanotus";1
"AA139";"1274035.6177";"5123396.3342";"2019";"birds";"Tadorna variegata";1
"AA139";"1274035.6177";"5123396.3342";"2019";"birds";"Zosterops lateralis";3
"AA139";"1274035.6177";"5123396.3342";"2019";"birds";"Turdus philomelos";4
"AA139";"1274035.6177";"5123396.3342";"2019";"birds";"Petroica macrocephala";4
"AA139";"1274035.6177";"5123396.3342";"2019";"birds";"Gerygone igata";4
"AA140";"1274026.374";"5115410.9517";"2017";"birds";"Anthornis melanura";4
"AA140";"1274026.374";"5115410.9517";"2017";"birds";"Larus dominicanus";1
"AA140";"1274026.374";"5115410.9517";"2017";"birds";"Nestor meridionalis";1
"AA140";"1274026.374";"5115410.9517";"2017";"birds";"Nestor notabilis";4
"AA140";"1274026.374";"5115410.9517";"2017";"birds";"Anthus novaeseelandiae";1
"AA140";"1274026.374";"5115410.9517";"2017";"birds";"Zosterops lateralis";1
"AA140";"1274026.374";"5115410.9517";"2017";"birds";"Petroica macrocephala";1
"AA140";"1274026.374";"5115410.9517";"2017";"birds";"Gerygone igata";1
"AA140";"1274026.374";"5115410.9517";"2021";"birds";"Anthornis melanura";4
"AA140";"1274026.374";"5115410.9517";"2021";"birds";"Fringilla coelebs";2
"AA140";"1274026.374";"5115410.9517";"2021";"birds";"Prunella modularis";3
"AA140";"1274026.374";"5115410.9517";"2021";"birds";"Larus dominicanus";1
"AA140";"1274026.374";"5115410.9517";"2021";"birds";"Nestor notabilis";2
"AA140";"1274026.374";"5115410.9517";"2021";"birds";"Anthus novaeseelandiae";2
"AA140";"1274026.374";"5115410.9517";"2021";"birds";"Carduelis flammea";1
"AA140";"1274026.374";"5115410.9517";"2021";"birds";"Petroica macrocephala";2
"AA140";"1274026.374";"5115410.9517";"2021";"birds";"Xenicus gilviventris";1
"AA141";"1273625.1425";"5107381.3645";"2018";"birds";"Anthornis melanura";3
"AA141";"1273625.1425";"5107381.3645";"2018";"birds";"Prunella modularis";1
"AA141";"1273625.1425";"5107381.3645";"2018";"birds";"Nestor meridionalis";1
"AA141";"1273625.1425";"5107381.3645";"2018";"birds";"Nestor notabilis";7
"AA141";"1273625.1425";"5107381.3645";"2018";"birds";"Ninox novaeseelandiae";3
"AA141";"1273625.1425";"5107381.3645";"2018";"birds";"Anthus novaeseelandiae";1
"AA141";"1273625.1425";"5107381.3645";"2018";"birds";"Xenicus gilviventris";4
"AA141";"1273625.1425";"5107381.3645";"2018";"birds";"Emberiza citrinella";1
"AA142";"1274032.68449999";"5099398.4269";"2016";"birds";"Anthornis melanura";8
"AA142";"1274032.68449999";"5099398.4269";"2016";"birds";"Turdus merula";6
"AA142";"1274032.68449999";"5099398.4269";"2016";"birds";"Fringilla coelebs";8
"AA142";"1274032.68449999";"5099398.4269";"2016";"birds";"Prunella modularis";2
"AA142";"1274032.68449999";"5099398.4269";"2016";"birds";"Falco novaeseelandiae";1
"AA142";"1274032.68449999";"5099398.4269";"2016";"birds";"Nestor notabilis";8
"AA142";"1274032.68449999";"5099398.4269";"2016";"birds";"Carduelis flammea";1
"AA142";"1274032.68449999";"5099398.4269";"2016";"birds";"Zosterops lateralis";5
"AA142";"1274032.68449999";"5099398.4269";"2016";"birds";"Petroica macrocephala";2
"AA142";"1274032.68449999";"5099398.4269";"2016";"birds";"Gerygone igata";2
"AA142";"1274032.68449999";"5099398.4269";"2016";"birds";"Emberiza citrinella";1
"AA142";"1274032.68449999";"5099398.4269";"2021";"birds";"Anthornis melanura";1
"AA142";"1274032.68449999";"5099398.4269";"2021";"birds";"Turdus merula";3
"AA142";"1274032.68449999";"5099398.4269";"2021";"birds";"Fringilla coelebs";1
"AA142";"1274032.68449999";"5099398.4269";"2021";"birds";"Prunella modularis";1
"AA142";"1274032.68449999";"5099398.4269";"2021";"birds";"Rhipidura fuliginosa";1
"AA142";"1274032.68449999";"5099398.4269";"2021";"birds";"Nestor notabilis";9
"AA142";"1274032.68449999";"5099398.4269";"2021";"birds";"Tadorna variegata";1
"AA142";"1274032.68449999";"5099398.4269";"2021";"birds";"Zosterops lateralis";4
"AA142";"1274032.68449999";"5099398.4269";"2021";"birds";"Petroica macrocephala";1
"AA142";"1274032.68449999";"5099398.4269";"2021";"birds";"Emberiza citrinella";1
"AA143";"1273707.29839999";"5091898.9389";"2015";"birds";"Eudynamys taitensis";3
"AA143";"1273707.29839999";"5091898.9389";"2015";"birds";"Nestor notabilis";2
"AA143";"1273707.29839999";"5091898.9389";"2020";"birds";"Nestor notabilis";6
"AA144";"1274482.02429999";"5083783.3578";"2013";"birds";"Fringilla coelebs";17
"AA144";"1274482.02429999";"5083783.3578";"2013";"birds";"Mohoua novaeseelandiae";8
"AA144";"1274482.02429999";"5083783.3578";"2013";"birds";"Prunella modularis";31
"AA144";"1274482.02429999";"5083783.3578";"2013";"birds";"Carduelis chloris";2
"AA144";"1274482.02429999";"5083783.3578";"2013";"birds";"Nestor notabilis";15
"AA144";"1274482.02429999";"5083783.3578";"2013";"birds";"Carduelis flammea";126
"AA144";"1274482.02429999";"5083783.3578";"2013";"birds";"Acanthisitta chloris";26
"AA144";"1274482.02429999";"5083783.3578";"2013";"birds";"Acanthisitta chloris";2
"AA144";"1274482.02429999";"5083783.3578";"2013";"birds";"Zosterops lateralis";143
"AA144";"1274482.02429999";"5083783.3578";"2013";"birds";"Petroica macrocephala";3
"AA144";"1274482.02429999";"5083783.3578";"2013";"birds";"Petroica macrocephala";4
"AA144";"1274482.02429999";"5083783.3578";"2013";"birds";"Gerygone igata";10
"AA144";"1274482.02429999";"5083783.3578";"2013";"birds";"Gerygone igata";4
"AA144";"1274482.02429999";"5083783.3578";"2013";"birds";"Emberiza citrinella";6
"AA144";"1274482.02429999";"5083783.3578";"2016";"birds";"Turdus merula";1
"AA144";"1274482.02429999";"5083783.3578";"2016";"birds";"Fringilla coelebs";3
"AA144";"1274482.02429999";"5083783.3578";"2016";"birds";"Mohoua novaeseelandiae";1
"AA144";"1274482.02429999";"5083783.3578";"2016";"birds";"Eudynamys taitensis";3
"AA144";"1274482.02429999";"5083783.3578";"2016";"birds";"Prunella modularis";2
"AA144";"1274482.02429999";"5083783.3578";"2016";"birds";"Carduelis chloris";2
"AA144";"1274482.02429999";"5083783.3578";"2016";"birds";"Ninox novaeseelandiae";2
"AA144";"1274482.02429999";"5083783.3578";"2016";"birds";"Carduelis flammea";3
"AA144";"1274482.02429999";"5083783.3578";"2016";"birds";"Acanthisitta chloris";1
"AA144";"1274482.02429999";"5083783.3578";"2016";"birds";"Tadorna variegata";1
"AA144";"1274482.02429999";"5083783.3578";"2016";"birds";"Zosterops lateralis";3
"AA144";"1274482.02429999";"5083783.3578";"2016";"birds";"Petroica macrocephala";2
"AA144";"1274482.02429999";"5083783.3578";"2016";"birds";"Emberiza citrinella";1
"AA144";"1274482.02429999";"5083783.3578";"2021";"birds";"Anthornis melanura";3
"AA144";"1274482.02429999";"5083783.3578";"2021";"birds";"Turdus merula";5
"AA144";"1274482.02429999";"5083783.3578";"2021";"birds";"Fringilla coelebs";8
"AA144";"1274482.02429999";"5083783.3578";"2021";"birds";"Mohoua novaeseelandiae";1
"AA144";"1274482.02429999";"5083783.3578";"2021";"birds";"Eudynamys taitensis";2
"AA144";"1274482.02429999";"5083783.3578";"2021";"birds";"Eudynamys taitensis";6
"AA144";"1274482.02429999";"5083783.3578";"2021";"birds";"Prunella modularis";4
"AA144";"1274482.02429999";"5083783.3578";"2021";"birds";"Rhipidura fuliginosa";1
"AA144";"1274482.02429999";"5083783.3578";"2021";"birds";"Circus approximans";1
"AA144";"1274482.02429999";"5083783.3578";"2021";"birds";"Nestor notabilis";4
"AA144";"1274482.02429999";"5083783.3578";"2021";"birds";"Carduelis flammea";8
"AA144";"1274482.02429999";"5083783.3578";"2021";"birds";"Acanthisitta chloris";1
"AA144";"1274482.02429999";"5083783.3578";"2021";"birds";"Zosterops lateralis";4
"AA144";"1274482.02429999";"5083783.3578";"2021";"birds";"Petroica macrocephala";7
"AA144";"1274482.02429999";"5083783.3578";"2021";"birds";"Gerygone igata";3
"AA145";"1274032.9317";"5075372.5975";"2016";"birds";"Larus dominicanus";1
"AA145";"1274032.9317";"5075372.5975";"2016";"birds";"Circus approximans";1
"AA145";"1274032.9317";"5075372.5975";"2016";"birds";"Nestor notabilis";19
"AA145";"1274032.9317";"5075372.5975";"2016";"birds";"Anthus novaeseelandiae";2
"AA145";"1274032.9317";"5075372.5975";"2016";"birds";"Xenicus gilviventris";1
"AA145";"1274032.9317";"5075372.5975";"2021";"birds";"Fringilla coelebs";2
"AA145";"1274032.9317";"5075372.5975";"2021";"birds";"Prunella modularis";1
"AA145";"1274032.9317";"5075372.5975";"2021";"birds";"Nestor notabilis";29
"AA145";"1274032.9317";"5075372.5975";"2021";"birds";"Anthus novaeseelandiae";9
"AA145";"1274032.9317";"5075372.5975";"2021";"birds";"Alauda arvensis";3
"AA145";"1274032.9317";"5075372.5975";"2021";"birds";"Emberiza citrinella";4
"AA146";"1274038.583";"5067368.01099999";"2014";"birds";"Nestor notabilis";9
"AA146";"1274038.583";"5067368.01099999";"2014";"birds";"Ninox novaeseelandiae";1
"AA146";"1274038.583";"5067368.01099999";"2014";"birds";"Anthus novaeseelandiae";3
"AA146";"1274038.583";"5067368.01099999";"2019";"birds";"Larus dominicanus";1
"AA146";"1274038.583";"5067368.01099999";"2019";"birds";"Circus approximans";1
"AA146";"1274038.583";"5067368.01099999";"2019";"birds";"Nestor notabilis";8
"AA146";"1274038.583";"5067368.01099999";"2019";"birds";"Anthus novaeseelandiae";5
"AA146";"1274038.583";"5067368.01099999";"2019";"birds";"Alauda arvensis";1
"AA146";"1274038.583";"5067368.01099999";"2019";"birds";"Emberiza citrinella";2
"AA154";"1274086.40899999";"5003306.53619999";"2015";"birds";"Alectoris chukar";4
"AA154";"1274086.40899999";"5003306.53619999";"2015";"birds";"Charadrius bicinctus";1
"AA154";"1274086.40899999";"5003306.53619999";"2015";"birds";"Larus dominicanus";1
"AA154";"1274086.40899999";"5003306.53619999";"2015";"birds";"Circus approximans";1
"AA154";"1274086.40899999";"5003306.53619999";"2015";"birds";"Anthus novaeseelandiae";2
"AA154";"1274086.40899999";"5003306.53619999";"2020";"birds";"Larus dominicanus";1
"AA154";"1274086.40899999";"5003306.53619999";"2020";"birds";"Circus approximans";1
"AA154";"1274086.40899999";"5003306.53619999";"2020";"birds";"Haematopus finschi";3
"AA154";"1274086.40899999";"5003306.53619999";"2020";"birds";"Anthus novaeseelandiae";1
"AA155";"1274092.79239999";"4995290.49129999";"2014";"birds";"Alectoris chukar";1
"AA155";"1274092.79239999";"4995290.49129999";"2014";"birds";"Prunella modularis";1
"AA155";"1274092.79239999";"4995290.49129999";"2014";"birds";"Larus dominicanus";1
"AA155";"1274092.79239999";"4995290.49129999";"2014";"birds";"Nestor notabilis";13
"AA155";"1274092.79239999";"4995290.49129999";"2019";"birds";"Prunella modularis";1
"AA155";"1274092.79239999";"4995290.49129999";"2019";"birds";"Larus dominicanus";1
"AA155";"1274092.79239999";"4995290.49129999";"2019";"birds";"Larus dominicanus";5
"AA155";"1274092.79239999";"4995290.49129999";"2019";"birds";"Anthus novaeseelandiae";1
"AA155";"1274092.79239999";"4995290.49129999";"2019";"birds";"Tadorna variegata";1
"AA156";"1274100.01359999";"4987287.92569999";"2016";"birds";"Prunella modularis";3
"AA156";"1274100.01359999";"4987287.92569999";"2016";"birds";"Larus dominicanus";1
"AA156";"1274100.01359999";"4987287.92569999";"2016";"birds";"Nestor notabilis";2
"AA156";"1274100.01359999";"4987287.92569999";"2016";"birds";"Anthus novaeseelandiae";1
"AA156";"1274100.01359999";"4987287.92569999";"2016";"birds";"Tadorna variegata";1
"AA156";"1274100.01359999";"4987287.92569999";"2016";"birds";"Emberiza citrinella";2
"AA156";"1274100.01359999";"4987287.92569999";"2022";"birds";"Larus dominicanus";3
"AA156";"1274100.01359999";"4987287.92569999";"2022";"birds";"Tadorna variegata";2
"AB137";"1281930.46919999";"5139260.5252";"2016";"birds";"Haematopus spp";2
"AB137";"1281930.46919999";"5139260.5252";"2016";"birds";"Porphyrio melanotus";1
"AB138";"1282041.00919999";"5131425.7629";"2014";"birds";"Anthornis melanura";4
"AB138";"1282041.00919999";"5131425.7629";"2014";"birds";"Anthornis melanura";1
"AB138";"1282041.00919999";"5131425.7629";"2014";"birds";"Turdus merula";5
"AB138";"1282041.00919999";"5131425.7629";"2014";"birds";"Fringilla coelebs";3
"AB138";"1282041.00919999";"5131425.7629";"2014";"birds";"Eudynamys taitensis";6
"AB138";"1282041.00919999";"5131425.7629";"2014";"birds";"Chrysococcyx lucidus";1
"AB138";"1282041.00919999";"5131425.7629";"2014";"birds";"Rhipidura fuliginosa";2
"AB138";"1282041.00919999";"5131425.7629";"2014";"birds";"Rhipidura fuliginosa";1
"AB138";"1282041.00919999";"5131425.7629";"2014";"birds";"Carduelis chloris";1
"AB138";"1282041.00919999";"5131425.7629";"2014";"birds";"Nestor meridionalis";3
"AB138";"1282041.00919999";"5131425.7629";"2014";"birds";"Nestor notabilis";3
"AB138";"1282041.00919999";"5131425.7629";"2014";"birds";"Ninox novaeseelandiae";59
"AB138";"1282041.00919999";"5131425.7629";"2014";"birds";"Vanellus miles";5
"AB138";"1282041.00919999";"5131425.7629";"2014";"birds";"Tadorna variegata";1
"AB138";"1282041.00919999";"5131425.7629";"2014";"birds";"Zosterops lateralis";5
"AB138";"1282041.00919999";"5131425.7629";"2014";"birds";"Turdus philomelos";1
"AB138";"1282041.00919999";"5131425.7629";"2014";"birds";"Petroica macrocephala";8
"AB138";"1282041.00919999";"5131425.7629";"2014";"birds";"Prosthemadera novaeseelandiae";6
"AB138";"1282041.00919999";"5131425.7629";"2014";"birds";"Gerygone igata";1
"AB138";"1282041.00919999";"5131425.7629";"2014";"birds";"Gerygone igata";5
"AB138";"1282041.00919999";"5131425.7629";"2019";"birds";"Anthornis melanura";2
"AB138";"1282041.00919999";"5131425.7629";"2019";"birds";"Turdus merula";2
"AB138";"1282041.00919999";"5131425.7629";"2019";"birds";"Fringilla coelebs";4
"AB138";"1282041.00919999";"5131425.7629";"2019";"birds";"Eudynamys taitensis";1
"AB138";"1282041.00919999";"5131425.7629";"2019";"birds";"Prunella modularis";1
"AB138";"1282041.00919999";"5131425.7629";"2019";"birds";"Falco novaeseelandiae";1
"AB138";"1282041.00919999";"5131425.7629";"2019";"birds";"Rhipidura fuliginosa";4
"AB138";"1282041.00919999";"5131425.7629";"2019";"birds";"Circus approximans";1
"AB138";"1282041.00919999";"5131425.7629";"2019";"birds";"Nestor meridionalis";2
"AB138";"1282041.00919999";"5131425.7629";"2019";"birds";"Nestor notabilis";1
"AB138";"1282041.00919999";"5131425.7629";"2019";"birds";"Ninox novaeseelandiae";44
"AB138";"1282041.00919999";"5131425.7629";"2019";"birds";"Haematopus spp";1
"AB138";"1282041.00919999";"5131425.7629";"2019";"birds";"Cyanoramphus spp";1
"AB138";"1282041.00919999";"5131425.7629";"2019";"birds";"Hemiphaga novaeseelandiae";1
"AB138";"1282041.00919999";"5131425.7629";"2019";"birds";"Carduelis flammea";1
"AB138";"1282041.00919999";"5131425.7629";"2019";"birds";"Tadorna variegata";1
"AB138";"1282041.00919999";"5131425.7629";"2019";"birds";"Zosterops lateralis";5
"AB138";"1282041.00919999";"5131425.7629";"2019";"birds";"Sturnus vulgaris";1
"AB138";"1282041.00919999";"5131425.7629";"2019";"birds";"Petroica macrocephala";5
"AB138";"1282041.00919999";"5131425.7629";"2019";"birds";"Prosthemadera novaeseelandiae";3
"AB138";"1282041.00919999";"5131425.7629";"2019";"birds";"Gerygone igata";5
"AB139";"1282047.74019999";"5123410.2273";"2016";"birds";"Anthornis melanura";6
"AB139";"1282047.74019999";"5123410.2273";"2016";"birds";"Turdus merula";5
"AB139";"1282047.74019999";"5123410.2273";"2016";"birds";"Eudynamys taitensis";8
"AB139";"1282047.74019999";"5123410.2273";"2016";"birds";"Eudynamys taitensis";1
"AB139";"1282047.74019999";"5123410.2273";"2016";"birds";"Chrysococcyx lucidus";1
"AB139";"1282047.74019999";"5123410.2273";"2016";"birds";"Rhipidura fuliginosa";1
"AB139";"1282047.74019999";"5123410.2273";"2016";"birds";"Nestor meridionalis";11
"AB139";"1282047.74019999";"5123410.2273";"2016";"birds";"Nestor notabilis";11
"AB139";"1282047.74019999";"5123410.2273";"2016";"birds";"Ninox novaeseelandiae";35
"AB139";"1282047.74019999";"5123410.2273";"2016";"birds";"Hemiphaga novaeseelandiae";1
"AB139";"1282047.74019999";"5123410.2273";"2016";"birds";"Acanthisitta chloris";1
"AB139";"1282047.74019999";"5123410.2273";"2016";"birds";"Zosterops lateralis";6
"AB139";"1282047.74019999";"5123410.2273";"2016";"birds";"Turdus philomelos";1
"AB139";"1282047.74019999";"5123410.2273";"2016";"birds";"Petroica macrocephala";6
"AB139";"1282047.74019999";"5123410.2273";"2016";"birds";"Prosthemadera novaeseelandiae";1
"AB139";"1282047.74019999";"5123410.2273";"2016";"birds";"Gerygone igata";2
"AB139";"1282047.74019999";"5123410.2273";"2021";"birds";"Anthornis melanura";3
"AB139";"1282047.74019999";"5123410.2273";"2021";"birds";"Turdus merula";3
"AB139";"1282047.74019999";"5123410.2273";"2021";"birds";"Fringilla coelebs";1
"AB139";"1282047.74019999";"5123410.2273";"2021";"birds";"Chrysococcyx lucidus";2
"AB139";"1282047.74019999";"5123410.2273";"2021";"birds";"Anas platyrhynchos";1
"AB139";"1282047.74019999";"5123410.2273";"2021";"birds";"Rhipidura fuliginosa";2
"AB139";"1282047.74019999";"5123410.2273";"2021";"birds";"Carduelis chloris";1
"AB139";"1282047.74019999";"5123410.2273";"2021";"birds";"Larus dominicanus";1
"AB139";"1282047.74019999";"5123410.2273";"2021";"birds";"Nestor meridionalis";2
"AB139";"1282047.74019999";"5123410.2273";"2021";"birds";"Nestor notabilis";1
"AB139";"1282047.74019999";"5123410.2273";"2021";"birds";"Ninox novaeseelandiae";1
"AB139";"1282047.74019999";"5123410.2273";"2021";"birds";"Haematopus finschi";1
"AB139";"1282047.74019999";"5123410.2273";"2021";"birds";"Vanellus miles";1
"AB139";"1282047.74019999";"5123410.2273";"2021";"birds";"Tadorna variegata";1
"AB139";"1282047.74019999";"5123410.2273";"2021";"birds";"Zosterops lateralis";3
"AB139";"1282047.74019999";"5123410.2273";"2021";"birds";"Petroica macrocephala";3
"AB139";"1282047.74019999";"5123410.2273";"2021";"birds";"Prosthemadera novaeseelandiae";3
"AB139";"1282047.74019999";"5123410.2273";"2021";"birds";"Gerygone igata";2
"AB140";"1281824.45549999";"5115406.1485";"2013";"birds";"Anthornis melanura";3
"AB140";"1281824.45549999";"5115406.1485";"2013";"birds";"Nestor meridionalis";1
"AB140";"1281824.45549999";"5115406.1485";"2013";"birds";"Nestor notabilis";20
"AB140";"1281824.45549999";"5115406.1485";"2013";"birds";"Ninox novaeseelandiae";1
"AB140";"1281824.45549999";"5115406.1485";"2016";"birds";"Eudynamys taitensis";4
"AB140";"1281824.45549999";"5115406.1485";"2016";"birds";"Nestor notabilis";4
"AB140";"1281824.45549999";"5115406.1485";"2016";"birds";"Ninox novaeseelandiae";1
"AB140";"1281824.45549999";"5115406.1485";"2020";"birds";"Eudynamys taitensis";4
"AB140";"1281824.45549999";"5115406.1485";"2020";"birds";"Nestor meridionalis";2
"AB140";"1281824.45549999";"5115406.1485";"2020";"birds";"Nestor notabilis";9
"AB141";"1281857.4439";"5107494.09509999";"2018";"birds";"Fringilla coelebs";1
"AB141";"1281857.4439";"5107494.09509999";"2018";"birds";"Larus dominicanus";1
"AB141";"1281857.4439";"5107494.09509999";"2018";"birds";"Nestor notabilis";1
"AB141";"1281857.4439";"5107494.09509999";"2018";"birds";"Carduelis flammea";1
"AB141";"1281857.4439";"5107494.09509999";"2018";"birds";"Xenicus gilviventris";1
"AB142";"1282137.30799999";"5099226.67349999";"2013";"birds";"Nestor notabilis";1
"AB142";"1282137.30799999";"5099226.67349999";"2013";"birds";"Anthus novaeseelandiae";3
"AB142";"1282137.30799999";"5099226.67349999";"2013";"birds";"Prosthemadera novaeseelandiae";1
"AB142";"1282137.30799999";"5099226.67349999";"2013";"birds";"Xenicus gilviventris";3
"AB142";"1282137.30799999";"5099226.67349999";"2016";"birds";"Nestor notabilis";7
"AB142";"1282137.30799999";"5099226.67349999";"2016";"birds";"Anthus novaeseelandiae";3
"AB142";"1282137.30799999";"5099226.67349999";"2016";"birds";"Xenicus gilviventris";1
"AB142";"1282137.30799999";"5099226.67349999";"2021";"birds";"Anthornis melanura";1
"AB142";"1282137.30799999";"5099226.67349999";"2021";"birds";"Circus approximans";1
"AB142";"1282137.30799999";"5099226.67349999";"2021";"birds";"Nestor notabilis";6
"AB142";"1282137.30799999";"5099226.67349999";"2021";"birds";"Anthus novaeseelandiae";2
"AB142";"1282137.30799999";"5099226.67349999";"2021";"birds";"Zosterops lateralis";1
"AB143";"1282807.08639999";"5093458.96669999";"2014";"birds";"Anthornis melanura";21
"AB143";"1282807.08639999";"5093458.96669999";"2014";"birds";"Anthornis melanura";3
"AB143";"1282807.08639999";"5093458.96669999";"2014";"birds";"Turdus merula";1
"AB143";"1282807.08639999";"5093458.96669999";"2014";"birds";"Fringilla coelebs";2
"AB143";"1282807.08639999";"5093458.96669999";"2014";"birds";"Mohoua novaeseelandiae";38
"AB143";"1282807.08639999";"5093458.96669999";"2014";"birds";"Mohoua novaeseelandiae";5
"AB143";"1282807.08639999";"5093458.96669999";"2014";"birds";"Eudynamys taitensis";8
"AB143";"1282807.08639999";"5093458.96669999";"2014";"birds";"Eudynamys taitensis";1
"AB143";"1282807.08639999";"5093458.96669999";"2014";"birds";"Rhipidura fuliginosa";27
"AB143";"1282807.08639999";"5093458.96669999";"2014";"birds";"Rhipidura fuliginosa";1
"AB143";"1282807.08639999";"5093458.96669999";"2014";"birds";"Ninox novaeseelandiae";2
"AB143";"1282807.08639999";"5093458.96669999";"2014";"birds";"Cyanoramphus spp";2
"AB143";"1282807.08639999";"5093458.96669999";"2014";"birds";"Cyanoramphus spp";8
"AB143";"1282807.08639999";"5093458.96669999";"2014";"birds";"Carduelis flammea";8
