"Sambucus_nigra";0;12;3;23;55;0;0;43;9;5;0;0;4;13;15;29;0;2;27;329;0;3;2;0;0;4;5;22;1;0;0;2;11;0;0;0;1;3;1;2;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0
"Schefflera_digitata";0;17;7;20;108;3;8;1;0;8;3;46;1;10;3;34;21;15;56;57;15;34;4;1;74;34;4;111;3;0;0;5;15;0;63;14;11;25;1;99;52;22;3;0;0;263;14;2;0;11;17;3;0;26;1;0
"Solanum_laciniatum";0;12;5;35;135;0;0;4;1;29;0;0;0;7;8;52;1;2;17;329;2;2;2;5;5;20;8;71;6;0;0;5;11;2;7;0;2;4;0;11;12;0;0;0;1;86;1;0;0;3;0;0;0;2;1;0
"Solanum_nigrum";0;6;0;3;37;0;0;3;0;2;0;0;0;3;1;6;2;3;8;124;5;6;0;0;4;7;2;32;3;0;1;10;4;3;24;5;0;10;1;10;9;2;3;0;0;109;2;0;0;2;11;0;3;2;0;0
"Sorbus_aucuparia";0;4;4;24;13;0;7;128;5;0;0;3;14;6;1;0;0;4;11;34;0;6;36;0;0;1;0;1;0;0;0;0;5;1;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Styphelia_nesophila";0;3;1;37;20;0;12;51;25;3;3;20;112;19;4;38;55;23;136;44;0;14;36;4;1;28;5;12;4;0;2;0;0;1;3;0;53;9;0;1;7;0;1;0;0;9;6;0;0;1;5;1;14;6;1;10
"Taxus_baccata";0;2;0;11;13;0;0;0;0;0;0;0;0;7;1;2;0;1;1;73;0;0;4;2;0;9;1;3;0;0;0;4;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Tropaeolum_speciosum";0;27;10;44;16;0;1;0;0;1;0;0;0;21;0;7;0;0;19;1;0;0;2;0;0;1;0;1;2;0;0;0;4;0;6;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Tupeia_antarctica";0;3;8;9;21;0;0;0;0;10;0;0;0;4;0;8;0;0;0;8;0;0;0;5;0;6;0;1;2;0;0;0;1;0;0;0;19;2;0;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Cotoneaster_glaucophyllus";0;0;1;2;0;0;0;6;0;4;0;0;0;1;0;0;5;2;3;24;5;2;3;1;2;8;3;5;1;0;0;1;1;0;1;0;1;1;1;3;4;2;4;0;0;22;5;1;0;2;5;0;0;7;10;0
"Phoenix_canariensis";0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;8;0;1;0;12;0;0;0;0;0;5;6;16;0;0;0;5;0;1;3;0;0;4;0;9;4;0;1;0;0;103;7;0;0;1;4;0;0;6;4;0
"Pittosporum_crassifolium";0;0;2;2;6;0;0;0;0;1;0;0;0;2;2;14;0;0;3;99;5;0;0;2;3;9;2;85;4;0;1;20;11;4;49;3;0;10;2;19;8;2;10;0;4;327;25;0;2;11;47;0;17;8;7;0
"Acrothamnus_colensoi";0;0;0;7;0;0;25;29;11;0;0;11;55;0;0;0;24;19;120;0;0;1;45;3;0;12;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Ficus_carica";0;0;0;1;4;0;0;1;0;3;0;0;0;0;0;1;0;0;2;20;0;0;0;0;0;3;1;2;4;0;0;2;3;0;3;1;0;4;0;6;10;0;2;0;0;40;4;0;0;1;11;0;1;1;0;0
"Fragaria_ananassa";0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;1;2;3;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Ligustrum_lucidum";0;0;0;1;2;0;0;2;0;0;0;0;0;0;0;0;1;0;0;4;0;0;0;0;0;10;0;1;2;0;0;1;7;1;0;1;1;8;1;29;4;5;1;0;0;480;14;0;0;0;20;0;0;15;18;0
"Lophomyrtus_bullata";0;0;0;1;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;20;135;4;0;0;6;12;0;18;12;2;0;0;33;15;1;2;0;0;73;12;0;0;6;3;0;1;13;0;1
"Melicytus_chathamicus";0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Myoporum_laetum";0;0;0;10;86;0;0;0;0;21;0;0;0;1;0;39;0;0;0;208;4;0;0;9;5;24;6;81;6;0;3;6;7;6;4;0;2;6;5;2;4;2;2;0;1;75;8;0;2;2;25;0;3;4;3;2
"Passiflora_tripartita";0;0;0;1;49;0;0;0;0;12;0;0;0;2;0;6;0;0;0;83;0;2;0;2;1;19;4;29;0;0;1;4;12;1;3;0;0;1;1;2;5;0;0;0;0;7;1;0;0;1;2;0;0;2;2;0
"Prunus_persica";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;11;0;1;1;0;0;0;0;7;0;0;0;3;0;0;1;1;1;2;0;3;6;0;0;0;0;32;1;0;0;4;6;0;0;3;0;0
"Rubus_squarrosus";0;0;0;2;14;0;0;0;0;6;0;0;0;4;0;23;0;0;4;41;0;0;2;10;0;0;0;8;0;0;0;0;0;2;0;0;1;1;0;0;0;0;4;0;0;1;0;1;0;1;1;0;1;1;0;0
"Vitis_vinifera";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;3;0;0;0;3;1;1;1;0;3;2;1;6;4;0;0;0;0;14;4;0;0;1;3;1;0;4;0;0
"Berberis_glaucocarpa";0;0;0;0;6;0;0;8;0;7;0;0;0;4;0;10;0;0;12;20;0;4;1;9;2;25;6;25;5;0;0;0;10;2;8;1;5;0;0;20;27;7;2;0;0;14;7;0;0;1;3;0;0;1;0;0
"Cornus_capitata";0;0;0;0;1;0;1;5;0;0;0;0;0;2;1;0;0;0;2;21;1;0;0;0;0;18;3;10;1;0;0;2;5;1;16;4;2;4;0;7;12;6;1;0;0;6;2;0;0;0;1;0;0;0;0;0
"Corokia_macrocarpa";0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"Corynocarpus_laevigatus";0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;16;0;0;0;60;5;2;0;6;10;21;9;133;13;0;3;8;14;13;58;8;1;20;5;21;15;4;6;0;1;381;16;1;0;20;50;1;5;24;3;0
"Freycinetia_banksii";0;0;0;0;1;2;0;0;0;0;5;13;0;0;0;0;12;21;1;0;76;17;0;0;73;18;7;120;1;0;9;4;5;0;52;14;0;3;2;70;26;34;8;0;0;279;36;0;0;16;22;4;3;25;1;1
"Leucopogon_fasciculatus";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;9;40;4;23;3;2;142;38;17;71;10;0;4;3;7;0;6;9;20;21;3;41;58;29;3;0;0;217;45;0;0;24;40;3;23;33;4;7
"Ligustrum_ovalifolium";0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Ligustrum_sinense";0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;0;10;0;1;0;0;0;11;0;3;0;0;0;4;2;0;2;2;2;1;0;27;24;3;2;0;0;168;5;1;0;2;13;0;3;8;2;0
"Lycium_ferocissimum";0;0;0;0;9;0;0;0;1;32;0;0;0;3;9;11;0;0;0;98;0;0;0;6;0;0;1;71;4;0;0;124;0;1;16;1;0;7;2;2;0;0;2;0;2;17;3;0;0;0;1;0;0;0;1;0
"Macropiper_excelsum";0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;60;3;0;0;110;39;8;0;9;20;53;24;225;9;0;9;10;24;8;93;8;2;23;6;56;53;37;14;1;1;524;49;2;1;21;41;0;9;29;7;1
"Muehlenbeckia_astonii";0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;4;0;0;0;36;0;0;1;1;0;0;0;1;1;0;0;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Myrsine_salicina";0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;2;8;0;1;56;39;3;0;132;23;5;106;19;0;15;2;4;1;49;5;13;2;0;23;16;1;2;0;0;36;4;0;0;1;9;1;1;3;0;0
"Passiflora_tarminiana";0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;6;1;0;0;0;1;2;1;2;0;0;0;1;2;1;1;1;0;0;0;0;1;0;0;0;0;28;0;0;0;1;3;0;0;1;0;0
"Rhopalostylis_sapida";0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;18;0;1;0;1;125;15;0;2;51;44;13;174;2;1;28;12;18;0;56;9;0;24;6;55;17;37;5;2;0;579;40;1;0;24;60;8;7;32;6;2
"Hedycarya_arborea";0;0;0;0;0;1;0;0;0;0;8;49;1;0;0;18;6;20;0;40;36;10;0;8;104;43;5;161;5;0;4;9;20;1;91;25;2;24;2;69;57;63;9;0;0;295;29;0;0;11;23;4;2;26;3;0
"Lepidothamnus_intermedius";0;0;0;0;0;1;0;0;0;0;0;6;0;0;0;0;2;1;0;0;7;25;0;0;25;11;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0
"Coprosma_petriei";0;0;0;0;0;0;3;6;18;0;0;4;34;8;1;0;8;11;21;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Coriaria_plumosa";0;0;0;0;0;0;11;5;0;0;1;5;11;0;0;0;0;3;14;0;0;4;4;3;2;1;0;1;1;0;0;0;4;0;4;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Laurus_nobilis";0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;58;1;1;0;0;0;11;4;2;0;0;0;1;5;0;0;0;0;0;0;1;1;0;0;0;0;9;0;0;0;0;0;0;0;2;0;0
"Podocarpus_nivalis";0;0;0;0;0;0;17;4;3;2;0;6;46;3;0;0;3;6;108;3;0;12;28;3;0;13;2;0;0;0;0;0;3;0;0;0;63;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Coprosma_intertexta";0;0;0;0;0;0;0;6;21;0;0;1;10;6;0;0;0;3;6;5;0;1;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Pyrus_communis";0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
"Solanum_aviculare";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;8;0;0;1;2;4;1;0;4;5;11;3;20;4;0;4;4;5;0;18;0;0;2;1;5;6;1;0;0;0;15;0;0;0;2;5;0;0;4;0;0
"Alseuosmia_macrophylla";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;9;0;0;0;0;1;0;2;0;78;26;1;0;0;80;67;2;1;0;0;197;49;0;0;2;17;8;0;19;0;0
"Coprosma_depressa";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;6;15;0;0;11;5;0;10;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Pseudowintera_axillaris";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;2;0;1;0;0;68;24;10;85;13;0;2;1;11;0;40;14;3;14;0;12;23;11;2;0;0;6;12;0;0;1;4;0;0;3;0;0
"Knightia_excelsa";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;8;210;7;0;0;10;24;5;77;31;14;29;5;64;85;79;11;1;0;227;50;2;0;21;34;7;2;30;1;13
"Trachycarpus_fortunei";0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;1;0;0;1;30;1;0;0;0;0;7;0;4;0;0;0;1;3;2;1;0;3;2;0;25;5;1;2;0;0;22;6;1;0;5;3;0;0;1;0;0
"Melicytus_obovatus";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5;0;0;0;0;1;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Rhamnus_alaternus";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;29;0;0;0;0;0;0;0;18;0;0;0;3;1;0;0;0;2;0;0;1;1;0;0;0;0;20;0;0;0;0;1;0;0;1;0;0
"Alectryon_excelsus";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;70;0;0;0;7;0;42;4;113;15;0;0;8;18;8;28;6;1;22;1;45;28;9;3;0;0;148;15;0;0;5;13;0;1;6;0;0
"Asparagus_asparagoides";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;2;34;0;0;0;0;0;9;1;4;0;0;0;18;0;3;1;0;0;8;0;8;1;1;3;0;2;47;4;0;0;3;6;0;0;4;5;0
"Asparagus_scandens";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;56;0;0;0;0;0;23;3;71;0;0;0;6;4;0;45;1;0;0;2;6;14;4;0;0;1;197;22;0;0;7;19;1;5;28;6;0
"Coprosma_parviflora";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;0;2;10;0;10
"Passiflora_tetrandra";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;43;0;0;0;1;0;5;8;60;13;0;3;12;21;2;17;9;0;14;0;47;19;1;4;0;0;112;10;0;0;5;3;0;0;0;0;0
"Phytolacca_icosandra";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;1;0;1;0;1;0;3;0;6;2;43;0;0;0;17;6;0;6;4;0;5;1;25;23;3;1;0;0;74;15;3;0;4;12;0;3;12;5;0
"Elaeocarpus_dentatus";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;33;1;17;13;18;1;6;16;8;11;104;4;0;4;1;5;3;30;22;5;8;0;31;24;39;3;0;0;37;13;0;0;2;5;4;0;4;0;0
"Hedychium_gardnerianum";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;8;2;0;0;1;3;1;27;0;0;0;1;0;0;35;3;0;0;0;5;9;5;3;0;0;394;21;5;0;10;20;3;2;30;31;0
"Beilschmiedia_tarairi";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;6;0;0;0;0;2;1;0;0;0;0;139;2;0;0;20;49;1;3;25;4;0
"Beilschmiedia_tawa";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;3;0;19;16;209;7;0;0;12;15;4;51;24;4;23;2;68;59;71;7;1;0;85;9;0;0;9;11;4;1;17;0;0
"Coprosma_macrocarpa";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;3;0;0;0;0;0;83;2;0;0;5;17;1;2;9;4;2
"Meryta_sinclairii";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;0;2;0;0;20;0;0;1;0;0;0;13;0;0;3;0;1;0;0;0;0;0;32;2;0;0;0;4;0;1;2;2;0
"Nestegis_cunninghamii";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;0;4;0;39;11;0;0;0;6;0;27;17;17;3;0;7;5;2;0;0;0;8;1;0;0;0;0;0;0;1;0;0
"Olea_europaea";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;28;0;0;0;0;3;0;0;1;0;0
"Passiflora_edulis";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;11;2;0;0;0;3;0;2;8;1;0
"Pseudopanax_lessonii";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;1;0;0;0;8;0;29;0;0;0;0;2;1;23;0;1;1;0;11;7;4;4;0;1;141;16;0;1;6;28;0;30;12;8;7
"Rhaphiolepis_loquata";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;2;1;14;3;0;0;9;4;3;3;1;3;12;1;8;14;3;4;0;0;131;8;0;0;4;16;0;2;25;9;0
"Solanum_mauritianum";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;40;0;1;0;0;0;1;4;0;28;0;0;1;1;34;19;4;3;0;0;361;52;3;0;13;14;1;12;37;12;1
"Solanum_pseudocapsicum";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;6;0;21;1;0;0;0;8;3;4;0;0;0;1;17;4;0;0;0;0;34;7;0;0;2;5;0;0;4;0;0
"Vitex_lucens";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;24;0;0;0;3;6;0;43;1;0;3;0;15;12;10;5;2;0;317;36;1;2;28;86;3;4;38;12;1
"Podocarpus_cunninghamii";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Geniostoma_ligustrifolium";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;27;4;170;7;0;1;9;17;0;71;21;11;29;8;82;48;75;8;1;0;398;30;0;0;19;37;6;15;31;5;18
"Ficus_macrophylla";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;1;0;0;0;0;0;2;0;2;0;0;180;0;0;0;0;0;0;0;3;0;0
"Lantana_camara";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;31;1;0;0;1;1;0;3;9;2;0
"Syzygium_smithii";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;9;0;0;0;2;0;0;3;0;0;0;0;0;1;0;1;0;0;58;3;0;0;3;0;0;0;14;2;0
"Dysoxylum_spectabile";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;159;0;0;2;2;2;0;39;1;0;1;5;43;17;13;6;0;0;213;32;0;0;14;31;7;4;24;7;0
"Nestegis_lanceolata";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;59;6;0;0;4;4;3;3;16;6;3;0;19;9;6;3;0;0;76;12;0;0;5;31;0;1;18;5;1
"Cestrum_nocturnum";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;4;0;0;0;0;51;1;0;0;2;4;0;0;4;3;0
"Geniostoma_rupestre";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
"Litsea_calicaris";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;5;4;0;0;0;67;54;20;0;0;0;101;18;0;0;4;4;0;1;7;0;0
"Mida_salicifolia";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2;0;0;4;1;0;0;0;0;1;0;20;3;1;1;0;0;49;13;0;0;6;7;0;0;8;2;0
"Pisonia_brunoniana";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;20;0;0;0;0;3;1;3;0;0;0
"Actinidia_arguta";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Coprosma_tenuifolia";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;5;0;49;13;49;16;0;10;8;6;0;0;0;0;1;0;0;0;0;0;0;0;0;0
"Actinidia_chinensis";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Coprosma_arborea";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;1;0;28;7;2;0;0;0;61;10;0;0;15;21;2;0;18;6;3
"Solanum_americanum";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"Syzygium_australe";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;4;0;0;0;0;0;0
"Astelia_banksii";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;62;11;0;0;2;7;0;8;4;2;9
"Dracaena_draco";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;18;1;0;0;0;0;0;0;0;0;0
"Toronia_toru";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;15;0;3;0;0;51;22;0;0;12;7;5;0;13;0;5
"Archontophoenix_cunninghamiana";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;118;0;0;0;2;4;0;0;11;1;0
"Myrsine_chathamica";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
"Planchonella_costata";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;1;0;0;2;12;0;1;1;5;2
"Psidium_cattleianum";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;4;1;0;6;3;4;0
