"";"mean.wc";"sd.wc";"total.wc";"network.category";"landscape.category";"dispersal.category";"replicate"
"303";0,00232396283876477;0,042847358745438;2779,56180952757;"dd02";"sa02";"dk01";2
"304";0,0103169030137209;0,0938919918548609;11441,6517802767;"dd02";"sa02";"dk01";3
"305";0,00788198345000822;0,0707906679469594;8626,9569977692;"dd02";"sa02";"dk01";4
"306";0,00404281684691273;0,0501128923169839;4965,46850771515;"dd02";"sa02";"dk01";5
"307";0,00732941616897498;0,0846557268442404;8376,42326871305;"dd02";"sa02";"dk01";6
"308";0,00480397893794494;0,0633650007453902;5978,53257235672;"dd02";"sa02";"dk01";7
"309";0,00469435825022986;0,0453630932255095;5832,58051773009;"dd02";"sa02";"dk01";8
"310";0,00618577436587725;0,0666707793563761;7248,02028308315;"dd02";"sa02";"dk01";9
"311";0,0061217120467607;0,0668941982959313;6645,71835453932;"dd02";"sa02";"dk02";1
"312";0,00763924356644015;0,0688785691325303;9097,69739117064;"dd02";"sa02";"dk02";10
"313";0,00291289337822286;0,0432921788565272;3483,94864766318;"dd02";"sa02";"dk02";2
"314";0,0120253263934755;0,0944157741527873;13336,3274768922;"dd02";"sa02";"dk02";3
"315";0,00697381401152865;0,0691773591570386;7632,95101664229;"dd02";"sa02";"dk02";4
"316";0,00539259537801137;0,0505282825215736;6623,29349518112;"dd02";"sa02";"dk02";5
"317";0,0118820061081709;0,0918161648052892;13579,3506807231;"dd02";"sa02";"dk02";6
"318";0,00696245695526025;0,0659931948399088;8664,74983099355;"dd02";"sa02";"dk02";7
"319";0,00356292857649891;0,0434194690125124;4426,81761672829;"dd02";"sa02";"dk02";8
"320";0,00904580208023902;0,0822699011524332;10599,183396666;"dd02";"sa02";"dk02";9
"321";0,00722870252022902;0,0738869360470875;7847,46499855559;"dd02";"sa02";"dk03";1
"322";0,00776990532986341;0,0722314140988047;9253,30457581961;"dd02";"sa02";"dk03";10
"323";0,00290207118978473;0,0422739712817618;3471,00483411488;"dd02";"sa02";"dk03";2
"324";0,00857009024646663;0,0856096862880164;9504,40148513642;"dd02";"sa02";"dk03";3
"325";0,00780194217214498;0,075278144669113;8539,35053848743;"dd02";"sa02";"dk03";4
"326";0,00538373489698282;0,0506134350319889;6612,41087517224;"dd02";"sa02";"dk03";5
"327";0,00934729046000393;0,0926011508037459;10682,5509022155;"dd02";"sa02";"dk03";6
"328";0,0052290862823766;0,0616538373999118;6507,57696207255;"dd02";"sa02";"dk03";7
"329";0,00347895487223215;0,0422066678068932;4322,48314428279;"dd02";"sa02";"dk03";8
"330";0,00852412222101103;0,0704438965692828;9987,91858529193;"dd02";"sa02";"dk03";9
"331";0,00718200557738137;0,0728694616226763;7796,77089079407;"dd02";"sa02";"dk04";1
"332";0,00571700814962172;0,0639132074925749;6808,4764775149;"dd02";"sa02";"dk04";10
"333";0,00394100023113358;0,0465125532014869;4713,60968044593;"dd02";"sa02";"dk04";2
"334";0,0123198745222873;0,0922793200748077;13662,9872427071;"dd02";"sa02";"dk04";3
"335";0,00767447397227205;0,0727138605774025;8399,83455423531;"dd02";"sa02";"dk04";4
"336";0,00614482695065029;0,0504143998357248;7547,1993573277;"dd02";"sa02";"dk04";5
"337";0,0160422701027118;0,101874321831932;18333,9083868842;"dd02";"sa02";"dk04";6
"338";0,0084098331695586;0,0661286138555577;10466,003740183;"dd02";"sa02";"dk04";7
"339";0,00453019200444556;0,0464556029407987;5628,60953899546;"dd02";"sa02";"dk04";8
"340";0,00797528894068369;0,0671271937067546;9344,83745873366;"dd02";"sa02";"dk04";9
"341";0,00770777884004398;0,0707010964820461;8367,54929319406;"dd02";"sa02";"dk05";1
"342";0,00950403418874348;0,0691373184643209;11318,5063799216;"dd02";"sa02";"dk05";10
"343";0,00511618550802094;0,0481038081504898;6119,1829797554;"dd02";"sa02";"dk05";2
"344";0,0168884329840768;0,103552742809874;18729,6099480009;"dd02";"sa02";"dk05";3
"345";0,00712346554680783;0,0685060283009111;7796,74701642992;"dd02";"sa02";"dk05";4
"346";0,00648542123367139;0,0522383508549043;7965,52406761988;"dd02";"sa02";"dk05";5
"347";0,0171634047046555;0,0954264053478856;19615,1970667156;"dd02";"sa02";"dk05";6
"348";0,0099928545374569;0,0699355177193483;12436,067500447;"dd02";"sa02";"dk05";7
"349";0,00518948372068868;0,0462043575393479;6447,75708050918;"dd02";"sa02";"dk05";8
"350";0,0105149808640383;0,0764748926955378;12320,6554379344;"dd02";"sa02";"dk05";9
"351";0,00415973998067351;0,0583297308633974;5112,01261548918;"dd02";"sa03";"dk01";1
"352";0,00571197233590807;0,0628093592699688;6742,67489603333;"dd02";"sa03";"dk01";10
"353";0,00227082420001835;0,0421797647483421;2668,06401897596;"dd02";"sa03";"dk01";2
"354";0,0104589158964096;0,0928461174699127;12107,010945534;"dd02";"sa03";"dk01";3
"355";0,00706202450994938;0,0674026612309878;7662,45195783429;"dd02";"sa03";"dk01";4
"356";0,00416043618498715;0,0509428188433662;5218,68473300048;"dd02";"sa03";"dk01";5
"357";0,00900599181885315;0,0909549145976324;10998,9457604308;"dd02";"sa03";"dk01";6
"358";0,00518676711470055;0,0649713094809885;6317,76243112947;"dd02";"sa03";"dk01";7
"359";0,00502949875864055;0,047311721019472;5900,30617371157;"dd02";"sa03";"dk01";8
"360";0,00633425117703354;0,068540925214263;7121,34522829173;"dd02";"sa03";"dk01";9
"361";0,00581110031924838;0,0637600327469153;7141,41227093264;"dd02";"sa03";"dk02";1
"362";0,00646892189429517;0,0630350870635833;7636,21297443315;"dd02";"sa03";"dk02";10
"363";0,00292234367276034;0,0429988858205127;3433,55509612365;"dd02";"sa03";"dk02";2
"364";0,0113959834458853;0,0899601762037258;13191,739725321;"dd02";"sa03";"dk02";3
"365";0,00599910589897452;0,0653403702443276;6509,16188071713;"dd02";"sa03";"dk02";4
"366";0,00547489482142176;0,051047695647272;6867,4890681986;"dd02";"sa03";"dk02";5
"367";0,0142796801088908;0,0979869733703291;17439,6590795475;"dd02";"sa03";"dk02";6
"368";0,00721103296981102;0,0681891684867033;8783,42755301019;"dd02";"sa03";"dk02";7
"369";0,00372226921469597;0,0446502823406408;4366,74290652843;"dd02";"sa03";"dk02";8
"370";0,0119981165546729;0,0941628170923184;13489,0025177566;"dd02";"sa03";"dk02";9
"371";0,00701773087615981;0,0728663328681664;8624,27193471557;"dd02";"sa03";"dk03";1
"372";0,00666132854118376;0,06610720165727;7863,33863112621;"dd02";"sa03";"dk03";10
"373";0,00286770071827324;0,0417897388074045;3369,35334032221;"dd02";"sa03";"dk03";2
"374";0,00840821535963225;0,0836511854737676;9733,16511957239;"dd02";"sa03";"dk03";3
"375";0,00715399312865813;0,0724261892986044;7762,23993244289;"dd02";"sa03";"dk03";4
"376";0,0054132866110302;0,051231132862706;6790,21019341184;"dd02";"sa03";"dk03";5
"377";0,0124651131802883;0,102104743485407;15223,5430061807;"dd02";"sa03";"dk03";6
"378";0,00539664521522857;0,0628566372226043;6573,40529099003;"dd02";"sa03";"dk03";7
"379";0,00360647185418747;0,0432650382382057;4230,89639102149;"dd02";"sa03";"dk03";8
"380";0,0103604456160509;0,0765574311596988;11647,8345883014;"dd02";"sa03";"dk03";9
"381";0,00611191608986675;0,0671746618791416;7511,09259265559;"dd02";"sa03";"dk04";1
"382";0,00536905052883257;0,0593243599329135;6337,87422055829;"dd02";"sa03";"dk04";10
"383";0,00384126426025153;0,0465182769277788;4513,22429982585;"dd02";"sa03";"dk04";2
"384";0,0123329537131247;0,0902996460034412;14276,3558933314;"dd02";"sa03";"dk04";3
"385";0,00716698888901052;0,0706185508636333;7776,34061833197;"dd02";"sa03";"dk04";4
"386";0,0063517184188941;0,0511977366698914;7967,341515924;"dd02";"sa03";"dk04";5
"387";0,0195098443648472;0,10948988815735;23827,216844033;"dd02";"sa03";"dk04";6
"388";0,00880950045044093;0,069433939757892;10730,4472616614;"dd02";"sa03";"dk04";7
"389";0,00465858408069975;0,0469542023638057;5465,1713284321;"dd02";"sa03";"dk04";8
"390";0,00947563748689336;0,0716796655991918;10653,0802010147;"dd02";"sa03";"dk04";9
"391";0,00744447215428326;0,0685928323213787;9148,70538667471;"dd02";"sa03";"dk05";1
"392";0,00779376537519279;0,0630006821441023;9200,11916208483;"dd02";"sa03";"dk05";10
"393";0,00500286906217689;0,0484551551383745;5878,03095296162;"dd02";"sa03";"dk05";2
"394";0,0164631335975246;0,0994738284320113;19057,3612635553;"dd02";"sa03";"dk05";3
"395";0,00647200387726677;0,0634022289677275;7022,26659091974;"dd02";"sa03";"dk05";4
"396";0,00678209261532069;0,0530581695924121;8507,18569295366;"dd02";"sa03";"dk05";5
"397";0,0192927963683186;0,10044997407155;23562,1378622565;"dd02";"sa03";"dk05";6
"398";0,00962187154081789;0,0706281749548557;11719,9591177794;"dd02";"sa03";"dk05";7
"399";0,00533584014448798;0,0477748986869882;6259,68750710463;"dd02";"sa03";"dk05";8
"400";0,0136199014121376;0,0833416877619523;15312,3103616099;"dd02";"sa03";"dk05";9
"401";0,00414743266230578;0,0582684872791317;4708,87891666744;"dd02";"sa04";"dk01";1
"402";0,00591626779884945;0,0642286121104676;7029,17693449102;"dd02";"sa04";"dk01";10
"403";0,00208889236238035;0,0393873056378901;2559,52398940937;"dd02";"sa04";"dk01";2
"404";0,0109679662929618;0,0949285863871467;12624,6117937159;"dd02";"sa04";"dk01";3
"405";0,00628022221093835;0,0643539995359995;6597,71256459013;"dd02";"sa04";"dk01";4
"406";0,00410258053533928;0,0499100677738148;4796,21203161017;"dd02";"sa04";"dk01";5
"407";0,00848144635625418;0,0885567946574282;10016,1471115257;"dd02";"sa04";"dk01";6
"408";0,00506546602996358;0,0635482129259356;5686,46177244093;"dd02";"sa04";"dk01";7
"409";0,0053356013135562;0,0496360239769653;6236,13343205559;"dd02";"sa04";"dk01";8
"410";0,00648850143002807;0,0700158855896475;7718,28008306415;"dd02";"sa04";"dk01";9
"411";0,00583697168227039;0,0631961775473728;6627,1342128427;"dd02";"sa04";"dk02";1
"412";0,00665475273314184;0,0648938880587075;7906,57826977315;"dd02";"sa04";"dk02";10
"413";0,00273687528415437;0,0401090614572808;3353,49875942491;"dd02";"sa04";"dk02";2
"414";0,0120083939555327;0,09235811132613;13822,1898121522;"dd02";"sa04";"dk02";3
"415";0,00538604137132688;0,0618535885710698;5658,32730681293;"dd02";"sa04";"dk02";4
"416";0,00563183430708224;0,0518932411907868;6584,01979704925;"dd02";"sa04";"dk02";5
"417";0,0133794802039542;0,0935492426454882;15800,4703878993;"dd02";"sa04";"dk02";6
"418";0,00689181798028041;0,0664797506695297;7736,7135137549;"dd02";"sa04";"dk02";7
"419";0,00406430422477465;0,0466519531723247;4750,26936322366;"dd02";"sa04";"dk02";8
"420";0,0102291923615754;0,0840242499367478;12167,9516482495;"dd02";"sa04";"dk02";9
"421";0,00700907928426626;0,0721703248837491;7957,91236513595;"dd02";"sa04";"dk03";1
"422";0,00688905482673835;0,0680423824685127;8184,9549301961;"dd02";"sa04";"dk03";10
"423";0,00250606875774842;0,0389237690357131;3070,69106100666;"dd02";"sa04";"dk03";2
"424";0,00896245566528574;0,0857214556760905;10316,1808187932;"dd02";"sa04";"dk03";3
"425";0,0066442183679752;0,0696860680701201;6980,11018334982;"dd02";"sa04";"dk03";4
"426";0,00591157532855506;0,052365936121412;6911,05719250452;"dd02";"sa04";"dk03";5
"427";0,0117958910069218;0,0981340922638135;13930,3338928423;"dd02";"sa04";"dk03";6
"428";0,00543102766883733;0,0615207098059778;6096,83907487077;"dd02";"sa04";"dk03";7
"429";0,00388181709488662;0,0455385352416858;4536,9824205274;"dd02";"sa04";"dk03";8
"430";0,00915539523445362;0,0723905690288946;10890,6356040301;"dd02";"sa04";"dk03";9
"431";0,00635995807234812;0,0663799214742607;7220,91831651803;"dd02";"sa04";"dk04";1
"432";0,00546079338904813;0,0596293592873839;6488,02323346197;"dd02";"sa04";"dk04";10
"433";0,00354113663965505;0,0430985154377079;4338,96180684261;"dd02";"sa04";"dk04";2
"434";0,0125924693366665;0,0913860936445245;14494,4862751539;"dd02";"sa04";"dk04";3
"435";0,00661192442463934;0,0684338231814133;6946,18365200256;"dd02";"sa04";"dk04";4
"436";0,00651372515418065;0,0514196640948631;7615,01369344828;"dd02";"sa04";"dk04";5
"437";0,0190408145571685;0,10583196685694;22486,211869659;"dd02";"sa04";"dk04";6
"438";0,00845262805649089;0,0674745865138557;9488,86954044834;"dd02";"sa04";"dk04";7
"439";0,00502613177256148;0,0498381418632618;5874,43224087086;"dd02";"sa04";"dk04";8
"440";0,00905119550062751;0,0714233538229049;10766,6866862524;"dd02";"sa04";"dk04";9
"441";0,00731211381554615;0,0685980626403872;8301,96928698427;"dd02";"sa04";"dk05";1
"442";0,00818130272140357;0,0664104200574027;9720,28757632679;"dd02";"sa04";"dk05";10
"443";0,00450996921410306;0,0446854302217233;5526,0742979789;"dd02";"sa04";"dk05";2
"444";0,0172781313642212;0,101781474991208;19887,8894379986;"dd02";"sa04";"dk05";3
"445";0,00624925090073131;0,0618143128479193;6565,17553076688;"dd02";"sa04";"dk05";4
"446";0,00668883578370594;0,053241753185227;7819,73062732867;"dd02";"sa04";"dk05";5
"447";0,0191966713270322;0,0994103048830104;22670,270610316;"dd02";"sa04";"dk05";6
"448";0,00874712625540988;0,0675943933634424;9819,47145156559;"dd02";"sa04";"dk05";7
"449";0,00566373555318304;0,0502529512170489;6619,64951237817;"dd02";"sa04";"dk05";8
"450";0,0114355546393935;0,0772305507288985;13602,958181307;"dd02";"sa04";"dk05";9
"451";0,00568144696690204;0,0684710773310276;6186,02763492654;"dd02";"sa05";"dk01";1
"452";0,00513615883342757;0,0584564102461934;6081,94139333259;"dd02";"sa05";"dk01";10
"453";0,00209771824547699;0,0390645685799384;2496,77557818706;"dd02";"sa05";"dk01";2
"454";0,00969898509960475;0,0906210756248435;11522,6658699132;"dd02";"sa05";"dk01";3
"455";0,00748227520343846;0,0689080307008648;8064,81522167736;"dd02";"sa05";"dk01";4
"456";0,0041478851436515;0,0490218005501865;4839,46203365251;"dd02";"sa05";"dk01";5
"457";0,00723001498018856;0,0803089248762303;8687,52816007473;"dd02";"sa05";"dk01";6
"458";0,0059214762946936;0,0679888664569644;6438,17247321598;"dd02";"sa05";"dk01";7
"459";0,00591853664629759;0,0506738191959689;7091,75632861987;"dd02";"sa05";"dk01";8
"460";0,00694221357570031;0,0707726201890474;7673,63131360894;"dd02";"sa05";"dk01";9
"461";0,00743559169001491;0,0720514657697088;8095,96145918851;"dd02";"sa05";"dk02";1
"462";0,0056185457267993;0,0586954314736825;6653,15597402358;"dd02";"sa05";"dk02";10
"463";0,00280469334196775;0,0402787083706554;3338,24137518365;"dd02";"sa05";"dk02";2
"464";0,00905940857409103;0,0818935795564581;10762,8310494602;"dd02";"sa05";"dk02";3
"465";0,00647178916382354;0,067061104252503;6975,65678096219;"dd02";"sa05";"dk02";4
"466";0,00570524080689427;0,0509100923375401;6656,47560662775;"dd02";"sa05";"dk02";5
"467";0,0113492205142451;0,0877952796788974;13637,1325761527;"dd02";"sa05";"dk02";6
"468";0,00729208025666065;0,0692564590879664;7928,37259569634;"dd02";"sa05";"dk02";7
"469";0,00454639421629077;0,0476735742964059;5447,61684899766;"dd02";"sa05";"dk02";8
"470";0,0139230992399258;0,096847592686945;15390,009129646;"dd02";"sa05";"dk02";9
"471";0,00937121984401993;0,0811455013842088;10203,496620807;"dd02";"sa05";"dk03";1
"472";0,00585890935652895;0,0611023094390923;6937,7806432589;"dd02";"sa05";"dk03";10
"473";0,00239061302270817;0,0386603226373672;2845,38890047004;"dd02";"sa05";"dk03";2
"474";0,00733182888338989;0,0757341518971963;8710,41800467592;"dd02";"sa05";"dk03";3
"475";0,00760249690893294;0,0733024457763553;8194,39690827482;"dd02";"sa05";"dk03";4
"476";0,00619040620563563;0,0519291275450416;7222,53263230125;"dd02";"sa05";"dk03";5
"477";0,0100147685141737;0,0901940125478074;12033,6657284831;"dd02";"sa05";"dk03";6
"478";0,00631206580123069;0,0659473851521433;6862,84403891447;"dd02";"sa05";"dk03";7
"479";0,00420414170504187;0,0465827333145405;5037,52030694891;"dd02";"sa05";"dk03";8
"480";0,0115216511537491;0,0782211100860586;12735,5492760058;"dd02";"sa05";"dk03";9
"481";0,00900732595855576;0,0805470966956301;9807,28459158702;"dd02";"sa05";"dk04";1
"482";0,00513062110667669;0,0546633957160101;6075,38393850235;"dd02";"sa05";"dk04";10
"483";0,00340734713823853;0,0432416566019555;4055,5404137342;"dd02";"sa05";"dk04";2
"484";0,00941359610308262;0,0815048518071684;11183,615751153;"dd02";"sa05";"dk04";3
"485";0,00755969070338891;0,0710403594669844;8148,25798279196;"dd02";"sa05";"dk04";4
"486";0,00661290504545063;0,0510974118989499;7715,47470367861;"dd02";"sa05";"dk04";5
"487";0,0147004538282162;0,0976482309873836;17663,947716354;"dd02";"sa05";"dk04";6
"488";0,00888105695912552;0,0707017619515763;9656,00022726489;"dd02";"sa05";"dk04";7
"489";0,0051658241431139;0,0505898322459347;6189,83513135508;"dd02";"sa05";"dk04";8
"490";0,0103670559624771;0,0732905775438079;11459,3082445717;"dd02";"sa05";"dk04";9
"491";0,00951632841948344;0,075868312173717;10361,4925790746;"dd02";"sa05";"dk05";1
"492";0,00679107433733071;0,0594043511959911;8041,59634795547;"dd02";"sa05";"dk05";10
"493";0,00445133583978922;0,0452023575480428;5298,13126193568;"dd02";"sa05";"dk05";2
"494";0,0144768158883348;0,0914828504545326;17198,8626261866;"dd02";"sa05";"dk05";3
"495";0,00670380291300391;0,0654554908554033;7225,73419259875;"dd02";"sa05";"dk05";4
"496";0,00682594698449362;0,0532883981149733;7964,03712521824;"dd02";"sa05";"dk05";5
"497";0,0151889027689179;0,0901977886592556;18250,8640559096;"dd02";"sa05";"dk05";6
"498";0,00885835299505347;0,0702902207996497;9631,31516069585;"dd02";"sa05";"dk05";7
"499";0,00596276010951506;0,0508054976630081;7144,74612050402;"dd02";"sa05";"dk05";8
"500";0,0149668098783191;0,0838334085466494;16543,6830334791;"dd02";"sa05";"dk05";9
"501";0,00659614624986807;0,0659696286319174;8014,38365505221;"dd03";"sa01";"dk01";1
"502";0,00529819688115365;0,0536161607790344;6082,80685728369;"dd03";"sa01";"dk01";10
"503";0,00457569631445417;0,0565122387992457;5376,05881099324;"dd03";"sa01";"dk01";2
"504";0,0104432165975181;0,0955850308927402;12754,6346134799;"dd03";"sa01";"dk01";3
"505";0,0102463392288963;0,0842874676858865;12186,5655326017;"dd03";"sa01";"dk01";4
"506";0,00536833830422675;0,0666414000189635;6505,93213759883;"dd03";"sa01";"dk01";5
"507";0,00795524316259189;0,0899131189922871;9376,59054796585;"dd03";"sa01";"dk01";6
"508";0,00789065600354745;0,071485576165842;9373,37339186205;"dd03";"sa01";"dk01";7
"509";0,0115258756384322;0,0769954424803426;13569,7591653954;"dd03";"sa01";"dk01";8
"510";0,00930770851796196;0,0681819854139764;11307,0973847054;"dd03";"sa01";"dk01";9
"511";0,00709851443485478;0,0678057204335471;8624,7660234929;"dd03";"sa01";"dk02";1
"512";0,00551864720736315;0,0516091922271723;6335,90367230156;"dd03";"sa01";"dk02";10
"513";0,00712860408577216;0,0603214067762479;8375,51099803908;"dd03";"sa01";"dk02";2
"514";0,00975836957158357;0,0916338499415448;11918,2090256013;"dd03";"sa01";"dk02";3
"515";0,0107499126438441;0,0887063027749041;12785,4946022571;"dd03";"sa01";"dk02";4
"516";0,00797765530971971;0,0738600396215367;9668,1842910918;"dd03";"sa01";"dk02";5
"517";0,0122977620266172;0,0994373242268557;14494,9785723889;"dd03";"sa01";"dk02";6
"518";0,00841439734227762;0,0737956803803494;9995,52991807033;"dd03";"sa01";"dk02";7
"519";0,010334277690476;0,0774727382356661;12166,8551533281;"dd03";"sa01";"dk02";8
"520";0,00923587066521303;0,0735688833403675;11219,8280428074;"dd03";"sa01";"dk02";9
"521";0,00850925955652659;0,0745812498831171;10338,8354537754;"dd03";"sa01";"dk03";1
"522";0,00554190100940206;0,0531167824646114;6362,60112988441;"dd03";"sa01";"dk03";10
"523";0,00549281482462831;0,0560690257526084;6453,596022493;"dd03";"sa01";"dk03";2
"524";0,00831321132674998;0,0893308766223469;10153,1910161222;"dd03";"sa01";"dk03";3
"525";0,0123445544670305;0,087184957536422;14682,0946117984;"dd03";"sa01";"dk03";4
"526";0,0101403602238348;0,0762167093972225;12289,1836781472;"dd03";"sa01";"dk03";5
"527";0,0134648056296102;0,106129188300215;15870,5355218414;"dd03";"sa01";"dk03";6
"528";0,00833012624893789;0,0678279804083797;9895,42361212331;"dd03";"sa01";"dk03";7
"529";0,0102302399727677;0,0771445277402261;12044,3684271386;"dd03";"sa01";"dk03";8
"530";0,009315385734296;0,0679326602901523;11316,4237438801;"dd03";"sa01";"dk03";9
"531";0,00692949758856675;0,0664218312713599;8419,40886508449;"dd03";"sa01";"dk04";1
"532";0,00512877804841786;0,049563153031694;5888,29878960806;"dd03";"sa01";"dk04";10
"533";0,00700534085424537;0,0587550819577035;8230,68705510656;"dd03";"sa01";"dk04";2
"534";0,0134602417867061;0,0985629956617941;16439,4240218413;"dd03";"sa01";"dk04";3
"535";0,0156448113573513;0,0953650254551149;18607,2815463566;"dd03";"sa01";"dk04";4
"536";0,00996457585169154;0,071491514218591;12076,1491912718;"dd03";"sa01";"dk04";5
"537";0,0160270543242608;0,104854663069847;18890,5760662678;"dd03";"sa01";"dk04";6
"538";0,0103438290786332;0,0737846719513037;12287,517313141;"dd03";"sa01";"dk04";7
"539";0,0133647726534969;0,0851676759834209;15734,7477881415;"dd03";"sa01";"dk04";8
"540";0,0110376842434202;0,0682170989139892;13408,6891957493;"dd03";"sa01";"dk04";9
"541";0,0095566422610047;0,0704850475513117;11611,4159135433;"dd03";"sa01";"dk05";1
"542";0,00822026714250968;0,0540875478468001;9437,60650364394;"dd03";"sa01";"dk05";10
"543";0,00817943516760322;0,0629684478642569;9610,14924937971;"dd03";"sa01";"dk05";2
"544";0,0152741635318843;0,101723064715889;18654,8246947233;"dd03";"sa01";"dk05";3
"545";0,0138823842213322;0,0909487986121946;16511,1247327153;"dd03";"sa01";"dk05";4
"546";0,0106697191653567;0,0732554748552274;12930,7180142491;"dd03";"sa01";"dk05";5
"547";0,0179004992946473;0,108415847570227;21098,7457026234;"dd03";"sa01";"dk05";6
"548";0,0128339102973238;0,0738671443825438;15245,5047134733;"dd03";"sa01";"dk05";7
"549";0,012210186137398;0,0782117313210837;14375,4184451428;"dd03";"sa01";"dk05";8
"550";0,0109879160519753;0,068912238768339;13348,2302991001;"dd03";"sa01";"dk05";9
"551";0,00686148259982947;0,0665531697348138;7448,81178740967;"dd03";"sa02";"dk01";1
"552";0,00579462438754673;0,0563588578330556;6900,9108971196;"dd03";"sa02";"dk01";10
"553";0,00475248955611391;0,0593277691319549;5684,1866186527;"dd03";"sa02";"dk01";2
"554";0,0102040182905571;0,0944697708015403;11316,4603645937;"dd03";"sa02";"dk01";3
"555";0,00844187747305671;0,0755319200803521;9239,76996430013;"dd03";"sa02";"dk01";4
"556";0,00606033502740327;0,0697438303421026;7443,42468735725;"dd03";"sa02";"dk01";5
"557";0,00696952605077286;0,0827251173011247;7965,12284712576;"dd03";"sa02";"dk01";6
"558";0,00948880801016475;0,0797286504743606;11808,783613418;"dd03";"sa02";"dk01";7
"559";0,0127968195885842;0,0803629606845193;15899,6132469499;"dd03";"sa02";"dk01";8
"560";0,00895406356549697;0,0683690986768197;10491,6911772184;"dd03";"sa02";"dk01";9
"561";0,00731868429819402;0,0688181266763439;7945,14903675084;"dd03";"sa02";"dk02";1
"562";0,0056398838696058;0,053095976453107;6716,62793845546;"dd03";"sa02";"dk02";10
"563";0,00822184337775687;0,0647636040719528;9833,68644090583;"dd03";"sa02";"dk02";2
"564";0,010363125484096;0,0923673384872299;11492,9134243721;"dd03";"sa02";"dk02";3
"565";0,00932560884216757;0,0796476469662821;10207,0280874939;"dd03";"sa02";"dk02";4
"566";0,00743725889400608;0,0692743466470907;9134,59011879615;"dd03";"sa02";"dk02";5
"567";0,0101479897971943;0,0923016244458426;11597,6301397235;"dd03";"sa02";"dk02";6
"568";0,0107674345600341;0,0852499417620034;13400,0292402242;"dd03";"sa02";"dk02";7
"569";0,0112791879972922;0,080519545594452;14014,0075942436;"dd03";"sa02";"dk02";8
"570";0,00906534076530042;0,0723847383238345;10622,0773428809;"dd03";"sa02";"dk02";9
"571";0,00857012715586325;0,074999999560044;9303,71290015083;"dd03";"sa02";"dk03";1
"572";0,00560984585864553;0,0547165634800725;6680,8551905947;"dd03";"sa02";"dk03";10
"573";0,00566553550597584;0,0584402433834395;6776,22974870937;"dd03";"sa02";"dk03";2
"574";0,00860852508420717;0,0896915471922859;9547,02648888743;"dd03";"sa02";"dk03";3
"575";0,0101676426106431;0,0790120800617965;11128,6475196306;"dd03";"sa02";"dk03";4
"576";0,00887061051375626;0,0720755434531274;10895,0612452057;"dd03";"sa02";"dk03";5
"577";0,0112237840536578;0,0958097027497527;12827,1016057228;"dd03";"sa02";"dk03";6
"578";0,0112222960397553;0,07847193211647;13966,1025322913;"dd03";"sa02";"dk03";7
"579";0,0107833315640371;0,078835380288851;13397,9228350429;"dd03";"sa02";"dk03";8
"580";0,00909735500999636;0,0678111517651203;10659,589201733;"dd03";"sa02";"dk03";9
"581";0,00756048155188713;0,0685410512442307;8207,64365176557;"dd03";"sa02";"dk04";1
"582";0,00510075517014473;0,0510107226251707;6074,57094420808;"dd03";"sa02";"dk04";10
"583";0,00742550535915236;0,0621070237617298;8881,23113178202;"dd03";"sa02";"dk04";2
"584";0,013395621750697;0,0975217010881219;14856,012433958;"dd03";"sa02";"dk04";3
"585";0,0120507871713136;0,0824961981725652;13189,7793715975;"dd03";"sa02";"dk04";4
"586";0,00986955736969439;0,0715051474309437;12121,987752606;"dd03";"sa02";"dk04";5
"587";0,0137130886629486;0,097182752617932;15672,0033784508;"dd03";"sa02";"dk04";6
"588";0,0136651324891376;0,0834484702980932;17006,2027222018;"dd03";"sa02";"dk04";7
"589";0,0146997589465553;0,0888796461222534;18263,9506992908;"dd03";"sa02";"dk04";8
"590";0,0107606585629691;0,0676890192857205;12608,5218940364;"dd03";"sa02";"dk04";9
"591";0,0095277209223081;0,0716654130355783;10343,2747778158;"dd03";"sa02";"dk05";1
"592";0,00861827690978731;0,0558895102989336;10263,6438642963;"dd03";"sa02";"dk05";10
"593";0,00965279376108496;0,0708632598899498;11545,1660611831;"dd03";"sa02";"dk05";2
"594";0,0153377777828589;0,103332120020618;17009,9023167461;"dd03";"sa02";"dk05";3
"595";0,0120320879903153;0,0817662463174224;13169,3128188079;"dd03";"sa02";"dk05";4
"596";0,0118265858848101;0,0727086483217587;14525,6493154415;"dd03";"sa02";"dk05";5
"597";0,0147102295906161;0,0953981073039159;16811,5858876357;"dd03";"sa02";"dk05";6
"598";0,0183898070529478;0,0866255979216239;22886,0413181654;"dd03";"sa02";"dk05";7
"599";0,0134340667052299;0,0811694993504667;16691,3711229802;"dd03";"sa02";"dk05";8
"600";0,0105646956874585;0,0682961587549233;12378,9074896917;"dd03";"sa02";"dk05";9
"601";0,00680725482013631;0,0659934692966218;8365,61243709084;"dd03";"sa03";"dk01";1
"602";0,00564147607907255;0,0549750031846193;6659,45787163688;"dd03";"sa03";"dk01";10
"603";0,00485188851622165;0,0604574146802954;5700,63907814134;"dd03";"sa03";"dk01";2
"604";0,0122404282648783;0,101859197442965;14169,2504700013;"dd03";"sa03";"dk01";3
"605";0,00853378651761934;0,0753869022904012;9259,34611492038;"dd03";"sa03";"dk01";4
"606";0,00634638806338528;0,0715387478985076;7960,65533118796;"dd03";"sa03";"dk01";5
