"";"sp";"wc";"bc";"network.category";"landscape.category";"dispersal.category";"degree";"dispersal.distance";"presences"
"2796";"sp05";0,472610836911247;24,4133320188171;"dd01";"sa01";"dk03";4;1,37452030368149;16
"2797";"sp06";104,683091636858;1442375952902,19;"dd01";"sa01";"dk03";3;4,18279681702085;68
"2798";"sp07";66,5489234580419;20583786,4959099;"dd01";"sa01";"dk03";4;3,17681628821378;56
"2799";"sp08";56,5941716567815;1377907799,98618;"dd01";"sa01";"dk03";4;0,273902069560019;67
"2800";"sp09";6,91512843936922;1685559,78938214;"dd01";"sa01";"dk03";4;2,89152994735127;67
"2801";"sp10";63,0002311891237;62389480646,7343;"dd01";"sa01";"dk03";3;6,37480105426083;30
"2802";"sp11";1,22332938414286;9,46328381114584;"dd01";"sa01";"dk03";2;0,00642869032750659;42
"2803";"sp13";1,37056904429247;1614097,97527486;"dd01";"sa01";"dk03";5;0,419694025258757;9
"2804";"sp14";53,2821152183012;1405715019877,31;"dd01";"sa01";"dk03";4;0,845369548536837;51
"2805";"sp16";49,508708336626;17821922297,6976;"dd01";"sa01";"dk03";4;0,202677604898576;58
"2806";"sp17";13,7837472316453;49358592,5275415;"dd01";"sa01";"dk03";2;0,278242187758855;21
"2807";"sp18";26,9661247783355;42056363,9425578;"dd01";"sa01";"dk03";3;1,96881857692244;18
"2808";"sp19";21,4433378268098;715,269318265277;"dd01";"sa01";"dk03";3;2,9495390204895;26
"2809";"sp20";30,1181176241948;57732328,7116445;"dd01";"sa01";"dk03";2;3,14487568272238;51
"2810";"sp22";26,738086341755;18499814,4164553;"dd01";"sa01";"dk03";3;0,532958664000034;41
"2811";"sp23";7,02908414208895;647,176669973376;"dd01";"sa01";"dk03";5;0,467484341003001;9
"2812";"sp24";2,59751380893123;9,46328381114584;"dd01";"sa01";"dk03";3;2,71559216259959;6
"2813";"sp25";58,8469388333518;523226428,539408;"dd01";"sa01";"dk03";4;1,67308215780068;68
"2814";"sp26";12,8601920220652;673338,036459047;"dd01";"sa01";"dk03";4;0,783622924238443;23
"2815";"sp28";247,27750573882;44051245693,9531;"dd01";"sa01";"dk03";5;2,99243317527657;58
"2816";"sp30";1,7932436984159;38187405782,6975;"dd01";"sa01";"dk03";6;0,721548154728574;69
"2817";"sp01";37,8827636788126;46869827,9704392;"dd05";"sa05";"dk02";9;0,779557999223471;28
"2818";"sp02";814,148400587578;236595730571,566;"dd05";"sa05";"dk02";11;2,04738838367893;58
"2819";"sp03";70,3939876059094;689214261,613137;"dd05";"sa05";"dk02";14;0,176998126506805;15
"2820";"sp04";289,748053219454;92224087688,191;"dd05";"sa05";"dk02";15;1,38386860632135;52
"2821";"sp05";150,298624367204;10135073838,8085;"dd05";"sa05";"dk02";19;1,10060886442661;24
"2822";"sp06";278,156556229606;154929700321,096;"dd05";"sa05";"dk02";10;1,76335040762706;48
"2823";"sp07";321,594047794487;102696155015,131;"dd05";"sa05";"dk02";19;0,852968914061785;37
"2824";"sp08";843,242939706116;1314256404534,5;"dd05";"sa05";"dk02";29;3,86136868850667;50
"2825";"sp09";290,21293623727;140516144804,948;"dd05";"sa05";"dk02";14;0,920359396934509;49
"2826";"sp10";243,272685310674;31851266061,2756;"dd05";"sa05";"dk02";11;0,472345077529457;32
"2827";"sp11";203,569065648538;66373254275,3302;"dd05";"sa05";"dk02";14;1,57431627356245;34
"2828";"sp12";359,414444932263;20563858572,1252;"dd05";"sa05";"dk02";20;1,01090973764658;27
"2829";"sp13";87,6409503858305;99817285,2800065;"dd05";"sa05";"dk02";17;0,104588502645493;21
"2830";"sp14";177,757033447587;60740646319,613;"dd05";"sa05";"dk02";17;0,551491698622704;33
"2831";"sp15";97,887811212141;58904796,4448948;"dd05";"sa05";"dk02";16;0,494059366732836;25
"2832";"sp16";530,123567647242;136132335869,135;"dd05";"sa05";"dk02";16;0,302548421919346;57
"2833";"sp17";198,256715955925;31642651055,8717;"dd05";"sa05";"dk02";10;4,36800911108357;27
"2834";"sp18";148,916723935515;22263360745,9399;"dd05";"sa05";"dk02";14;2,31791578517822;27
"2835";"sp19";67,0616040805599;4130227848,75961;"dd05";"sa05";"dk02";11;2,03097415857746;27
"2836";"sp20";191,603892144125;78460233482,6337;"dd05";"sa05";"dk02";19;0,597403347017285;34
"2837";"sp21";82,4522409206493;1181405218,5524;"dd05";"sa05";"dk02";18;0,875929468125105;20
"2838";"sp22";143,729487097762;43573466720,802;"dd05";"sa05";"dk02";8;1,78748650097086;31
"2839";"sp23";60,1101875046749;90673342,1915907;"dd05";"sa05";"dk02";16;0,126534711569548;21
"2840";"sp24";76,9948807167941;96256322,5858095;"dd05";"sa05";"dk02";14;2,19753917150929;21
"2841";"sp25";461,845960888739;163815232884,788;"dd05";"sa05";"dk02";14;0,645817784965038;48
"2842";"sp26";100,697105824414;2970278047,8334;"dd05";"sa05";"dk02";14;1,16338124809114;27
"2843";"sp27";668,299686145457;331795329297,488;"dd05";"sa05";"dk02";14;2,58306203173069;52
"2844";"sp28";560,002968356648;150919256098,433;"dd05";"sa05";"dk02";11;1,69146043502523;56
"2845";"sp29";63,8172546703246;90159837,8657834;"dd05";"sa05";"dk02";18;0,982631129771471;21
"2846";"sp30";532,262614070132;387832319561,923;"dd05";"sa05";"dk02";18;2,26221310184864;62
"2847";"sp01";73,7830898798594;4517905828750930944;"dd04";"sa04";"dk01";13;0,764324750130375;30
"2848";"sp02";799,569224936853;2,7616794015392e+22;"dd04";"sa04";"dk01";19;3,42420620454435;55
"2849";"sp03";97,747684075682;1918073424029047296;"dd04";"sa04";"dk01";12;0,627845369900266;10
"2850";"sp04";252,677787509998;2,5863286035234e+20;"dd04";"sa04";"dk01";14;2,23743809003356;28
"2851";"sp05";75,1112986228547;50344589290780942336;"dd04";"sa04";"dk01";16;0,657927725746163;13
"2852";"sp06";370,123009837746;9,02947846240442e+20;"dd04";"sa04";"dk01";13;0,688740943632066;57
"2853";"sp07";540,676590907051;4,01530394730836e+20;"dd04";"sa04";"dk01";10;1,05171109978717;63
"2854";"sp08";372,309301782895;5,73508863835329e+20;"dd04";"sa04";"dk01";17;0,317363514120909;58
"2855";"sp09";367,416491128445;5,64374899088387e+20;"dd04";"sa04";"dk01";19;0,924148540322979;65
"2856";"sp10";104,067911820549;1,19863570073179e+20;"dd04";"sa04";"dk01";13;2,25063711393598;19
"2857";"sp11";773,677168637981;7,02921679359264e+20;"dd04";"sa04";"dk01";13;3,03360410762911;54
"2858";"sp12";79,1817334271105;7232638549107897344;"dd04";"sa04";"dk01";11;0,883791056151191;15
"2859";"sp13";26,9649026455912;31192536655016612;"dd04";"sa04";"dk01";8;0,709262068693836;19
"2860";"sp14";505,798525239402;1,71422164915145e+22;"dd04";"sa04";"dk01";18;0,531250667716202;62
"2861";"sp15";37,1819035186029;157965929225169824;"dd04";"sa04";"dk01";9;1,32816449547173;21
"2862";"sp16";542,512443160574;7,57617040915693e+20;"dd04";"sa04";"dk01";17;3,0216824087807;44
"2863";"sp17";127,488421806185;87396214616332910592;"dd04";"sa04";"dk01";10;2,82682393665248;16
"2864";"sp18";124,782293422806;9634994461765888000;"dd04";"sa04";"dk01";18;0,748642259587844;15
"2865";"sp19";147,020691239043;1,19262794868397e+20;"dd04";"sa04";"dk01";10;1,37322180588406;41
"2866";"sp20";354,991663520735;4,3611664081085e+20;"dd04";"sa04";"dk01";7;1,26580382877948;62
"2867";"sp21";51,0621629332188;16247740037159243776;"dd04";"sa04";"dk01";10;2,02179062516055;10
"2868";"sp22";636,793838930267;7,54443519784076e+20;"dd04";"sa04";"dk01";15;5,20280520838308;56
"2869";"sp23";68,1432519005304;190762735164394976;"dd04";"sa04";"dk01";13;0,700903666516145;19
"2870";"sp24";47,9788970316859;1707051885060119040;"dd04";"sa04";"dk01";15;0,642620444297791;15
"2871";"sp25";821,039171574128;6,52441524363094e+20;"dd04";"sa04";"dk01";12;2,6556436070673;57
"2872";"sp26";64,8745936629616;4629198191848476672;"dd04";"sa04";"dk01";13;3,73804213087049;34
"2873";"sp27";239,470365580318;5,14805474668791e+22;"dd04";"sa04";"dk01";7;8,08031890744858;59
"2874";"sp28";534,80361920297;2,46679034094042e+20;"dd04";"sa04";"dk01";18;3,17787276192909;42
"2875";"sp29";55,4389201385721;1600881911956114944;"dd04";"sa04";"dk01";11;1,77752819651725;14
"2876";"sp30";381,957745362816;1,48650871583169e+21;"dd04";"sa04";"dk01";9;4,69710804206501;52
"2877";"sp01";342,107319064749;7,33441974220223e+28;"dd05";"sa01";"dk02";16;0,645015419830204;38
"2878";"sp02";695,251906299823;2,10559024624244e+29;"dd05";"sa01";"dk02";18;5,70770607855091;51
"2879";"sp03";43,0564038109118;6,40288345693321e+25;"dd05";"sa01";"dk02";20;0,988747247308493;4
"2880";"sp04";94,7851612186756;6,10206729524349e+27;"dd05";"sa01";"dk02";15;0,0438670034218383;18
"2881";"sp05";43,8096242543936;8,2258406352677e+24;"dd05";"sa01";"dk02";13;1,88270089470579;7
"2882";"sp06";279,678685143024;4,09447306945319e+27;"dd05";"sa01";"dk02";16;0,435137239451245;62
"2883";"sp07";433,055796643938;6,40714869076527e+27;"dd05";"sa01";"dk02";11;0,441408731838769;69
"2884";"sp08";464,933561083655;1,51213471643058e+29;"dd05";"sa01";"dk02";15;0,103748978674412;58
"2885";"sp09";739,948614891947;5,49416794750332e+27;"dd05";"sa01";"dk02";19;0,341455713514218;64
"2886";"sp10";114,077547654171;3,13531590667109e+26;"dd05";"sa01";"dk02";15;3,52373954931599;11
"2887";"sp11";950,966236560228;1,059294156452e+28;"dd05";"sa01";"dk02";21;2,12430016838743;69
"2888";"sp12";99,6424460425335;1,98974890011029e+26;"dd05";"sa01";"dk02";23;0,180788016098525;8
"2889";"sp13";163,444053484701;2,50925122687201e+28;"dd05";"sa01";"dk02";18;0,931304606050253;23
"2890";"sp14";643,096294332169;2,24630513593589e+29;"dd05";"sa01";"dk02";18;1,53938500278427;68
"2891";"sp15";190,261244830968;1,59428905483979e+27;"dd05";"sa01";"dk02";16;1,15614159100487;27
"2892";"sp16";842,754185460767;3,86382224317232e+27;"dd05";"sa01";"dk02";14;3,82662052193981;36
"2893";"sp17";133,095900658109;2,27452655606495e+26;"dd05";"sa01";"dk02";22;0,262382882833481;9
"2894";"sp18";51,3593344011845;1,67212008790592e+26;"dd05";"sa01";"dk02";17;0,101506105065346;7
"2895";"sp19";298,400334542024;2,60269216527698e+27;"dd05";"sa01";"dk02";15;0,984610385447741;47
"2896";"sp20";403,060085940945;9,08569348229282e+29;"dd05";"sa01";"dk02";12;10,8038997375876;69
"2897";"sp21";135,968939206564;1,31414847170247e+26;"dd05";"sa01";"dk02";20;6,91281158185877;6
"2898";"sp22";960,997698597773;4,46064409101698e+27;"dd05";"sa01";"dk02";14;1,7556999026414;68
"2899";"sp23";158,450894327299;9,01126777716373e+26;"dd05";"sa01";"dk02";16;3,985244443811;23
"2900";"sp24";84,9149293058864;5,71963323460351e+26;"dd05";"sa01";"dk02";16;0,196380940824747;21
"2901";"sp25";971,34289557798;5,66229614390562e+27;"dd05";"sa01";"dk02";16;2,34397133277325;61
"2902";"sp26";355,474151154196;9,85069364628184e+28;"dd05";"sa01";"dk02";19;0,438544440609128;45
"2903";"sp27";533,820819268355;2,99137599483051e+27;"dd05";"sa01";"dk02";16;0,90926266387105;56
"2904";"sp28";216,136656559304;2,42718512823116e+27;"dd05";"sa01";"dk02";12;0,599455487310953;32
"2905";"sp29";135,004189781946;2,28453921183159e+26;"dd05";"sa01";"dk02";17;0,709214566648007;19
"2906";"sp30";508,911269376079;1,17395369317224e+29;"dd05";"sa01";"dk02";18;0,486761077413605;51
"2907";"sp01";267,021158078502;74743456316946104320;"dd03";"sa01";"dk04";16;1,67521939178308;37
"2908";"sp02";187,267592569244;2799142090897134080;"dd03";"sa01";"dk04";7;2,95888958803953;48
"2909";"sp03";16,8077912245151;41699809174772872;"dd03";"sa01";"dk04";10;1,91598499349944;5
"2910";"sp04";144,771128902522;3593067095682901504;"dd03";"sa01";"dk04";12;0,752478174865246;18
"2911";"sp05";26,6377817322599;1841267577681630;"dd03";"sa01";"dk04";5;0,530277747660875;6
"2912";"sp06";399,015968311602;8,37916303861122e+20;"dd03";"sa01";"dk04";10;5,92232756283054;62
"2913";"sp07";457,431544996148;9681724788156614656;"dd03";"sa01";"dk04";11;0,949955746531487;71
"2914";"sp08";451,948412249947;6839856560180457472;"dd03";"sa01";"dk04";11;2,73852856197678;59
"2915";"sp09";170,769090925304;1347679664314456064;"dd03";"sa01";"dk04";8;0,0709370536108812;69
"2916";"sp10";84,6019552417828;76850742476697728;"dd03";"sa01";"dk04";9;3,81414290743516;14
"2917";"sp11";181,178563832743;1,571210442436e+19;"dd03";"sa01";"dk04";6;0,909916491558154;72
"2918";"sp12";105,031120238891;59034003137145432;"dd03";"sa01";"dk04";7;12,8140899830296;7
"2919";"sp13";10,6301309574123;1782418391964248;"dd03";"sa01";"dk04";5;6,67720909383068;19
"2920";"sp14";185,924202375251;809475905686205184;"dd03";"sa01";"dk04";9;0,0839286682506402;73
"2921";"sp15";90,9056963679245;31325347233375309824;"dd03";"sa01";"dk04";7;1,15815636391441;22
"2922";"sp16";270,06778345639;55800120183650254848;"dd03";"sa01";"dk04";13;2,27823224155827;31
"2923";"sp17";22,201662757043;51583898114043800;"dd03";"sa01";"dk04";10;0,665880224357049;10
"2924";"sp18";35,3255723154458;432487148788824128;"dd03";"sa01";"dk04";9;1,3423336558044;7
"2925";"sp19";195,332964906964;19304021246278885376;"dd03";"sa01";"dk04";10;4,60699867683099;53
"2926";"sp20";713,554295864286;1,40608891779018e+21;"dd03";"sa01";"dk04";11;5,99323017861614;72
"2927";"sp21";28,8362660104412;31670783976410136;"dd03";"sa01";"dk04";12;2,14880303169482;5
"2928";"sp22";135,087743318109;459617632448278784;"dd03";"sa01";"dk04";6;0,986697543479977;70
"2929";"sp23";15,698429155344;154700134719473248;"dd03";"sa01";"dk04";7;9,48312236312644;19
"2930";"sp24";27,2689525730468;323879999105614720;"dd03";"sa01";"dk04";7;1,31174405788382;13
"2931";"sp25";353,538897855341;1,75390297964114e+20;"dd03";"sa01";"dk04";12;2,30673177280747;62
"2932";"sp26";132,381738377838;1,34945207802566e+20;"dd03";"sa01";"dk04";11;3,21128365137898;46
"2933";"sp27";269,01675253295;1,18663044715386e+20;"dd03";"sa01";"dk04";7;0,694263740342734;56
"2934";"sp28";458,998211740772;4416148529806319616;"dd03";"sa01";"dk04";17;3,77115844847774;31
"2935";"sp29";39,2814103106648;499807764378212608;"dd03";"sa01";"dk04";8;2,30809464046084;13
"2936";"sp30";558,161805378067;92031007025742692352;"dd03";"sa01";"dk04";13;1,46927452087402;47
"2937";"sp01";206,883818886831;1060959614818705;"dd05";"sa01";"dk01";20;0,0157274099066831;25
"2938";"sp02";513,703920213574;5859440709403515;"dd05";"sa01";"dk01";23;0,088517427444458;58
"2939";"sp03";68,7731610094914;14658293964880,5;"dd05";"sa01";"dk01";14;1,87687751555424;8
"2940";"sp04";201,52561860095;10459581378888722;"dd05";"sa01";"dk01";18;0,798632917304834;24
"2941";"sp05";52,8346995017979;20640788553630,6;"dd05";"sa01";"dk01";13;0,931478042893019;9
"2942";"sp06";1050,10860044383;45045354720131936;"dd05";"sa01";"dk01";17;0,157785247388401;70
"2943";"sp07";643,743250422597;36556160372773632;"dd05";"sa01";"dk01";16;0,460049436061935;71
"2944";"sp08";1475,40493414196;83120809365492336;"dd05";"sa01";"dk01";19;3,52972549431607;67
"2945";"sp09";864,310965895345;36940291138176544;"dd05";"sa01";"dk01";12;0,114908295373122;71
"2946";"sp10";107,89494956485;1193114854841900;"dd05";"sa01";"dk01";14;0,930588507347918;17
"2947";"sp11";410,813813897175;21921477636209592;"dd05";"sa01";"dk01";8;0,633118653669953;57
"2948";"sp12";59,1433417896227;139713680770955;"dd05";"sa01";"dk01";14;0,0942134875804186;10
"2949";"sp13";48,0483405706988;15529815510306,7;"dd05";"sa01";"dk01";17;0,0703954387204111;10
"2950";"sp14";657,014349529691;33151737056027952;"dd05";"sa01";"dk01";16;0,145381402654153;70
"2951";"sp15";41,3123099214901;39882580970390,9;"dd05";"sa01";"dk01";19;3,5854220065781;14
"2952";"sp16";706,33535766812;100341723154366224;"dd05";"sa01";"dk01";15;5,99530377453734;47
"2953";"sp17";58,9534260152541;203992513901023;"dd05";"sa01";"dk01";12;0,262189403797189;15
"2954";"sp18";94,5887244774862;1339084087267328;"dd05";"sa01";"dk01";21;0,0585635993629694;10
"2955";"sp19";325,94376876846;1078234736303751;"dd05";"sa01";"dk01";12;0,697941224401196;35
"2956";"sp20";1205,93169925151;17008113135409860;"dd05";"sa01";"dk01";21;3,73111261901703;71
"2957";"sp21";27,8241214780757;146046429200878;"dd05";"sa01";"dk01";19;0,759017674873273;8
"2958";"sp22";616,990034440968;2215497039306551;"dd05";"sa01";"dk01";16;2,96714502804562;54
"2959";"sp23";46,8924878236812;15609922351038;"dd05";"sa01";"dk01";11;1,26853983098628;10
"2960";"sp24";9,85965432482115;139230656903,271;"dd05";"sa01";"dk01";12;0,828521434838573;8
"2961";"sp25";1433,14604110267;356373180760270528;"dd05";"sa01";"dk01";18;5,52176436505524;68
"2962";"sp26";276,589550536228;7890777791672593;"dd05";"sa01";"dk01";12;0,78942337503046;34
"2963";"sp27";412,205609781182;44470121289432672;"dd05";"sa01";"dk01";16;0,0904881484065147;67
"2964";"sp28";703,200196011004;3347846438477767;"dd05";"sa01";"dk01";14;1,23475292691948;45
"2965";"sp29";62,0228647411808;1867659022839,94;"dd05";"sa01";"dk01";18;3,25648608041887;8
"2966";"sp30";532,328636422675;4410698904028637;"dd05";"sa01";"dk01";9;1,09957676020645;57
"2967";"sp01";7,03100667370416;7363302475026122752;"dd01";"sa01";"dk04";4;0,0264423819244256;13
"2968";"sp02";72,1041384183149;799004186876,512;"dd01";"sa01";"dk04";4;0,910515470714638;76
"2969";"sp03";0,161114853757946;128744938584,651;"dd01";"sa01";"dk04";6;1,67975742245714;9
"2970";"sp04";153,33196284909;2691246269464200;"dd01";"sa01";"dk04";7;8,99849933341039;38
"2971";"sp05";23,1186529956374;356933755664371;"dd01";"sa01";"dk04";3;1,28031959508856;14
"2972";"sp06";136,072067635172;91850418547370912;"dd01";"sa01";"dk04";5;1,41535858934124;77
"2973";"sp07";44,4799304768304;8307856475,6252;"dd01";"sa01";"dk04";3;2,16047444651473;65
"2974";"sp08";31,390391805564;600380508489993;"dd01";"sa01";"dk04";2;0,560614705167144;74
"2975";"sp09";130,012254946422;68150042993555103744;"dd01";"sa01";"dk04";7;5,47218250212517;77
"2976";"sp10";30,1755813887448;4349693268437420032;"dd01";"sa01";"dk04";7;0,69787068345471;24
"2977";"sp12";12,4336695684908;545422510077445;"dd01";"sa01";"dk04";4;5,74746927088668;15
"2978";"sp14";14,4582640162365;147172945386,969;"dd01";"sa01";"dk04";2;4,32893406228623;60
"2979";"sp15";4,39942394352678;1065998598,46677;"dd01";"sa01";"dk04";3;1,43588689093788;5
"2980";"sp16";187,217315033192;30046281132345,3;"dd01";"sa01";"dk04";4;0,602575910020702;61
"2981";"sp17";5,34966323922929;461889,038522846;"dd01";"sa01";"dk04";3;0,616840836902459;18
"2982";"sp18";16,6670043690779;440612563727698;"dd01";"sa01";"dk04";6;1,55802005032698;15
"2983";"sp19";5,95021957999609;6033490,73200629;"dd01";"sa01";"dk04";3;4,26569482315145;18
"2984";"sp21";8,12473522969877;13109360853002,9;"dd01";"sa01";"dk04";4;2,98376203565521;11
"2985";"sp22";129,799697911571;8061678228,17259;"dd01";"sa01";"dk04";4;3,09117459494594;42
"2986";"sp24";5,33965777334911;466344253,225834;"dd01";"sa01";"dk04";7;1,09237969383661;4
"2987";"sp25";117,983247154451;308510321,958448;"dd01";"sa01";"dk04";4;2,49240353383652;76
"2988";"sp26";31,7795595011066;137425359033,431;"dd01";"sa01";"dk04";8;0,819287613028775;14
"2989";"sp28";172,600132540824;1001587071413001;"dd01";"sa01";"dk04";5;2,08668546119057;59
"2990";"sp30";83,9218111769538;56840048303236538368;"dd01";"sa01";"dk04";3;1,4331483949589;74
"2991";"sp01";107,333333496264;5,7665273374662e+21;"dd05";"sa05";"dk04";19;0,0264423819244256;13
"2992";"sp02";457,084344453192;1,92665752347271e+24;"dd05";"sa05";"dk04";11;0,910515470714638;71
"2993";"sp03";222,177270324034;4,39956771525428e+25;"dd05";"sa05";"dk04";10;1,67975742245714;23
"2994";"sp04";574,849404344206;6,03855399941448e+26;"dd05";"sa05";"dk04";16;8,99849933341039;62
"2995";"sp05";388,215527542267;6,58927317157549e+25;"dd05";"sa05";"dk04";17;1,28031959508856;34
"2996";"sp06";936,895769686055;5,14943240000539e+25;"dd05";"sa05";"dk04";17;1,41535858934124;53
"2997";"sp07";585,942406795634;7,77290429388195e+23;"dd05";"sa05";"dk04";15;2,16047444651473;41
"2998";"sp08";417,004813765885;8,51422928114911e+23;"dd05";"sa05";"dk04";15;0,560614705167144;57
"2999";"sp09";374,1660277891;6,61311966516588e+23;"dd05";"sa05";"dk04";15;5,47218250212517;48
"3000";"sp10";437,000859124143;8,45723695715021e+25;"dd05";"sa05";"dk04";13;0,69787068345471;45
"3001";"sp11";290,473212039594;9,78906332886182e+22;"dd05";"sa05";"dk04";13;0,0485195712296711;28
"3002";"sp12";300,364630315558;1,26663742156579e+26;"dd05";"sa05";"dk04";19;5,74746927088668;38
"3003";"sp13";121,799372366948;2,01794123884596e+21;"dd05";"sa05";"dk04";19;4,88734431542403;9
"3004";"sp14";688,213248913718;2,22480463418452e+23;"dd05";"sa05";"dk04";16;4,32893406228623;34
"3005";"sp15";166,821446119585;1,98170067999634e+21;"dd05";"sa05";"dk04";20;1,43588689093788;9
"3006";"sp16";156,760287252921;1,04220223572797e+26;"dd05";"sa05";"dk04";12;0,602575910020702;76
"3007";"sp17";356,669116368803;8,06692240276532e+25;"dd05";"sa05";"dk04";21;0,616840836902459;43
"3008";"sp18";119,827891248995;1,47110394392974e+24;"dd05";"sa05";"dk04";11;1,55802005032698;37
"3009";"sp19";218,455104344247;7,84956614423359e+21;"dd05";"sa05";"dk04";16;4,26569482315145;14
"3010";"sp20";582,515876596536;7,20282062543553e+24;"dd05";"sa05";"dk04";18;4,51166410830371;35
"3011";"sp21";501,345775776157;6,62344390022164e+25;"dd05";"sa05";"dk04";19;2,98376203565521;30
"3012";"sp22";482,651234741564;2,2050680216975e+22;"dd05";"sa05";"dk04";12;3,09117459494594;25
"3013";"sp23";72,2744556297856;1,9581629905091e+21;"dd05";"sa05";"dk04";12;1,36408954982956;9
"3014";"sp24";7,29946196942455;1,4085563725021e+19;"dd05";"sa05";"dk04";8;1,09237969383661;7
"3015";"sp25";726,32469342018;1,86620447920261e+24;"dd05";"sa05";"dk04";19;2,49240353383652;54
"3016";"sp26";57,6173013785738;3,91652024943375e+21;"dd05";"sa05";"dk04";17;0,819287613028775;13
"3017";"sp27";1170,61521093857;1,01372991883832e+25;"dd05";"sa05";"dk04";16;8,49989738409904;56
"3018";"sp28";741,984942489904;5,38220004612892e+24;"dd05";"sa05";"dk04";12;2,08668546119057;74
"3019";"sp29";74,7451551020184;12823203351771193344;"dd05";"sa05";"dk04";19;6,88578428887265;6
"3020";"sp30";1344,28300222905;4,4133514167754e+24;"dd05";"sa05";"dk04";17;1,4331483949589;71
"3021";"sp01";123,353506277013;12541032,9345336;"dd04";"sa05";"dk01";11;1,9331873381011;39
"3022";"sp02";1037,66320046314;13740395,0543583;"dd04";"sa05";"dk01";20;1,08894245817623;44
"3023";"sp03";22,3408765924938;20699,1348072247;"dd04";"sa05";"dk01";13;0,171406398024447;4
"3024";"sp04";83,7176570087894;1940440,53222026;"dd04";"sa05";"dk01";15;2,98514213925619;14
"3025";"sp05";38,3973026929042;96971,7995762637;"dd04";"sa05";"dk01";11;0,567247852606912;7
"3026";"sp06";473,025800997181;86792869,0794812;"dd04";"sa05";"dk01";16;0,405299178332663;59
"3027";"sp07";409,353622445368;120069877,835836;"dd04";"sa05";"dk01";12;0,594792988151312;64
"3028";"sp08";934,018158465461;32129135,8774977;"dd04";"sa05";"dk01";14;1,51900273059171;56
"3029";"sp09";969,261106374268;23821273,8317011;"dd04";"sa05";"dk01";13;1,21613828295853;60
"3030";"sp10";211,799947743457;1217335,86943939;"dd04";"sa05";"dk01";16;0,445878829186161;13
"3031";"sp11";466,409826214739;3005324877,812;"dd04";"sa05";"dk01";11;2,38380261251055;72
"3032";"sp12";111,300552372526;247994,755652723;"dd04";"sa05";"dk01";16;1,46349029865283;9
"3033";"sp13";160,678525517417;2089080169,24281;"dd04";"sa05";"dk01";11;2,32760162143631;24
"3034";"sp14";153,080341068565;86255685,9423931;"dd04";"sa05";"dk01";11;0,461201618017404;72
"3035";"sp15";95,5586858280991;15998988,702363;"dd04";"sa05";"dk01";9;2,21989155052824;30
"3036";"sp16";234,69023475469;5645903,50886812;"dd04";"sa05";"dk01";15;0,318508479123314;28
"3037";"sp17";86,3233795829738;308055,810573663;"dd04";"sa05";"dk01";20;0,343432950865595;11
"3038";"sp18";51,2663979420178;290224,0347012;"dd04";"sa05";"dk01";15;1,50073190027835;8
"3039";"sp19";252,583429272689;234373732,945242;"dd04";"sa05";"dk01";18;0,151015295269457;53
"3040";"sp20";717,22854281395;403409261,959119;"dd04";"sa05";"dk01";15;0,436650169392427;68
"3041";"sp21";27,2414632067056;23274,1233932642;"dd04";"sa05";"dk01";13;1,01755056648812;4
"3042";"sp22";369,866450909339;248050099,02504;"dd04";"sa05";"dk01";10;0,768108151853085;71
"3043";"sp23";203,545489771641;7526860894,40281;"dd04";"sa05";"dk01";11;5,18888622060249;25
"3044";"sp24";128,151328718976;168489369,572674;"dd04";"sa05";"dk01";12;0,781449592982729;22
"3045";"sp25";1189,90427807774;156526728,209787;"dd04";"sa05";"dk01";19;2,63211107491179;57
"3046";"sp26";204,306619846913;49989239,2096673;"dd04";"sa05";"dk01";10;1,42745277155798;51
"3047";"sp27";507,585127116767;132106981,012055;"dd04";"sa05";"dk01";9;2,4120883669888;57
"3048";"sp28";254,844981408531;3091001,9206273;"dd04";"sa05";"dk01";9;2,2558790927634;27
"3049";"sp29";170,45098645281;2856654194,65254;"dd04";"sa05";"dk01";11;3,72886543450203;22
"3050";"sp30";914,651629199697;13347796,857446;"dd04";"sa05";"dk01";14;1,67721765606961;43
"3051";"sp01";298,501545946217;8,40965031903423e+29;"dd05";"sa01";"dk04";20;0,761463440954685;25
"3052";"sp02";1088,18980668831;1,67172953083585e+29;"dd05";"sa01";"dk04";23;1,28985890001059;58
"3053";"sp03";75,9188465142757;2,38687025584795e+26;"dd05";"sa01";"dk04";14;0,30109013368686;8
"3054";"sp04";229,551279784174;9,24339971240602e+27;"dd05";"sa01";"dk04";18;0,860878406713406;24
"3055";"sp05";65,1578891574201;4,09441613308346e+26;"dd05";"sa01";"dk04";13;0,185303817228183;9
"3056";"sp06";2128,8346837916;2,97470049386822e+30;"dd05";"sa01";"dk04";17;1,55545569459597;70
"3057";"sp07";1487,54678431785;2,70782923352971e+29;"dd05";"sa01";"dk04";16;4,99198470987326;71
"3058";"sp08";2069,34829682634;2,58240742715437e+29;"dd05";"sa01";"dk04";19;3,57298007596258;67
"3059";"sp09";1879,02694863944;3,30543379465961e+30;"dd05";"sa01";"dk04";12;1,50185067330798;71
"3060";"sp10";236,752078218024;1,16814959609764e+27;"dd05";"sa01";"dk04";14;3,58609322695656;17
"3061";"sp11";696,896028093699;5,8039407879854e+30;"dd05";"sa01";"dk04";8;6,62116976048718;57
"3062";"sp12";117,585700433599;1,31293039582369e+26;"dd05";"sa01";"dk04";14;3,71125950420859;10
