"x";"y";"binary.communicability";"weighted.communicability";"scaled.binary.communicability";"diag"
9;4;1108,57249439932;0,00921387346741671;0,363116120629579;FALSE
10;4;1202,6979166362;0,0179361128191567;0,396591853141081;FALSE
11;4;840,87966168552;0,00242352209733047;0,267911090466505;FALSE
12;4;1150,46095432708;0,00520309182016966;0,378013763014987;FALSE
13;4;1199,43052978588;0,174619120527478;0,395429806101997;FALSE
14;4;1699,89492609294;0,0632366743314584;0,573420107384732;FALSE
15;4;1380,09659293781;0,0205322220148501;0,459683741545285;FALSE
16;4;1441,99017495248;0,00800511187227907;0,481696211146618;FALSE
17;4;1507,2486137481;0,0144768390830093;0,504905392994882;FALSE
18;4;851,464986395811;0,0101447092905861;0,271675764134129;FALSE
19;4;1073,39070386264;0,0485750256688989;0,350603707072296;FALSE
20;4;1331,99790815668;0,0191240819042646;0,442577430969211;FALSE
21;4;1132,28077512143;0,0142442177258363;0,371547977240681;FALSE
22;4;1170,48593471923;0,00261304987839551;0,385135652842673;FALSE
23;4;649,263759994314;0,00760167903994;0,199762841911268;FALSE
24;4;1285,93444267258;0,0275917749506864;0,426194946700317;FALSE
25;4;1454,04636204339;0,0109623542303481;0,485983997427651;FALSE
26;4;1611,05380271963;0,0855067922415471;0,541823737228939;FALSE
27;4;1720,18911636214;0,0175831451537182;0,580637741779821;FALSE
28;4;1038,87641099716;0,0229547129507205;0,338328689246816;FALSE
29;4;842,129850514028;0,0824529721475157;0,268355720469935;FALSE
30;4;1397,31173964137;0,039310728254231;0,465806313242698;FALSE
31;4;1199,90843681354;0,0235288316979774;0,395599773868869;FALSE
32;4;1422,14075133439;0,0166896337266483;0,474636758134291;FALSE
33;4;629,268965938793;0,00279299094302598;0,19265168786257;FALSE
34;4;1047,03087254731;0,00996084591362482;0,341228825757663;FALSE
35;4;1376,56373668931;0,0404231403132818;0,458427280241146;FALSE
36;4;2105,84146404855;0,0236772568931165;0,717795106143024;FALSE
37;4;751,403119330745;0,00915286431296578;0,23608873337381;FALSE
38;4;1271,5167592635;0,0803076704459138;0,421067293599081;FALSE
39;4;2357,89386243746;0,0295023957111598;0,807437611502689;FALSE
40;4;1727,94059742242;0,0243777016600701;0,583394558167736;FALSE
41;4;1831,79722673644;0,108665697408433;0,620331197173857;FALSE
42;4;799,802259986437;0,0111219340067828;0,253301901164964;FALSE
43;4;1886,30913718708;0,0101270265846946;0,639718373237134;FALSE
44;4;2003,50537779157;0,0942912012239754;0,681399248696654;FALSE
45;4;1778,62627598804;0,00993861126109441;0,601420933800416;FALSE
46;4;1714,64753360093;0,0235730624788449;0,578666876334588;FALSE
47;4;975,066596644021;0,01990104060093;0,315634711083098;FALSE
48;4;1693,70814419096;0,00777899578216644;0,571219776686224;FALSE
49;4;1477,15659673555;0,00809486893100175;0,494203158802418;FALSE
50;4;1214,50674206621;0,00534964088856133;0,400791665178846;FALSE
1;5;630,043594412237;0,000964026814310402;0,192927184693889;FALSE
2;5;632,168453180295;0,008862680561395;0,193682891303791;FALSE
3;5;713,229407825514;0,00203383850150343;0,222512242294657;FALSE
4;5;797,584797408991;0,00354518207206486;0,252513259984582;FALSE
5;5;594,993070994453;1,10175104861668;0,18046145632383;TRUE
6;5;701,085524315795;0,0031679221006685;0,218193266757962;FALSE
7;5;526,199617222535;0,00272931078419568;0,155995045419286;FALSE
8;5;1028,09751452736;0,00493861780078568;0,334495171729263;FALSE
9;5;526,886947575012;0,000815483490866958;0,156239494649683;FALSE
10;5;576,180806059296;0,00281812720145689;0,173770869084604;FALSE
11;5;401,82617083424;0,000559074183394726;0,111761594733131;FALSE
12;5;551,969394245053;0,0254530618449751;0,165160073761108;FALSE
13;5;569,250992254542;0,000452696040564252;0,171306278883897;FALSE
14;5;810,591574247168;0,00202745398599035;0,25713912377275;FALSE
15;5;657,730609576137;0,00141734752590657;0,202774079312179;FALSE
16;5;685,966463532091;0,00048131373389397;0,212816168599011;FALSE
17;5;720,488510801768;0,00631519603139008;0,225093944280493;FALSE
18;5;408,383266050473;0,00263379109785288;0,114093627464508;FALSE
19;5;511,408026220294;0,0160176778736055;0,150734411978891;FALSE
20;5;636,557716086047;0,00794292549228878;0,19524393387299;FALSE
21;5;538,893323331941;0,00203311165516633;0,160509565515979;FALSE
22;5;559,694559840977;0,0119678535118191;0,167907531046828;FALSE
23;5;311,764970467698;0,00503367440487389;0,0797313038564751;FALSE
24;5;613,817664817164;0,00267268377071235;0,187156428335334;FALSE
25;5;691,872256286545;0,00243639271001661;0,214916565429305;FALSE
26;5;769,435086284475;0,0028543727276101;0,242501807419632;FALSE
27;5;822,327857888302;0,0106059321327292;0,261313136303191;FALSE
28;5;497,778759749791;0,0522205404598215;0,145887159580423;FALSE
29;5;400,444111104824;0,000465864095226582;0,111270064807237;FALSE
30;5;665,006176444904;0,00447113554794645;0,205361636685951;FALSE
31;5;575,388013020441;0,0639461750698437;0,173488912020561;FALSE
32;5;675,530954846944;0,000906858941169244;0,209104777042261;FALSE
33;5;301,831907611072;0,00260554478622327;0,0761986072979243;FALSE
34;5;500,0958341242;0,00180264602379534;0,146711227724009;FALSE
35;5;656,144839193269;0,00267294271703995;0,202210099635913;FALSE
36;5;1005,53590028252;0,00463782419991764;0,326471127368671;FALSE
37;5;359,281854745988;0,0029550185087736;0,0966306969224315;FALSE
38;5;605,485307230075;0,00910048667640744;0,184193023049633;FALSE
39;5;1126,04845527009;0,00296605308534173;0,369331450957861;FALSE
40;5;822,575279937724;0,00292114960934897;0,261401132023657;FALSE
41;5;876,68542278284;0,0306431448241948;0,280645419326653;FALSE
42;5;382,830522769229;0,00280995956868222;0,105005787232936;FALSE
43;5;901,922673255791;0,00754883999689475;0,289621054453497;FALSE
44;5;956,21555066723;0,00565097162440514;0,308930331355663;FALSE
45;5;847,60550804277;0,00104446329386201;0,270303139587965;FALSE
46;5;823,087729567347;0,0319140333255016;0,261583384876491;FALSE
47;5;466,616896782671;0,00528865945623879;0,134804434377638;FALSE
48;5;809,639293441053;0,00397022512931266;0,256800444840069;FALSE
49;5;707,532057455874;0,0814056913665139;0,220485978056305;FALSE
50;5;578,497538835994;0,000661698026975494;0,17459481573887;FALSE
1;6;756,401762885289;0,000885843060835819;0,237866502339681;FALSE
2;6;759,722190071695;0,0102148819541224;0,239047413188998;FALSE
3;6;857,511236671938;0,0143261958010193;0,273826114720943;FALSE
4;6;963,257123676203;0,0190505557968583;0,311434668748333;FALSE
5;6;713,992234369542;0,00555710494019599;0,222783541766508;FALSE
6;6;846,025528971216;1,08021008703154;0,269741219593174;TRUE
7;6;635,453348048338;0,00722628582808412;0,194851165074232;FALSE
8;6;1234,88539094653;0,00326500953646715;0,408039337302394;FALSE
9;6;635,183265252216;0,000661164219748347;0,19475511005292;FALSE
10;6;690,851015013292;0,0010534965781265;0,214553360687369;FALSE
11;6;482,198607989998;0,000970828259663282;0,140346074288004;FALSE
12;6;662,958583204951;0,00164378986073294;0,204633409582539;FALSE
13;6;686,036235226161;0,00124622259967369;0,212840982921348;FALSE
14;6;976,176002661368;0,00249886817069071;0,316029271640711;FALSE
15;6;792,536826053021;0,00235410821902641;0,250717947572459;FALSE
16;6;828,422653120577;0,00161077822068475;0,263480751917116;FALSE
17;6;863,607007822841;0,002033616088516;0,2759940774206;FALSE
18;6;487,139084044541;0,000404679416248247;0,142103155966375;FALSE
19;6;616,360158523237;0,00570301780339066;0,188060666926715;FALSE
20;6;766,478938979542;0,00374750921947276;0,241450452811145;FALSE
21;6;651,306208465858;0,100648860760484;0,20048923927637;FALSE
22;6;674,91871345093;0,0246972003713776;0,208887033220046;FALSE
23;6;375,184585482618;0,00138280951400848;0,102286507517386;FALSE
24;6;738,432336343309;0,00151291577411456;0,231475670808635;FALSE
25;6;833,665903366777;0,167159870277158;0,265345515320684;FALSE
26;6;926,858022688968;0,00389217530820974;0,298489318391854;FALSE
27;6;992,678116591618;0,0553062622915084;0,321898253034634;FALSE
28;6;598,500152874732;0,00977900169528178;0,181708750966767;FALSE
29;6;484,480678650386;0,00210508104807519;0,141157693350995;FALSE
30;6;801,553501015971;0,00121456472895502;0,253924730522587;FALSE
31;6;687,564106865126;0,00703542118191526;0,213384370893295;FALSE
32;6;815,071958384484;0,00426791901034112;0,258732573633215;FALSE
33;6;363,51941779191;0,00863958532802766;0,0981377873944287;FALSE
34;6;603,090231101192;0,00186129148044866;0,183341213560445;FALSE
35;6;790,616694316979;0,00149696603414459;0,250035052188246;FALSE
36;6;1209,34596156256;0,00522206274419388;0,398956232162078;FALSE
37;6;433,433202558727;0,0023756492666403;0,123002644327882;FALSE
38;6;731,051099666124;0,00773424632068242;0,228850531938207;FALSE
39;6;1353,57089987599;0,00537754196574752;0,450249871454534;FALSE
40;6;993,007625645392;0,0100814478621521;0,322015443020954;FALSE
41;6;1053,02023320182;0,00211887618538245;0,343358943534781;FALSE
42;6;459,901919483317;0,00438254588483311;0,132416250839632;FALSE
43;6;1085,36624424783;0,0214046398661284;0,354862811330083;FALSE
44;6;1148,60184316776;0,00197515507901845;0,377352569615799;FALSE
45;6;1019,14310272231;0,00743846051554525;0,331310532688502;FALSE
46;6;989,136535774396;0,0802815980713445;0,320638688835211;FALSE
47;6;561,54364545078;0,00246143163815406;0,168565158856548;FALSE
48;6;972,486738970254;0,0089294848779369;0,314717183986248;FALSE
49;6;853,537026534171;0,0594921876718592;0,272412685783737;FALSE
50;6;695,800152924953;0,00244396291588647;0,216313522957626;FALSE
1;7;893,502325860434;0,0257597728644671;0,286626355568094;FALSE
2;7;896,1047605247;0,0224296474258405;0,287551912177873;FALSE
3;7;1009,2922100794;0,00802679517690405;0,327807059989238;FALSE
4;7;1129,04194301766;0,0264562989373309;0,370396085705123;FALSE
5;7;840,844051732047;0,0281554345329787;0,267898425776681;FALSE
6;7;996,93737728972;0,0144143919136504;0,323413060282644;FALSE
7;7;747,662785319303;1,20212853148169;0,234758482545765;TRUE
8;7;1458,3845426207;0,0349597633105659;0,487526872552582;FALSE
9;7;751,255904296424;0,00539328238258832;0,236036376306043;FALSE
10;7;813,578967775966;0,0047758894114178;0,258201591109417;FALSE
11;7;570,172133002926;0,00751301011281723;0,171633882846413;FALSE
12;7;779,217430801864;0,0257519050209108;0,245980900959052;FALSE
13;7;811,344143392337;0,00817299911232281;0,257406775197853;FALSE
14;7;1150,41950190424;0,0255867135110984;0,377999020449312;FALSE
15;7;934,937586534233;0,0259765252053515;0,301362817513197;FALSE
16;7;976,456518378644;0,130234137559876;0,316129037133323;FALSE
17;7;1022,24037111118;0,0075305806234081;0,332412077049611;FALSE
18;7;577,159380440142;0,00222830715408226;0,174118899334427;FALSE
19;7;726,371466586334;0,00504267813217849;0,227186219136116;FALSE
20;7;900,849512181888;0,0135784792012291;0,289239384420068;FALSE
21;7;766,077913700974;0,00494813917671369;0,241307828059652;FALSE
22;7;794,817197835689;0,013026014910609;0,251528962429117;FALSE
23;7;439,696889719829;0,00526848314653059;0,125230326403114;FALSE
24;7;873,010496735719;0,208357739111968;0,279338430859251;FALSE
25;7;985,970825833104;0,0188925643549544;0,319512803217009;FALSE
26;7;1088,84304047707;0,00219117594783372;0,356099334872835;FALSE
27;7;1162,83319001579;0,0040179701014214;0,382413952067443;FALSE
28;7;704,15249465541;0,0305038458722136;0,219284035609456;FALSE
29;7;570,689116371396;0,164295010267854;0,171817748124725;FALSE
30;7;948,968967662731;0,0821496279295495;0,306353082101254;FALSE
31;7;811,779280605166;0,00389141931938799;0,257561531868222;FALSE
32;7;962,862475636748;0,0230625367051485;0,311294312063699;FALSE
33;7;425,776414444478;0,00261133195986106;0,120279505512474;FALSE
34;7;708,6841444325;0,00794622823681189;0,220895718108918;FALSE
35;7;932,203347585527;0,0169608526616927;0,300390384673118;FALSE
36;7;1424,25121502942;0,01477615608357;0,475387345132479;FALSE
37;7;509,084001540106;0,0255939806704393;0,149907871957129;FALSE
38;7;862,632718364349;0,00545397142240286;0,2756475711046;FALSE
39;7;1595,92376363895;0,0167808299324034;0,536442734635627;FALSE
40;7;1169,1463448253;0,0151860575906907;0,384659227325545;FALSE
41;7;1238,4089510304;0,0259608424080262;0,409292492423006;FALSE
42;7;541,401606275808;0,00307752510037267;0,161401637040299;FALSE
43;7;1278,41394717902;0,0101171705733599;0,423520280393237;FALSE
44;7;1357,71416002929;0,0177592173009426;0,451723423076627;FALSE
45;7;1208,73062916515;0,0237806312148795;0,398737389024362;FALSE
46;7;1160,54313144005;0,00433411468539103;0,381599492100143;FALSE
47;7;660,674600256324;0,177420104980491;0,203821110413706;FALSE
48;7;1148,16437328778;0,0172645705622036;0,377196983331713;FALSE
49;7;1002,27162811943;0,00433158188317398;0,325310188068963;FALSE
50;7;823,666680984752;0,0195359183085964;0,261789289108585;FALSE
1;8;863,599503841239;0,00330528395877431;0,275991408627463;FALSE
2;8;869,824713863614;0,0840663491687721;0,278205406297641;FALSE
3;8;977,525479649695;0,0945869354483198;0,316509213505705;FALSE
4;8;1091,48885762298;0,00287369565765186;0,357040320474235;FALSE
5;8;813,734193334417;0,00526867416343085;0,258256797122311;FALSE
6;8;964,947871533705;0,0897584511761255;0,312035983692554;FALSE
7;8;721,224719308382;0,00984962908545452;0,225355777039958;FALSE
8;8;1411,51626066843;1,08476619282175;0,470858155083674;TRUE
9;8;727,549786445737;0,00403526131971776;0,22760528892076;FALSE
10;8;791,050158536781;0,170372815240913;0,250189213858182;FALSE
11;8;553,18696867207;0,00407490331174547;0,165593104443606;FALSE
12;8;753,486106445605;0,0140255137099221;0,236829548318645;FALSE
13;8;783,440535577856;0,000864950650510814;0,24748284934334;FALSE
14;8;1113,79285948139;0,0289452278370376;0,364972744918177;FALSE
15;8;905,555702332028;0,0956190850783159;0,29091314225159;FALSE
16;8;944,591790750235;0,0083438385188764;0,304796337918906;FALSE
17;8;990,421417147585;0,0219450995880917;0,321095657251773;FALSE
18;8;558,669040234082;0,00377384230061766;0,167542804714347;FALSE
19;8;702,040757667252;0,00126915746548339;0,218532995764212;FALSE
20;8;872,325249197723;0,0200184771461523;0,279094722382402;FALSE
21;8;741,958175674333;0,011594105772841;0,232729636544129;FALSE
22;8;770,724629138258;0,00808468244671863;0,24296043369306;FALSE
23;8;425,301664443132;0,00186833964601302;0,120110660542888;FALSE
24;8;843,792440433559;0,158085451301421;0,268947021035711;FALSE
25;8;954,081038636962;0,0150301444576005;0,30817119156038;FALSE
26;8;1055,11680944593;0,00972285471231931;0,3441045914572;FALSE
27;8;1127,17299386284;0,00844885066802636;0,369731393420113;FALSE
28;8;681,623565612918;0,00523186829007851;0,211271615750141;FALSE
29;8;549,555166237756;0,0102766362206889;0,164301452901053;FALSE
30;8;914,823302464177;0,0347048996021402;0,294209166807705;FALSE
31;8;787,300926622602;0,00341229376746298;0,248855798488561;FALSE
32;8;931,770266547407;0,00780806443274296;0,300236359281854;FALSE
33;8;413,210531117531;0,00805730201232342;0,115810445623797;FALSE
34;8;686,066533504222;0,00189684821693001;0,21285175851234;FALSE
35;8;901,979735968484;0,00504875235479271;0,289641348823085;FALSE
36;8;1375,77391685967;0,0138191151023444;0,458146380599783;FALSE
37;8;490,268085287132;0,00161633356101296;0,143215986125708;FALSE
38;8;834,252487877361;0,00258930203587186;0,265554134264483;FALSE
39;8;1542,75709340735;0,163823069101696;0,517533993629171;FALSE
40;8;1130,33080520138;0,00666902680447566;0,370854469898056;FALSE
41;8;1195,78084945883;0,00805983268138153;0,394131796281937;FALSE
42;8;522,025240450078;0,000620582490553908;0,154510427162963;FALSE
43;8;1237,04217446737;0,00412734787528633;0,408806397959474;FALSE
44;8;1312,43809779232;0,0170280657911634;0,435620978990857;FALSE
45;8;1167,17593727885;0,0150005673321353;0,383958451335423;FALSE
46;8;1123,06701531076;0,0170506799149633;0,368271101009828;FALSE
47;8;636,948370603865;0,0023721187525543;0,195382870260547;FALSE
48;8;1110,00935441498;0,00679581278353377;0,363627140292464;FALSE
49;8;971,136613259744;0,00504471166941564;0,31423701140303;FALSE
50;8;796,583112383403;0,0265189031576313;0,252157010427549;FALSE
1;9;1263,78208590147;0,012487639072697;0,418316454873709;FALSE
2;9;1271,37686214932;0,16507055918882;0,421017539151642;FALSE
3;9;1423,87212335584;0,00835558830726005;0,475252521073681;FALSE
4;9;1603,64353648791;0,0307867046969625;0,539188273989395;FALSE
5;9;1184,01534892458;0,00841589592171266;0,389947392755361;FALSE
6;9;1407,8814090633;0,0179161915982527;0,469565419102678;FALSE
7;9;1059,21840928226;0,0115338438062792;0,345563326576015;FALSE
8;9;2062,00792238676;0,0349284907239108;0,702205694899701;FALSE
9;9;1065,04721421757;1,223526870087;0,347636342667087;TRUE
10;9;1152,09860124868;0,0175407811238167;0,378596192596634;FALSE
11;9;803,99745192994;0,00672268176386128;0,25479392234264;FALSE
12;9;1104,90564250536;0,00993970888631238;0,361812003736986;FALSE
13;9;1151,55276189606;0,0256853847947827;0,378402064679558;FALSE
14;9;1628,86777393349;0,282094094664595;0,548159281029448;FALSE
15;9;1322,42430228693;0,0249565951272784;0,439172575387687;FALSE
16;9;1382,07678401663;0,0138211594565738;0,460387997051406;FALSE
17;9;1440,23946688396;0,0143281955421233;0,481073571336728;FALSE
18;9;813,917783015268;0,00441665397512672;0,258322090843199;FALSE
19;9;1029,41033634012;0,163094104221869;0,334962077170902;FALSE
